epoch,train,val
1,1.369398e-03,1.481785e-03
2,1.263304e-03,1.439531e-03
3,1.222303e-03,1.416301e-03
4,1.226932e-03,1.412882e-03
5,1.210782e-03,1.411679e-03
6,1.214236e-03,1.410951e-03
7,1.230251e-03,1.410252e-03
8,1.215357e-03,1.410294e-03
9,1.219932e-03,1.409700e-03
10,1.211130e-03,1.409231e-03
11,1.213936e-03,1.409121e-03
12,1.214171e-03,1.408979e-03
13,1.213871e-03,1.408591e-03
14,1.218198e-03,1.408618e-03
15,1.228319e-03,1.408205e-03
16,1.216735e-03,1.408515e-03
17,1.217838e-03,1.407970e-03
18,1.213189e-03,1.407852e-03
19,1.223504e-03,1.407893e-03
20,1.217556e-03,1.407819e-03
21,1.227561e-03,1.407815e-03
22,1.223409e-03,1.407271e-03
23,1.213699e-03,1.407209e-03
24,1.220491e-03,1.407138e-03
25,1.215279e-03,1.407034e-03
26,1.210710e-03,1.407114e-03
27,1.226123e-03,1.406979e-03
28,1.219987e-03,1.407201e-03
29,1.217947e-03,1.407104e-03
30,1.217068e-03,1.407246e-03
31,1.214712e-03,1.406824e-03
32,1.224491e-03,1.406673e-03
33,1.218373e-03,1.406690e-03
34,1.211013e-03,1.407340e-03
35,1.228890e-03,1.406612e-03
36,1.224400e-03,1.406416e-03
37,1.218970e-03,1.406681e-03
38,1.208365e-03,1.406249e-03
39,1.227514e-03,1.406467e-03
40,1.214026e-03,1.406862e-03
41,1.206851e-03,1.407458e-03
42,1.221853e-03,1.406314e-03
43,1.216494e-03,1.405998e-03
