epoch,train,val
1,5.336502e-07,5.988137e-07
2,5.222818e-07,5.948210e-07
3,5.178645e-07,5.982431e-07
4,5.210329e-07,5.898886e-07
5,5.135820e-07,5.888283e-07
6,5.147539e-07,5.880212e-07
7,5.201123e-07,5.871664e-07
8,5.140865e-07,5.866111e-07
9,5.156989e-07,5.868138e-07
10,5.121937e-07,5.872411e-07
11,5.131527e-07,5.859037e-07
12,5.130683e-07,5.853527e-07
13,5.131061e-07,5.850717e-07
14,5.138601e-07,5.845596e-07
15,5.175065e-07,5.851279e-07
16,5.131901e-07,5.845736e-07
17,5.132446e-07,5.838805e-07
18,5.111300e-07,5.839370e-07
19,5.149253e-07,5.833545e-07
20,5.124310e-07,5.834723e-07
21,5.160223e-07,5.831165e-07
22,5.145958e-07,5.836982e-07
23,5.110474e-07,5.825701e-07
24,5.132656e-07,5.825668e-07
25,5.109504e-07,5.826757e-07
26,5.092738e-07,5.833238e-07
27,5.152152e-07,5.820653e-07
28,5.126887e-07,5.818757e-07
29,5.117663e-07,5.836152e-07
30,5.117516e-07,5.821188e-07
31,5.103334e-07,5.830810e-07
32,5.139770e-07,5.813572e-07
33,5.113471e-07,5.814183e-07
34,5.087039e-07,5.812095e-07
35,5.156196e-07,5.817106e-07
36,5.136386e-07,5.812639e-07
37,5.113551e-07,5.815266e-07
38,5.073919e-07,5.819407e-07
39,5.144753e-07,5.809602e-07
40,5.094839e-07,5.805745e-07
41,5.065203e-07,5.804111e-07
42,5.120353e-07,5.808208e-07
43,5.101597e-07,5.806597e-07
44,5.086575e-07,5.802664e-07
45,5.096596e-07,5.805011e-07
46,5.097884e-07,5.804011e-07
47,5.052949e-07,5.809876e-07
48,5.105691e-07,5.802746e-07
49,5.067282e-07,5.801677e-07
50,5.058507e-07,5.803198e-07
51,5.083019e-07,5.800855e-07
52,5.085707e-07,5.796617e-07
53,5.075238e-07,5.795014e-07
54,5.116847e-07,5.794710e-07
55,5.091094e-07,5.796983e-07
56,5.076816e-07,5.796296e-07
57,5.115456e-07,5.792343e-07
