epoch,train,val
1,8.478814e-03,8.783023e-03
2,7.990536e-03,8.582359e-03
3,7.837207e-03,8.528170e-03
4,7.836536e-03,8.471158e-03
5,7.715376e-03,8.421238e-03
6,7.714264e-03,8.386138e-03
7,7.647141e-03,8.353112e-03
8,7.659146e-03,8.328585e-03
9,7.583478e-03,8.304093e-03
10,7.573725e-03,8.284749e-03
11,7.612632e-03,8.269706e-03
12,7.564029e-03,8.258396e-03
13,7.609455e-03,8.249586e-03
14,7.515990e-03,8.243018e-03
15,7.588472e-03,8.237417e-03
16,7.508301e-03,8.238628e-03
17,7.536037e-03,8.231823e-03
18,7.537010e-03,8.226557e-03
19,7.555016e-03,8.248735e-03
20,7.495900e-03,8.220383e-03
21,7.533692e-03,8.219884e-03
22,7.571050e-03,8.218499e-03
23,7.556291e-03,8.216003e-03
24,7.551193e-03,8.222471e-03
25,7.510711e-03,8.217567e-03
26,7.532170e-03,8.214886e-03
27,7.522572e-03,8.211376e-03
28,7.530399e-03,8.210466e-03
29,7.508068e-03,8.211528e-03
30,7.525232e-03,8.210148e-03
31,7.489365e-03,8.212943e-03
32,7.568311e-03,8.242267e-03
33,7.505598e-03,8.219246e-03
34,7.512386e-03,8.208865e-03
35,7.568635e-03,8.208079e-03
36,7.494297e-03,8.202192e-03
37,7.517347e-03,8.204546e-03
38,7.493185e-03,8.218925e-03
39,7.546539e-03,8.204933e-03
40,7.491204e-03,8.212962e-03
41,7.511360e-03,8.216287e-03
42,7.536292e-03,8.204963e-03
43,7.611456e-03,8.206853e-03
44,7.495745e-03,8.205116e-03
45,7.513857e-03,8.199363e-03
46,7.549073e-03,8.198138e-03
47,7.519425e-03,8.196938e-03
48,7.474250e-03,8.197541e-03
49,7.506460e-03,8.197791e-03
50,7.515135e-03,8.198109e-03
51,7.577007e-03,8.195860e-03
52,7.536349e-03,8.199320e-03
53,7.475767e-03,8.194317e-03
54,7.495758e-03,8.194835e-03
55,7.496118e-03,8.199965e-03
56,7.453616e-03,8.194091e-03
57,7.519749e-03,8.192645e-03
58,7.554028e-03,8.192014e-03
59,7.489035e-03,8.198969e-03
60,7.534750e-03,8.191188e-03
61,7.510742e-03,8.197193e-03
62,7.552204e-03,8.191882e-03
63,7.478742e-03,8.192671e-03
64,7.480072e-03,8.191152e-03
65,7.540023e-03,8.196706e-03
66,7.472570e-03,8.189947e-03
67,7.490612e-03,8.196195e-03
68,7.482159e-03,8.189989e-03
69,7.481974e-03,8.190757e-03
70,7.546384e-03,8.195035e-03
71,7.509051e-03,8.188713e-03
72,7.479774e-03,8.188863e-03
73,7.540255e-03,8.187614e-03
74,7.510612e-03,8.188635e-03
75,7.545574e-03,8.187956e-03
76,7.503445e-03,8.187017e-03
77,7.574025e-03,8.186549e-03
78,7.477295e-03,8.187790e-03
79,7.493188e-03,8.188378e-03
80,7.530477e-03,8.186611e-03
81,7.463887e-03,8.186333e-03
82,7.521954e-03,8.187016e-03
83,7.588557e-03,8.185315e-03
84,7.484679e-03,8.185961e-03
85,7.518064e-03,8.185025e-03
