epoch,train,val
1,6.083464e-04,5.859812e-04
2,5.223112e-04,5.289951e-04
3,5.059316e-04,5.241994e-04
4,5.053253e-04,5.225765e-04
5,5.019503e-04,5.215890e-04
6,4.999794e-04,5.212882e-04
7,4.988457e-04,5.201652e-04
8,4.986577e-04,5.202892e-04
9,4.958948e-04,5.194258e-04
10,4.964031e-04,5.192454e-04
11,4.983514e-04,5.190398e-04
12,4.962942e-04,5.193020e-04
13,4.980315e-04,5.186797e-04
14,4.997824e-04,5.184925e-04
15,4.977365e-04,5.183612e-04
16,4.951493e-04,5.182562e-04
17,4.982434e-04,5.181662e-04
18,4.978552e-04,5.181073e-04
19,4.980943e-04,5.180524e-04
20,4.974543e-04,5.181222e-04
21,4.977157e-04,5.184193e-04
22,4.945720e-04,5.187578e-04
23,4.948198e-04,5.179138e-04
24,4.998487e-04,5.178599e-04
25,4.984480e-04,5.187780e-04
26,4.956140e-04,5.187566e-04
27,4.974929e-04,5.177694e-04
28,5.003040e-04,5.177267e-04
29,4.991366e-04,5.177693e-04
30,4.973389e-04,5.182570e-04
31,4.940011e-04,5.178942e-04
32,4.957064e-04,5.176845e-04
33,4.997989e-04,5.176318e-04
34,4.982794e-04,5.175886e-04
35,4.963364e-04,5.175647e-04
36,4.967275e-04,5.176485e-04
37,4.971082e-04,5.175219e-04
38,4.998074e-04,5.176216e-04
39,4.997666e-04,5.174705e-04
40,4.971177e-04,5.174576e-04
41,4.995491e-04,5.174370e-04
42,4.964682e-04,5.175387e-04
43,4.981185e-04,5.174533e-04
44,4.962191e-04,5.173752e-04
