0.000000 0.000000
0.000000 1.000000

0.034497 0.000000
0.034497 1.000000

0.122183 0.000000
0.122183 1.000000

0.234993 0.000000
0.234993 1.000000

0.349727 0.000000
0.349727 1.000000

0.444528 0.000000
0.444528 1.000000

0.489654 0.000000
0.489654 1.000000

0.498896 0.000000
0.498896 1.000000

0.500000 0.000000
0.500000 1.000000

0.501187 0.500000
0.501187 1.000000

0.505487 0.500000
0.505487 1.000000

0.519810 0.500000
0.519810 1.000000

0.561409 0.500000
0.561409 1.000000

0.656885 0.500000
0.656885 1.000000

0.813223 0.500000
0.813223 1.000000

0.954677 0.500000
0.954677 1.000000

1.000000 0.500000
1.000000 1.000000

0.000000 0.000000
0.500000 0.000000

0.000000 0.029853
0.500000 0.029853

0.000000 0.098689
0.500000 0.098689

0.000000 0.195088
0.500000 0.195088

0.000000 0.310544
0.500000 0.310544

0.000000 0.417919
0.500000 0.417919

0.000000 0.481812
0.500000 0.481812

0.000000 0.498047
0.500000 0.498047

0.000000 0.500000
1.000000 0.500000

0.000000 0.501275
1.000000 0.501275

0.000000 0.508226
1.000000 0.508226

0.000000 0.531968
1.000000 0.531968

0.000000 0.589738
1.000000 0.589738

0.000000 0.700546
1.000000 0.700546

0.000000 0.846193
1.000000 0.846193

0.000000 0.957570
1.000000 0.957570

0.000000 1.000000
1.000000 1.000000

