0.000000 0.000000
0.000000 1.000000

0.044048 0.000000
0.044048 1.000000

0.161632 0.000000
0.161632 1.000000

0.314065 0.000000
0.314065 1.000000

0.421427 0.000000
0.421427 1.000000

0.473239 0.000000
0.473239 1.000000

0.493389 0.000000
0.493389 1.000000

0.498887 0.000000
0.498887 1.000000

0.500000 0.000000
0.500000 1.000000

0.501940 0.500000
0.501940 1.000000

0.519575 0.500000
0.519575 1.000000

0.588045 0.500000
0.588045 1.000000

0.700590 0.500000
0.700590 1.000000

0.810134 0.500000
0.810134 1.000000

0.900797 0.500000
0.900797 1.000000

0.971068 0.500000
0.971068 1.000000

1.000000 0.500000
1.000000 1.000000

0.000000 0.000000
0.500000 0.000000

0.000000 0.063167
0.500000 0.063167

0.000000 0.224553
0.500000 0.224553

0.000000 0.369141
0.500000 0.369141

0.000000 0.447266
0.500000 0.447266

0.000000 0.482080
0.500000 0.482080

0.000000 0.495403
0.500000 0.495403

0.000000 0.499128
0.500000 0.499128

0.000000 0.500000
1.000000 0.500000

0.000000 0.501266
1.000000 0.501266

0.000000 0.510046
1.000000 0.510046

0.000000 0.549199
1.000000 0.549199

0.000000 0.639498
1.000000 0.639498

0.000000 0.765520
1.000000 0.765520

0.000000 0.887321
1.000000 0.887321

0.000000 0.968732
1.000000 0.968732

0.000000 1.000000
1.000000 1.000000

