# arm=B_extrapolation c_split=3.0 warm_epochs=0 loss_denom=uniform; train=low-c only; eval later on high-c
level_N,iteration,train_loss,val_eta2,h1_rel_val_median
64,1,4.183762e-01,4.507904e-01,6.261309e-03
64,2,4.398928e-01,5.157093e-01,6.392622e-03
64,3,4.226374e-01,4.331478e-01,6.178052e-03
64,4,3.935376e-01,4.515466e-01,6.882795e-03
64,5,4.067572e-01,4.351409e-01,6.527144e-03
64,6,3.919870e-01,4.247293e-01,6.143643e-03
64,7,3.790871e-01,4.329374e-01,6.089641e-03
64,8,3.854379e-01,4.316799e-01,6.050480e-03
64,9,3.783625e-01,4.306795e-01,6.026526e-03
64,10,3.796684e-01,4.318085e-01,5.979709e-03
64,11,3.796848e-01,4.292400e-01,5.971628e-03
64,12,3.771364e-01,4.285541e-01,5.968199e-03
64,13,3.753751e-01,4.280948e-01,5.917557e-03
64,14,3.711416e-01,4.278075e-01,5.952477e-03
64,15,3.692798e-01,4.281825e-01,5.958577e-03
64,16,3.685608e-01,4.276251e-01,5.955187e-03
64,17,3.690525e-01,4.241584e-01,6.050212e-03
64,18,3.674172e-01,4.238473e-01,6.055011e-03
64,19,3.615519e-01,4.219323e-01,6.108764e-03
64,20,3.678990e-01,4.218141e-01,6.153425e-03
64,21,3.661509e-01,4.212320e-01,6.095351e-03
64,22,3.629467e-01,4.200769e-01,6.120360e-03
64,23,3.657709e-01,4.196951e-01,6.142172e-03
64,24,3.659078e-01,4.187790e-01,6.083489e-03
64,25,3.615556e-01,4.184142e-01,6.088227e-03
64,26,3.635356e-01,4.181492e-01,6.075499e-03
64,27,3.659077e-01,4.180246e-01,6.115779e-03
64,28,3.638613e-01,4.186341e-01,6.044769e-03
64,29,3.624362e-01,4.195958e-01,5.980662e-03
64,30,3.641698e-01,4.188798e-01,6.123552e-03
64,31,3.585950e-01,4.188256e-01,5.983990e-03
64,32,3.564247e-01,4.213545e-01,5.809729e-03
64,33,3.598846e-01,4.293567e-01,5.738160e-03
64,34,3.663997e-01,4.303750e-01,5.719048e-03
64,35,3.634432e-01,4.285932e-01,5.691175e-03
64,36,3.547904e-01,4.253667e-01,5.757914e-03
64,37,3.525294e-01,4.201769e-01,5.923984e-03
64,38,3.569613e-01,4.296048e-01,6.288181e-03
64,39,3.549782e-01,4.278883e-01,6.230616e-03
64,40,3.594315e-01,4.208708e-01,5.880553e-03
64,41,3.595300e-01,4.242153e-01,5.665645e-03
64,42,3.547598e-01,4.194334e-01,5.775305e-03
64,43,3.546411e-01,4.170372e-01,5.938051e-03
64,44,3.489221e-01,4.184295e-01,5.903175e-03
64,45,3.481039e-01,4.198979e-01,5.822333e-03
64,46,3.442276e-01,4.201737e-01,5.867114e-03
64,47,3.415625e-01,4.199390e-01,5.943757e-03
64,48,3.443879e-01,4.200801e-01,5.923856e-03
64,49,3.445173e-01,4.211558e-01,5.846352e-03
64,50,3.457289e-01,4.204603e-01,5.857368e-03
64,51,3.430144e-01,4.195750e-01,5.869940e-03
64,52,3.446091e-01,4.190516e-01,5.873883e-03
64,53,3.448741e-01,4.185870e-01,5.785686e-03
64,54,3.501436e-01,4.180934e-01,5.874781e-03
64,55,3.450728e-01,4.186586e-01,5.847988e-03
64,56,3.388007e-01,4.178284e-01,5.794307e-03
64,57,3.458768e-01,4.170098e-01,5.893610e-03
64,58,3.503592e-01,4.162814e-01,5.948311e-03
64,59,3.490815e-01,4.174586e-01,5.800352e-03
64,60,3.439384e-01,4.179035e-01,5.835604e-03
64,61,3.463600e-01,4.175963e-01,5.850202e-03
64,62,3.388937e-01,4.168430e-01,5.777386e-03
96,63,3.681354e-01,4.181192e-01,2.608444e-03
96,64,3.689427e-01,4.185089e-01,2.628474e-03
96,65,3.668504e-01,4.393142e-01,2.494495e-03
96,66,3.728611e-01,4.206662e-01,2.618340e-03
96,67,3.681957e-01,4.321654e-01,2.804289e-03
96,68,3.671564e-01,4.203012e-01,2.602782e-03
96,69,3.580406e-01,4.309444e-01,2.490916e-03
96,70,3.610431e-01,4.315414e-01,2.490477e-03
96,71,3.693065e-01,4.195792e-01,2.564730e-03
96,72,3.561469e-01,4.247003e-01,2.750645e-03
96,73,3.704625e-01,4.225186e-01,2.715642e-03
96,74,3.524618e-01,4.192169e-01,2.563716e-03
96,75,3.598770e-01,4.248241e-01,2.476601e-03
96,76,3.618211e-01,4.258872e-01,2.458546e-03
96,77,3.481780e-01,4.206323e-01,2.494377e-03
96,78,3.479564e-01,4.183863e-01,2.600088e-03
96,79,3.549131e-01,4.261662e-01,2.753232e-03
96,80,3.607049e-01,4.212795e-01,2.675281e-03
96,81,3.497106e-01,4.166776e-01,2.515002e-03
96,82,3.520873e-01,4.217086e-01,2.470745e-03
96,83,3.472960e-01,4.175617e-01,2.500548e-03
96,84,3.531975e-01,4.175565e-01,2.603878e-03
96,85,3.475211e-01,4.247236e-01,2.695593e-03
96,86,3.392985e-01,4.232459e-01,2.667335e-03
96,87,3.423497e-01,4.284326e-01,2.759113e-03
