# loss=eq26 uniform_same_level eps=1e-12; h1_rel_val_median=median over FIXED val subset size=8 seed=0 vs immersed IGA self-reference (cache=/scratch/ecaru/repo_pro/references/reference_lshape.pkl)
iteration,train_loss,val_eta2,h1_rel_val_median
105,1.820666e-01,1.854026e-01,1.888471e-02
106,1.796052e-01,1.839472e-01,1.891774e-02
107,1.778625e-01,1.826919e-01,1.882474e-02
108,1.771199e-01,1.811555e-01,1.888337e-02
109,1.760549e-01,1.802353e-01,1.889379e-02
110,1.751270e-01,1.794141e-01,1.888847e-02
111,1.744608e-01,1.786257e-01,1.886573e-02
112,1.734904e-01,1.776865e-01,1.885326e-02
113,1.727343e-01,1.770621e-01,1.874869e-02
114,1.719714e-01,1.765454e-01,1.875705e-02
115,1.713297e-01,1.758652e-01,1.868315e-02
116,1.713558e-01,1.756196e-01,1.866273e-02
117,1.703916e-01,1.748992e-01,1.864439e-02
118,1.700198e-01,1.742495e-01,1.864071e-02
119,1.698668e-01,1.739745e-01,1.861929e-02
120,1.692990e-01,1.734224e-01,1.856870e-02
121,1.690609e-01,1.730626e-01,1.846491e-02
122,1.684985e-01,1.726374e-01,1.850505e-02
123,1.684796e-01,1.721369e-01,1.844330e-02
124,1.679147e-01,1.720632e-01,1.840194e-02
125,1.678948e-01,1.716126e-01,1.836707e-02
126,1.667251e-01,1.711812e-01,1.837850e-02
127,1.668760e-01,1.710125e-01,1.827984e-02
128,1.665674e-01,1.705765e-01,1.829256e-02
129,1.664814e-01,1.703771e-01,1.825127e-02
130,1.657781e-01,1.700169e-01,1.824999e-02
131,1.659412e-01,1.697803e-01,1.816617e-02
132,1.654232e-01,1.694982e-01,1.812618e-02
133,1.649014e-01,1.694167e-01,1.806534e-02
134,1.648888e-01,1.691794e-01,1.806558e-02
135,1.645497e-01,1.689577e-01,1.803558e-02
136,1.642508e-01,1.686118e-01,1.801375e-02
137,1.642287e-01,1.683469e-01,1.797095e-02
138,1.635847e-01,1.680942e-01,1.797546e-02
139,1.640834e-01,1.678700e-01,1.795617e-02
140,1.637927e-01,1.677808e-01,1.791013e-02
141,1.636010e-01,1.675596e-01,1.789906e-02
142,1.634148e-01,1.672742e-01,1.790057e-02
143,1.629383e-01,1.671416e-01,1.786936e-02
144,1.628429e-01,1.669972e-01,1.788944e-02
145,1.629390e-01,1.667734e-01,1.783112e-02
146,1.628786e-01,1.666391e-01,1.778786e-02
147,1.618357e-01,1.664925e-01,1.779297e-02
148,1.621798e-01,1.663113e-01,1.776738e-02
149,1.620559e-01,1.661011e-01,1.772458e-02
150,1.620500e-01,1.660819e-01,1.772432e-02
151,1.617880e-01,1.658506e-01,1.769182e-02
152,1.619333e-01,1.657287e-01,1.771333e-02
153,1.616166e-01,1.656152e-01,1.770097e-02
154,1.617642e-01,1.655589e-01,1.767489e-02
155,1.612740e-01,1.653228e-01,1.769064e-02
156,1.614981e-01,1.653332e-01,1.765167e-02
157,1.609145e-01,1.652185e-01,1.766892e-02
158,1.605147e-01,1.649884e-01,1.769080e-02
159,1.608585e-01,1.648166e-01,1.764975e-02
160,1.610584e-01,1.648041e-01,1.763088e-02
161,1.602033e-01,1.647139e-01,1.763753e-02
162,1.607801e-01,1.646159e-01,1.765160e-02
163,1.601248e-01,1.644539e-01,1.765635e-02
164,1.600311e-01,1.643650e-01,1.762752e-02
165,1.602269e-01,1.642985e-01,1.760208e-02
166,1.602759e-01,1.642001e-01,1.761299e-02
167,1.595156e-01,1.640264e-01,1.761635e-02
168,1.597522e-01,1.639567e-01,1.756984e-02
169,1.595569e-01,1.639059e-01,1.755886e-02
170,1.595046e-01,1.638238e-01,1.756122e-02
171,1.595801e-01,1.637039e-01,1.754121e-02
172,1.596770e-01,1.635968e-01,1.757136e-02
173,1.594371e-01,1.634626e-01,1.759876e-02
174,1.592697e-01,1.634360e-01,1.760191e-02
175,1.597593e-01,1.632843e-01,1.760447e-02
176,1.594252e-01,1.632550e-01,1.761276e-02
177,1.593014e-01,1.631118e-01,1.758143e-02
178,1.590490e-01,1.631011e-01,1.753627e-02
179,1.589927e-01,1.630539e-01,1.753878e-02
180,1.592627e-01,1.629283e-01,1.757007e-02
181,1.586488e-01,1.628222e-01,1.755121e-02
182,1.589188e-01,1.627373e-01,1.754353e-02
183,1.583703e-01,1.627942e-01,1.752356e-02
184,1.587533e-01,1.625837e-01,1.754644e-02
185,1.587229e-01,1.624884e-01,1.757316e-02
186,1.580054e-01,1.624870e-01,1.758314e-02
187,1.584269e-01,1.624011e-01,1.753069e-02
188,1.584271e-01,1.622738e-01,1.755470e-02
189,1.578497e-01,1.622839e-01,1.756827e-02
190,1.585059e-01,1.622686e-01,1.753751e-02
191,1.578069e-01,1.621952e-01,1.756446e-02
192,1.577070e-01,1.620950e-01,1.758861e-02
193,1.580329e-01,1.620634e-01,1.758222e-02
194,1.580875e-01,1.619543e-01,1.756618e-02
195,1.581288e-01,1.618594e-01,1.753784e-02
196,1.576071e-01,1.618362e-01,1.756591e-02
197,1.578301e-01,1.617868e-01,1.755162e-02
198,1.575877e-01,1.617859e-01,1.755830e-02
199,1.577547e-01,1.616617e-01,1.759936e-02
200,1.575910e-01,1.616963e-01,1.756763e-02
201,1.575774e-01,1.617491e-01,1.762303e-02
202,1.577805e-01,1.614692e-01,1.758611e-02
203,1.575995e-01,1.614434e-01,1.758657e-02
204,1.574808e-01,1.614340e-01,1.759561e-02
205,1.578271e-01,1.613625e-01,1.763040e-02
206,1.573107e-01,1.612852e-01,1.757685e-02
207,1.570983e-01,1.614345e-01,1.757121e-02
208,1.572783e-01,1.612343e-01,1.756213e-02
209,1.573841e-01,1.612145e-01,1.760781e-02
210,1.572407e-01,1.611625e-01,1.762534e-02
211,1.569429e-01,1.611962e-01,1.760499e-02
212,1.570528e-01,1.610602e-01,1.757083e-02
213,1.570761e-01,1.611106e-01,1.761986e-02
214,1.568577e-01,1.609499e-01,1.762709e-02
215,1.570028e-01,1.610080e-01,1.758974e-02
216,1.565534e-01,1.608646e-01,1.760610e-02
217,1.566692e-01,1.608185e-01,1.761788e-02
218,1.568125e-01,1.609150e-01,1.763211e-02
219,1.571623e-01,1.608406e-01,1.763018e-02
220,1.565947e-01,1.608594e-01,1.764158e-02
221,1.566885e-01,1.607622e-01,1.764362e-02
222,1.568949e-01,1.607699e-01,1.763096e-02
223,1.566303e-01,1.606088e-01,1.760206e-02
224,1.565823e-01,1.605945e-01,1.763608e-02
225,1.567785e-01,1.606279e-01,1.766508e-02
226,1.567555e-01,1.605603e-01,1.763558e-02
227,1.567855e-01,1.604892e-01,1.765145e-02
228,1.563348e-01,1.605010e-01,1.761842e-02
229,1.567126e-01,1.604361e-01,1.764539e-02
230,1.567499e-01,1.604418e-01,1.766245e-02
231,1.568829e-01,1.603951e-01,1.764706e-02
232,1.563627e-01,1.603619e-01,1.765989e-02
233,1.568165e-01,1.603991e-01,1.768311e-02
234,1.560819e-01,1.603088e-01,1.765091e-02
235,1.565294e-01,1.602906e-01,1.764989e-02
236,1.562444e-01,1.602466e-01,1.765765e-02
237,1.566192e-01,1.602881e-01,1.766213e-02
238,1.562950e-01,1.602165e-01,1.766701e-02
239,1.566711e-01,1.602389e-01,1.766439e-02
240,1.564132e-01,1.601670e-01,1.763698e-02
241,1.559889e-01,1.601301e-01,1.764696e-02
242,1.559543e-01,1.601311e-01,1.768165e-02
243,8.385793e-02,7.360565e-02,6.982176e-03
244,6.348433e-02,5.405414e-02,5.525191e-03
245,4.925397e-02,4.559137e-02,4.981031e-03
246,4.332474e-02,4.201321e-02,4.802695e-03
247,4.060719e-02,3.998605e-02,4.705976e-03
248,3.878441e-02,3.858780e-02,4.617096e-03
249,3.707805e-02,3.741099e-02,4.541176e-03
250,3.614156e-02,3.643776e-02,4.481546e-03
251,3.495396e-02,3.558816e-02,4.409018e-03
252,3.432698e-02,3.483285e-02,4.353605e-03
253,3.353549e-02,3.414577e-02,4.291975e-03
254,3.308970e-02,3.353789e-02,4.233508e-03
255,3.223294e-02,3.297145e-02,4.177579e-03
256,3.166776e-02,3.250646e-02,4.118372e-03
257,3.129426e-02,3.202943e-02,4.064825e-03
258,3.098612e-02,3.154884e-02,4.008644e-03
259,3.071701e-02,3.116726e-02,3.964276e-03
260,3.006274e-02,3.082510e-02,3.918129e-03
261,2.969966e-02,3.047780e-02,3.874409e-03
262,2.939901e-02,3.019514e-02,3.836972e-03
263,2.911525e-02,2.993571e-02,3.806193e-03
264,2.893268e-02,2.971864e-02,3.772195e-03
265,2.852412e-02,2.950106e-02,3.742583e-03
266,2.855627e-02,2.926546e-02,3.720745e-03
267,2.801970e-02,2.907443e-02,3.694408e-03
268,2.797984e-02,2.890428e-02,3.676595e-03
269,2.787577e-02,2.874431e-02,3.651634e-03
270,2.783738e-02,2.859724e-02,3.636863e-03
271,2.765357e-02,2.844995e-02,3.617128e-03
272,2.756201e-02,2.831544e-02,3.598577e-03
273,2.723057e-02,2.818017e-02,3.587505e-03
274,2.709330e-02,2.807044e-02,3.568748e-03
275,2.713251e-02,2.793471e-02,3.554084e-03
276,2.709275e-02,2.783171e-02,3.541153e-03
277,2.680530e-02,2.776574e-02,3.532834e-03
278,2.663376e-02,2.765703e-02,3.514504e-03
279,2.662069e-02,2.755448e-02,3.500808e-03
280,2.657999e-02,2.747541e-02,3.488256e-03
281,2.626216e-02,2.737645e-02,3.480022e-03
282,2.618350e-02,2.731109e-02,3.472277e-03
283,2.623569e-02,2.723079e-02,3.460023e-03
284,2.621085e-02,2.717578e-02,3.450393e-03
285,2.625392e-02,2.712047e-02,3.439735e-03
286,2.614706e-02,2.705594e-02,3.432737e-03
287,2.618745e-02,2.701565e-02,3.424878e-03
288,2.582781e-02,2.695711e-02,3.419174e-03
289,2.571153e-02,2.690600e-02,3.413062e-03
290,2.568964e-02,2.684152e-02,3.406258e-03
291,2.572582e-02,2.678339e-02,3.397761e-03
292,2.595248e-02,2.674313e-02,3.390159e-03
293,2.560147e-02,2.673268e-02,3.391748e-03
294,2.559062e-02,2.667373e-02,3.380893e-03
295,2.560422e-02,2.665730e-02,3.378844e-03
296,2.544016e-02,2.659669e-02,3.372718e-03
297,2.540158e-02,2.661961e-02,3.372461e-03
298,2.557919e-02,2.654969e-02,3.366710e-03
299,2.551342e-02,2.650067e-02,3.360324e-03
300,2.546373e-02,2.647844e-02,3.352809e-03
301,2.518343e-02,2.644857e-02,3.354138e-03
302,2.524532e-02,2.642045e-02,3.348318e-03
303,2.540032e-02,2.641528e-02,3.342690e-03
304,2.535997e-02,2.637378e-02,3.342911e-03
305,2.525182e-02,2.634046e-02,3.343416e-03
306,2.523081e-02,2.631849e-02,3.337358e-03
307,2.524678e-02,2.630655e-02,3.337483e-03
308,2.522814e-02,2.631424e-02,3.333552e-03
309,2.504048e-02,2.622841e-02,3.333206e-03
310,2.539113e-02,2.621725e-02,3.326121e-03
311,2.512679e-02,2.620786e-02,3.325461e-03
312,2.499961e-02,2.616827e-02,3.328099e-03
313,2.517430e-02,2.615701e-02,3.325539e-03
314,2.488572e-02,2.615432e-02,3.317826e-03
315,2.499120e-02,2.610608e-02,3.318965e-03
316,2.501026e-02,2.609488e-02,3.321590e-03
317,2.484508e-02,2.609122e-02,3.313888e-03
318,2.485636e-02,2.605684e-02,3.317011e-03
319,2.499814e-02,2.606722e-02,3.309599e-03
320,2.480032e-02,2.604652e-02,3.315347e-03
321,2.478809e-02,2.601120e-02,3.316240e-03
322,2.496229e-02,2.601032e-02,3.305193e-03
323,2.498479e-02,2.597721e-02,3.309765e-03
324,2.479900e-02,2.595750e-02,3.312049e-03
325,2.471886e-02,2.594796e-02,3.312073e-03
326,2.485998e-02,2.591019e-02,3.311130e-03
327,2.480296e-02,2.591632e-02,3.308776e-03
328,2.476497e-02,2.593261e-02,3.300114e-03
329,2.474121e-02,2.589874e-02,3.303758e-03
330,2.469763e-02,2.585327e-02,3.303042e-03
331,2.464612e-02,2.587001e-02,3.298779e-03
332,2.457610e-02,2.584818e-02,3.306387e-03
333,2.461122e-02,2.588002e-02,3.296893e-03
334,2.458325e-02,2.583506e-02,3.305112e-03
335,2.466899e-02,2.578964e-02,3.298542e-03
336,2.466163e-02,2.578637e-02,3.303226e-03
337,2.468194e-02,2.579526e-02,3.296426e-03
338,2.456837e-02,2.581899e-02,3.298183e-03
339,2.466068e-02,2.577384e-02,3.300980e-03
340,2.469438e-02,2.574084e-02,3.298343e-03
341,2.467105e-02,2.574264e-02,3.302769e-03
342,2.446583e-02,2.571788e-02,3.295934e-03
343,2.461734e-02,2.571362e-02,3.296417e-03
344,2.447955e-02,2.569375e-02,3.298972e-03
345,2.449585e-02,2.569778e-02,3.293777e-03
346,2.468110e-02,2.569301e-02,3.296714e-03
347,2.458090e-02,2.566305e-02,3.294127e-03
348,2.441808e-02,2.567385e-02,3.295072e-03
349,2.427340e-02,2.565958e-02,3.296794e-03
350,2.443824e-02,2.564478e-02,3.297828e-03
351,2.446521e-02,2.564212e-02,3.299022e-03
352,2.442146e-02,2.565115e-02,3.287986e-03
353,2.460861e-02,2.562135e-02,3.298336e-03
354,2.446251e-02,2.561542e-02,3.297009e-03
355,2.424576e-02,2.560885e-02,3.291208e-03
356,2.431080e-02,2.559858e-02,3.292900e-03
357,2.456808e-02,2.560032e-02,3.295534e-03
358,2.430572e-02,2.559185e-02,3.292121e-03
359,2.440033e-02,2.558780e-02,3.286931e-03
360,2.443389e-02,2.557155e-02,3.296710e-03
361,2.430476e-02,2.556754e-02,3.290512e-03
362,2.429112e-02,2.556788e-02,3.297587e-03
363,2.427997e-02,2.554051e-02,3.294487e-03
364,2.430330e-02,2.553655e-02,3.292734e-03
365,2.448289e-02,2.553576e-02,3.295462e-03
366,2.440242e-02,2.553986e-02,3.294202e-03
367,2.466968e-02,2.552721e-02,3.292231e-03
368,2.427285e-02,2.553815e-02,3.298147e-03
369,2.438427e-02,2.550883e-02,3.292697e-03
370,2.454354e-02,2.550758e-02,3.288844e-03
371,2.429564e-02,2.551268e-02,3.298749e-03
372,2.429147e-02,2.549024e-02,3.292563e-03
373,2.412708e-02,2.548469e-02,3.286421e-03
374,2.419075e-02,2.549010e-02,3.298052e-03
375,2.416664e-02,2.547492e-02,3.291370e-03
376,2.441151e-02,2.546525e-02,3.293676e-03
377,2.419466e-02,2.546843e-02,3.296766e-03
378,2.421324e-02,2.545320e-02,3.297567e-03
379,2.431149e-02,2.545694e-02,3.286808e-03
380,2.415585e-02,2.544657e-02,3.291184e-03
381,2.423456e-02,2.543009e-02,3.291050e-03
382,2.433212e-02,2.543011e-02,3.299579e-03
383,2.417424e-02,2.542535e-02,3.291366e-03
384,2.425689e-02,2.545147e-02,3.292324e-03
385,2.410192e-02,2.543149e-02,3.286549e-03
386,2.417680e-02,2.541118e-02,3.289222e-03
387,2.420024e-02,2.541416e-02,3.289358e-03
388,2.406427e-02,2.540741e-02,3.294157e-03
389,2.436170e-02,2.540724e-02,3.291425e-03
390,2.405505e-02,2.538757e-02,3.292237e-03
391,2.414410e-02,2.539368e-02,3.293215e-03
392,2.429549e-02,2.540287e-02,3.291893e-03
393,2.408521e-02,2.538564e-02,3.290720e-03
394,2.436571e-02,2.537769e-02,3.292622e-03
395,2.425452e-02,2.537752e-02,3.294535e-03
396,2.406590e-02,2.537608e-02,3.293719e-03
397,2.416879e-02,2.538685e-02,3.293002e-03
398,2.417562e-02,2.538137e-02,3.291603e-03
399,2.407555e-02,2.535770e-02,3.291304e-03
400,2.412918e-02,2.537323e-02,3.292856e-03
401,2.415264e-02,2.535752e-02,3.293579e-03
402,2.407445e-02,2.534439e-02,3.290730e-03
403,2.419515e-02,2.536701e-02,3.292441e-03
404,2.399736e-02,2.533580e-02,3.291674e-03
405,2.401671e-02,2.533320e-02,3.292135e-03
406,2.407032e-02,2.533904e-02,3.299441e-03
407,2.414217e-02,2.534852e-02,3.293212e-03
408,2.428398e-02,2.534193e-02,3.290647e-03
409,2.405777e-02,2.532625e-02,3.291197e-03
410,2.401994e-02,2.531909e-02,3.292049e-03
411,2.400353e-02,2.532025e-02,3.290660e-03
412,2.425751e-02,2.532390e-02,3.290385e-03
413,2.412881e-02,2.531333e-02,3.289944e-03
414,2.414230e-02,2.530509e-02,3.290287e-03
415,2.406639e-02,2.530414e-02,3.290665e-03
416,2.402232e-02,2.530143e-02,3.293597e-03
417,2.398106e-02,2.530579e-02,3.289162e-03
418,2.408083e-02,2.530142e-02,3.292480e-03
419,2.406150e-02,2.529463e-02,3.292403e-03
420,2.414740e-02,2.529281e-02,3.290276e-03
421,2.400944e-02,2.528751e-02,3.289624e-03
422,7.941445e-03,6.453687e-03,4.538288e-04
423,5.327707e-03,4.433157e-03,5.626017e-04
424,4.162798e-03,3.945182e-03,6.521298e-04
425,3.765784e-03,3.655509e-03,6.758152e-04
426,3.520424e-03,3.500940e-03,6.782708e-04
427,3.407600e-03,3.400754e-03,6.885835e-04
428,3.397009e-03,3.321398e-03,6.873215e-04
429,3.243911e-03,3.253243e-03,6.834694e-04
430,3.154108e-03,3.198293e-03,6.771363e-04
431,3.111431e-03,3.148652e-03,6.701706e-04
432,3.021593e-03,3.103669e-03,6.678084e-04
433,2.997612e-03,3.054832e-03,6.627042e-04
434,2.943784e-03,3.019498e-03,6.568529e-04
435,2.904000e-03,2.976446e-03,6.540479e-04
436,2.950728e-03,2.942391e-03,6.482471e-04
437,2.810964e-03,2.906271e-03,6.494935e-04
438,2.800694e-03,2.877064e-03,6.415686e-04
439,2.765748e-03,2.846066e-03,6.400049e-04
440,2.788205e-03,2.824096e-03,6.380604e-04
441,2.744189e-03,2.791641e-03,6.376403e-04
442,2.707312e-03,2.764963e-03,6.340412e-04
443,2.664691e-03,2.739250e-03,6.322206e-04
444,2.635636e-03,2.714400e-03,6.296025e-04
445,2.606420e-03,2.694129e-03,6.292533e-04
446,2.617463e-03,2.675741e-03,6.283104e-04
447,2.577060e-03,2.648358e-03,6.266347e-04
448,2.553343e-03,2.635694e-03,6.265276e-04
449,2.531729e-03,2.635672e-03,6.225597e-04
450,2.510822e-03,2.597089e-03,6.243740e-04
451,2.491844e-03,2.577034e-03,6.239033e-04
452,2.511412e-03,2.559728e-03,6.231896e-04
453,2.448703e-03,2.543093e-03,6.226021e-04
454,2.462878e-03,2.526508e-03,6.225794e-04
455,2.409512e-03,2.515432e-03,6.204770e-04
456,2.418812e-03,2.499398e-03,6.201796e-04
457,2.387685e-03,2.491630e-03,6.213762e-04
458,2.375206e-03,2.478934e-03,6.173831e-04
459,2.366707e-03,2.462481e-03,6.180746e-04
460,2.394954e-03,2.448313e-03,6.192049e-04
461,2.365205e-03,2.436471e-03,6.210566e-04
462,2.323618e-03,2.425265e-03,6.163402e-04
463,2.306180e-03,2.416219e-03,6.171004e-04
464,2.305789e-03,2.404629e-03,6.189155e-04
465,2.321512e-03,2.397156e-03,6.129070e-04
466,2.294063e-03,2.383907e-03,6.146414e-04
467,2.293756e-03,2.375341e-03,6.159453e-04
468,2.315077e-03,2.367388e-03,6.126020e-04
469,2.279064e-03,2.359206e-03,6.154802e-04
470,2.246485e-03,2.349168e-03,6.130282e-04
471,2.229214e-03,2.337506e-03,6.115540e-04
472,2.281660e-03,2.330580e-03,6.108732e-04
473,2.206765e-03,2.321049e-03,6.107243e-04
474,2.216645e-03,2.313772e-03,6.109912e-04
475,2.242179e-03,2.306277e-03,6.078709e-04
476,2.195187e-03,2.301102e-03,6.098536e-04
477,2.199042e-03,2.292993e-03,6.080588e-04
478,2.185229e-03,2.282048e-03,6.065245e-04
479,2.173242e-03,2.276859e-03,6.059041e-04
480,2.152639e-03,2.268377e-03,6.069638e-04
481,2.164856e-03,2.268991e-03,6.039954e-04
482,2.144986e-03,2.258383e-03,6.048360e-04
483,2.131492e-03,2.252047e-03,6.059135e-04
484,2.163254e-03,2.248135e-03,6.033702e-04
485,2.148241e-03,2.238714e-03,6.013308e-04
486,2.115810e-03,2.235782e-03,6.042884e-04
487,2.152012e-03,2.225852e-03,6.014520e-04
488,2.103217e-03,2.220583e-03,6.012284e-04
489,2.105342e-03,2.213839e-03,6.015361e-04
490,2.101097e-03,2.210469e-03,5.998863e-04
491,2.134310e-03,2.205134e-03,6.016410e-04
492,2.089110e-03,2.202020e-03,6.003633e-04
493,2.077885e-03,2.197842e-03,6.003271e-04
494,2.118907e-03,2.193390e-03,5.985424e-04
495,2.064056e-03,2.191204e-03,5.989727e-04
496,2.084677e-03,2.181217e-03,5.982295e-04
497,2.102142e-03,2.180482e-03,5.991446e-04
498,2.050521e-03,2.178148e-03,5.997392e-04
499,2.060163e-03,2.170786e-03,5.991338e-04
500,2.046880e-03,2.165967e-03,5.999647e-04
501,2.055635e-03,2.161346e-03,5.975423e-04
502,2.055984e-03,2.156929e-03,5.987428e-04
503,2.031656e-03,2.155732e-03,5.978351e-04
504,2.022465e-03,2.150679e-03,5.997858e-04
505,2.027380e-03,2.147138e-03,5.996114e-04
506,2.011821e-03,2.142611e-03,5.980951e-04
507,2.014419e-03,2.139285e-03,5.987181e-04
508,2.010283e-03,2.136949e-03,5.987961e-04
509,2.022879e-03,2.134302e-03,6.000489e-04
510,2.037772e-03,2.132887e-03,6.001399e-04
511,2.016805e-03,2.126949e-03,6.022693e-04
512,2.007147e-03,2.122810e-03,5.992554e-04
513,2.010701e-03,2.119607e-03,5.992294e-04
514,2.005960e-03,2.116658e-03,6.003766e-04
515,2.010545e-03,2.118981e-03,5.993752e-04
516,2.019513e-03,2.111810e-03,6.005535e-04
517,1.992554e-03,2.110157e-03,6.002395e-04
518,1.975986e-03,2.105974e-03,6.002137e-04
519,1.977513e-03,2.102122e-03,6.011828e-04
520,1.989159e-03,2.101318e-03,6.003030e-04
521,1.968174e-03,2.096651e-03,5.988332e-04
522,1.990564e-03,2.095008e-03,6.003710e-04
523,1.974016e-03,2.091417e-03,6.013903e-04
524,1.954554e-03,2.094539e-03,5.992598e-04
525,1.962622e-03,2.086665e-03,5.992658e-04
526,1.973730e-03,2.084324e-03,6.005814e-04
527,1.951165e-03,2.082545e-03,6.005364e-04
528,1.976300e-03,2.081889e-03,6.004425e-04
529,1.967105e-03,2.079326e-03,6.000741e-04
