# loss=eq26 uniform_same_level eps=1e-12; h1_rel_val_median=median over FIXED val subset size=8 seed=0 vs immersed IGA self-reference (cache=/scratch/ecaru/repo_pro/references/reference_lshape.pkl)
iteration,train_loss,val_eta2,h1_rel_val_median
138,1.658254e-01,1.705242e-01,1.735074e-02
139,1.653098e-01,1.702890e-01,1.736613e-02
140,1.652848e-01,1.699588e-01,1.728675e-02
141,1.647483e-01,1.697217e-01,1.730476e-02
142,1.649943e-01,1.693566e-01,1.730081e-02
143,1.645612e-01,1.691912e-01,1.733419e-02
144,1.641750e-01,1.689286e-01,1.728876e-02
145,1.643487e-01,1.687559e-01,1.730126e-02
146,1.642744e-01,1.684581e-01,1.734559e-02
147,1.637442e-01,1.683185e-01,1.730561e-02
148,1.635641e-01,1.679827e-01,1.731894e-02
149,1.635439e-01,1.677976e-01,1.731209e-02
150,1.630337e-01,1.676158e-01,1.731011e-02
151,1.636507e-01,1.675339e-01,1.732564e-02
152,1.629106e-01,1.672730e-01,1.731248e-02
153,1.628014e-01,1.672040e-01,1.735656e-02
154,1.623304e-01,1.669181e-01,1.734095e-02
155,1.623127e-01,1.669931e-01,1.735153e-02
156,1.626814e-01,1.666158e-01,1.737327e-02
157,1.622448e-01,1.665320e-01,1.737589e-02
158,1.617798e-01,1.663915e-01,1.735104e-02
159,1.615414e-01,1.662312e-01,1.737094e-02
160,1.621843e-01,1.662015e-01,1.738922e-02
161,1.617976e-01,1.660237e-01,1.735751e-02
162,1.611601e-01,1.659271e-01,1.741578e-02
163,1.612819e-01,1.657827e-01,1.733542e-02
164,1.606799e-01,1.655915e-01,1.739661e-02
165,1.608489e-01,1.656161e-01,1.741471e-02
166,1.617321e-01,1.654578e-01,1.739342e-02
167,1.606524e-01,1.651960e-01,1.744160e-02
168,1.609016e-01,1.651574e-01,1.738968e-02
169,1.610183e-01,1.650275e-01,1.743560e-02
170,1.607245e-01,1.648958e-01,1.741621e-02
171,1.607530e-01,1.649578e-01,1.747520e-02
172,1.600275e-01,1.648011e-01,1.748686e-02
173,1.605437e-01,1.645722e-01,1.744359e-02
174,1.603021e-01,1.645924e-01,1.743978e-02
175,1.602987e-01,1.644491e-01,1.746872e-02
176,1.597231e-01,1.643720e-01,1.747805e-02
177,1.602694e-01,1.641980e-01,1.747428e-02
178,1.595016e-01,1.641437e-01,1.749075e-02
179,1.598087e-01,1.642075e-01,1.751767e-02
180,1.596638e-01,1.640077e-01,1.752023e-02
181,1.598282e-01,1.640802e-01,1.751913e-02
182,1.594504e-01,1.638568e-01,1.753709e-02
183,1.593173e-01,1.637367e-01,1.752996e-02
184,1.598344e-01,1.637135e-01,1.750172e-02
185,1.593569e-01,1.635872e-01,1.753880e-02
186,1.591480e-01,1.635364e-01,1.755063e-02
187,1.594671e-01,1.634831e-01,1.760943e-02
188,1.591611e-01,1.633650e-01,1.757331e-02
189,1.587529e-01,1.633571e-01,1.759374e-02
190,1.593195e-01,1.632364e-01,1.756966e-02
191,1.588815e-01,1.631423e-01,1.763244e-02
192,1.589991e-01,1.631082e-01,1.761159e-02
193,1.587799e-01,1.630363e-01,1.759747e-02
194,1.588276e-01,1.629921e-01,1.763891e-02
195,1.588426e-01,1.629719e-01,1.764350e-02
196,1.590110e-01,1.629820e-01,1.764107e-02
197,1.585913e-01,1.628672e-01,1.765495e-02
198,1.588021e-01,1.626998e-01,1.769730e-02
199,1.583875e-01,1.626795e-01,1.767713e-02
200,1.584210e-01,1.626309e-01,1.771268e-02
201,1.582376e-01,1.626274e-01,1.769523e-02
202,1.585124e-01,1.625777e-01,1.770575e-02
203,1.582102e-01,1.624407e-01,1.770721e-02
204,1.580871e-01,1.625368e-01,1.770764e-02
205,1.586401e-01,1.623448e-01,1.773441e-02
206,1.579490e-01,1.623601e-01,1.777300e-02
207,1.582437e-01,1.623091e-01,1.775001e-02
208,1.581048e-01,1.622489e-01,1.774295e-02
209,1.577542e-01,1.621796e-01,1.777467e-02
210,1.577846e-01,1.622191e-01,1.776762e-02
211,1.575591e-01,1.620736e-01,1.777899e-02
212,1.577581e-01,1.620389e-01,1.775836e-02
213,1.581954e-01,1.619810e-01,1.780779e-02
214,1.579959e-01,1.619541e-01,1.777324e-02
215,1.581325e-01,1.619189e-01,1.779968e-02
216,1.579657e-01,1.618762e-01,1.780614e-02
217,1.583832e-01,1.618188e-01,1.783747e-02
218,1.576324e-01,1.617783e-01,1.781629e-02
219,1.577914e-01,1.618277e-01,1.785348e-02
220,1.580145e-01,1.617771e-01,1.785740e-02
221,1.575968e-01,1.618167e-01,1.787599e-02
222,1.574281e-01,1.616323e-01,1.786892e-02
223,1.570385e-01,1.616032e-01,1.788419e-02
224,1.570688e-01,1.616268e-01,1.786269e-02
225,1.570511e-01,1.615299e-01,1.790185e-02
226,1.573920e-01,1.615000e-01,1.787544e-02
227,1.575416e-01,1.615311e-01,1.789067e-02
228,1.574821e-01,1.615126e-01,1.791042e-02
229,1.572030e-01,1.614216e-01,1.790538e-02
230,1.576157e-01,1.614006e-01,1.792140e-02
231,1.571419e-01,1.613093e-01,1.792369e-02
232,1.575331e-01,1.613195e-01,1.789315e-02
233,1.575629e-01,1.613492e-01,1.789169e-02
234,1.573643e-01,1.612177e-01,1.793969e-02
235,1.574289e-01,1.612479e-01,1.791494e-02
236,1.573358e-01,1.612385e-01,1.795575e-02
237,1.573667e-01,1.611987e-01,1.799040e-02
238,1.573987e-01,1.611583e-01,1.794779e-02
239,1.574876e-01,1.611035e-01,1.794328e-02
240,1.569283e-01,1.611436e-01,1.796768e-02
241,1.573773e-01,1.610876e-01,1.797973e-02
242,1.571544e-01,1.610775e-01,1.799857e-02
243,1.572021e-01,1.610619e-01,1.798837e-02
244,1.572308e-01,1.610173e-01,1.798188e-02
245,1.564217e-01,1.609413e-01,1.799180e-02
246,1.571555e-01,1.610028e-01,1.797157e-02
247,1.567776e-01,1.609263e-01,1.800412e-02
248,1.567536e-01,1.609216e-01,1.798733e-02
249,1.569704e-01,1.608934e-01,1.800953e-02
250,8.771387e-02,7.894966e-02,7.413884e-03
251,6.833335e-02,5.888513e-02,6.047889e-03
252,5.314600e-02,4.885300e-02,5.426865e-03
253,4.593433e-02,4.430963e-02,5.093176e-03
254,4.272363e-02,4.160229e-02,4.907171e-03
255,4.014280e-02,3.962428e-02,4.728529e-03
256,3.846644e-02,3.816877e-02,4.623408e-03
257,3.704177e-02,3.701332e-02,4.533564e-03
258,3.589368e-02,3.616998e-02,4.436034e-03
259,3.521661e-02,3.546884e-02,4.369388e-03
260,3.427332e-02,3.480777e-02,4.308583e-03
261,3.392027e-02,3.430131e-02,4.254718e-03
262,3.316296e-02,3.386916e-02,4.199460e-03
263,3.284007e-02,3.343101e-02,4.163660e-03
264,3.223665e-02,3.295448e-02,4.107405e-03
265,3.189338e-02,3.261765e-02,4.070116e-03
266,3.153771e-02,3.221197e-02,4.026369e-03
267,3.118801e-02,3.194116e-02,3.991441e-03
268,3.063549e-02,3.154970e-02,3.941769e-03
269,3.050596e-02,3.121856e-02,3.906390e-03
270,3.005431e-02,3.110009e-02,3.885632e-03
271,2.985959e-02,3.070144e-02,3.855517e-03
272,2.951456e-02,3.050792e-02,3.817331e-03
273,2.930011e-02,3.027538e-02,3.806340e-03
274,2.920847e-02,2.999163e-02,3.772178e-03
275,2.876923e-02,2.995209e-02,3.756278e-03
276,2.889418e-02,2.962026e-02,3.728149e-03
277,2.841284e-02,2.947541e-02,3.707709e-03
278,2.843054e-02,2.939307e-02,3.690655e-03
279,2.824989e-02,2.915976e-02,3.674041e-03
280,2.800337e-02,2.897087e-02,3.664049e-03
281,2.780952e-02,2.891900e-02,3.647555e-03
282,2.775321e-02,2.876627e-02,3.635248e-03
283,2.764035e-02,2.868586e-02,3.624279e-03
284,2.743416e-02,2.855317e-02,3.617083e-03
285,2.737648e-02,2.841541e-02,3.603885e-03
286,2.743019e-02,2.825993e-02,3.597593e-03
287,2.702280e-02,2.813066e-02,3.585642e-03
288,2.696777e-02,2.811178e-02,3.570855e-03
289,2.693089e-02,2.796953e-02,3.562186e-03
290,2.672742e-02,2.791563e-02,3.554248e-03
291,2.688927e-02,2.781162e-02,3.544858e-03
292,2.656476e-02,2.777789e-02,3.538575e-03
293,2.656534e-02,2.766734e-02,3.538149e-03
294,2.650061e-02,2.753295e-02,3.524523e-03
295,2.641175e-02,2.744899e-02,3.521833e-03
296,2.631153e-02,2.742136e-02,3.511826e-03
297,2.645227e-02,2.734030e-02,3.512903e-03
298,2.622172e-02,2.723736e-02,3.505104e-03
299,2.613114e-02,2.718138e-02,3.496454e-03
300,2.598154e-02,2.717420e-02,3.497387e-03
301,2.603411e-02,2.708073e-02,3.491275e-03
302,2.591665e-02,2.704832e-02,3.485916e-03
303,2.584457e-02,2.696959e-02,3.481727e-03
304,2.572672e-02,2.691608e-02,3.474321e-03
305,2.573696e-02,2.684559e-02,3.472153e-03
306,2.577633e-02,2.681993e-02,3.473135e-03
307,2.564253e-02,2.677213e-02,3.463434e-03
308,2.567886e-02,2.672351e-02,3.463068e-03
309,2.567287e-02,2.670320e-02,3.453578e-03
310,2.550750e-02,2.663775e-02,3.448775e-03
311,2.543317e-02,2.660978e-02,3.447850e-03
312,2.538296e-02,2.657386e-02,3.443767e-03
313,2.533648e-02,2.652315e-02,3.448303e-03
314,2.560012e-02,2.650258e-02,3.441115e-03
315,2.546593e-02,2.650064e-02,3.437170e-03
316,2.534492e-02,2.643654e-02,3.442060e-03
317,2.526237e-02,2.641022e-02,3.436298e-03
318,2.537854e-02,2.642261e-02,3.438707e-03
319,2.515996e-02,2.636665e-02,3.436415e-03
320,2.527812e-02,2.634172e-02,3.428404e-03
321,2.507852e-02,2.639607e-02,3.426807e-03
322,2.533960e-02,2.629511e-02,3.435078e-03
323,2.531525e-02,2.625299e-02,3.428740e-03
324,2.501489e-02,2.623319e-02,3.426779e-03
325,2.506983e-02,2.620623e-02,3.423104e-03
326,2.517359e-02,2.617931e-02,3.421681e-03
327,2.518221e-02,2.619440e-02,3.416036e-03
328,2.497680e-02,2.625328e-02,3.419566e-03
329,2.503627e-02,2.615919e-02,3.420134e-03
330,2.505696e-02,2.611338e-02,3.411611e-03
331,2.486796e-02,2.611367e-02,3.411983e-03
332,2.498022e-02,2.607087e-02,3.411560e-03
333,2.477287e-02,2.607499e-02,3.418121e-03
334,2.488741e-02,2.604694e-02,3.407045e-03
335,2.485230e-02,2.605601e-02,3.408685e-03
336,2.481919e-02,2.602123e-02,3.411442e-03
337,2.497715e-02,2.599638e-02,3.404776e-03
338,2.469360e-02,2.599826e-02,3.404756e-03
339,2.479274e-02,2.597809e-02,3.409030e-03
340,2.493604e-02,2.596103e-02,3.401360e-03
341,2.471963e-02,2.597907e-02,3.403215e-03
342,2.477824e-02,2.593850e-02,3.398748e-03
343,2.486846e-02,2.592838e-02,3.395656e-03
344,2.461335e-02,2.590052e-02,3.401663e-03
345,2.468008e-02,2.591277e-02,3.399698e-03
346,2.459580e-02,2.591082e-02,3.393622e-03
347,2.484274e-02,2.586282e-02,3.397766e-03
348,2.467255e-02,2.587768e-02,3.386323e-03
349,2.466037e-02,2.588820e-02,3.392279e-03
350,2.453619e-02,2.587224e-02,3.395039e-03
351,2.475923e-02,2.585372e-02,3.391568e-03
352,2.472740e-02,2.585366e-02,3.390344e-03
353,2.470249e-02,2.584042e-02,3.382919e-03
354,2.472914e-02,2.580764e-02,3.384849e-03
355,2.447638e-02,2.580777e-02,3.386610e-03
356,2.463290e-02,2.579047e-02,3.388104e-03
357,2.461897e-02,2.578458e-02,3.388526e-03
358,2.452337e-02,2.575769e-02,3.385809e-03
359,2.452930e-02,2.576054e-02,3.386379e-03
360,2.459802e-02,2.576237e-02,3.388424e-03
361,2.460547e-02,2.577855e-02,3.376448e-03
362,2.466285e-02,2.575908e-02,3.381972e-03
363,2.460291e-02,2.574468e-02,3.381899e-03
364,2.458876e-02,2.571832e-02,3.379832e-03
365,2.438449e-02,2.572608e-02,3.386729e-03
366,2.460238e-02,2.573460e-02,3.373528e-03
367,2.472086e-02,2.571473e-02,3.377503e-03
368,2.461051e-02,2.569608e-02,3.380728e-03
369,2.447554e-02,2.567490e-02,3.377979e-03
370,2.449032e-02,2.568008e-02,3.378648e-03
371,2.444899e-02,2.567205e-02,3.374622e-03
372,2.469510e-02,2.566235e-02,3.374512e-03
373,2.433967e-02,2.565179e-02,3.376422e-03
374,2.452297e-02,2.564857e-02,3.378220e-03
375,2.448582e-02,2.565992e-02,3.371007e-03
376,2.438860e-02,2.563803e-02,3.375801e-03
377,2.451684e-02,2.563865e-02,3.369967e-03
378,2.455234e-02,2.561702e-02,3.373208e-03
379,2.440560e-02,2.562439e-02,3.370806e-03
380,2.442305e-02,2.561651e-02,3.367534e-03
381,2.433995e-02,2.563871e-02,3.371201e-03
382,2.446834e-02,2.562008e-02,3.368730e-03
383,2.444386e-02,2.560729e-02,3.368469e-03
384,2.453964e-02,2.559189e-02,3.366270e-03
385,2.447981e-02,2.559329e-02,3.363483e-03
386,2.437942e-02,2.559047e-02,3.366634e-03
387,2.432356e-02,2.559090e-02,3.360334e-03
388,2.428222e-02,2.558812e-02,3.360222e-03
389,2.436499e-02,2.557248e-02,3.364485e-03
390,2.436606e-02,2.557152e-02,3.366086e-03
391,2.437652e-02,2.557237e-02,3.363807e-03
392,2.450645e-02,2.555994e-02,3.371399e-03
393,2.424116e-02,2.554043e-02,3.363558e-03
394,2.426480e-02,2.553892e-02,3.360400e-03
395,2.437154e-02,2.553028e-02,3.360282e-03
396,2.439707e-02,2.554987e-02,3.360447e-03
397,2.427864e-02,2.552518e-02,3.359560e-03
398,2.429787e-02,2.552453e-02,3.362515e-03
399,2.441968e-02,2.552121e-02,3.361835e-03
400,2.434077e-02,2.551031e-02,3.362659e-03
401,2.420998e-02,2.557570e-02,3.357958e-03
402,2.424370e-02,2.550736e-02,3.356507e-03
403,2.432276e-02,2.550689e-02,3.358393e-03
404,2.427209e-02,2.549900e-02,3.357253e-03
405,2.421277e-02,2.551035e-02,3.353682e-03
406,2.423026e-02,2.549448e-02,3.358271e-03
407,2.428593e-02,2.548850e-02,3.357706e-03
408,2.449080e-02,2.549630e-02,3.356739e-03
409,2.443512e-02,2.549287e-02,3.360042e-03
410,2.442160e-02,2.547951e-02,3.356161e-03
411,2.437224e-02,2.548533e-02,3.353045e-03
412,2.426894e-02,2.549916e-02,3.357728e-03
413,2.418495e-02,2.547504e-02,3.353083e-03
414,2.427031e-02,2.546923e-02,3.352820e-03
415,2.412417e-02,2.545716e-02,3.351953e-03
416,2.442269e-02,2.547141e-02,3.351243e-03
417,2.439281e-02,2.545644e-02,3.352338e-03
418,2.423044e-02,2.546136e-02,3.351807e-03
419,2.413045e-02,2.544783e-02,3.350645e-03
420,2.428387e-02,2.547649e-02,3.349108e-03
421,2.426716e-02,2.545467e-02,3.349442e-03
422,2.418134e-02,2.546815e-02,3.351944e-03
423,2.420187e-02,2.542918e-02,3.350765e-03
424,2.438660e-02,2.543390e-02,3.349109e-03
425,2.420772e-02,2.542208e-02,3.350028e-03
426,2.414040e-02,2.542129e-02,3.347697e-03
427,2.423669e-02,2.544385e-02,3.351876e-03
428,2.440321e-02,2.543256e-02,3.353167e-03
429,2.419145e-02,2.542164e-02,3.356195e-03
430,2.436278e-02,2.541578e-02,3.345751e-03
431,2.426764e-02,2.541923e-02,3.348768e-03
432,2.422164e-02,2.540233e-02,3.350831e-03
433,2.409383e-02,2.540123e-02,3.351906e-03
434,8.028585e-03,6.924438e-03,4.755367e-04
435,5.726637e-03,4.851540e-03,5.927726e-04
436,4.435376e-03,4.219619e-03,6.111262e-04
437,3.915292e-03,3.909560e-03,6.506610e-04
438,3.706451e-03,3.691871e-03,6.583357e-04
439,3.513930e-03,3.551051e-03,6.640291e-04
440,3.435035e-03,3.441424e-03,6.682304e-04
441,3.337787e-03,3.345439e-03,6.699058e-04
442,3.248809e-03,3.269097e-03,6.645241e-04
443,3.170361e-03,3.206385e-03,6.624023e-04
444,3.133202e-03,3.158118e-03,6.616979e-04
445,3.051214e-03,3.108442e-03,6.550162e-04
446,3.043410e-03,3.054486e-03,6.535998e-04
447,2.955293e-03,3.011142e-03,6.513503e-04
448,2.929486e-03,2.972393e-03,6.473286e-04
449,2.891547e-03,2.937431e-03,6.443086e-04
450,2.859501e-03,2.905838e-03,6.424545e-04
451,2.845375e-03,2.875433e-03,6.389811e-04
452,2.776881e-03,2.843981e-03,6.384954e-04
453,2.771024e-03,2.818412e-03,6.314932e-04
454,2.754029e-03,2.787768e-03,6.345176e-04
455,2.750402e-03,2.769831e-03,6.337120e-04
456,2.664489e-03,2.736297e-03,6.320849e-04
457,2.640371e-03,2.716467e-03,6.272531e-04
458,2.615354e-03,2.691702e-03,6.270226e-04
459,2.628091e-03,2.672879e-03,6.249021e-04
460,2.567328e-03,2.651558e-03,6.250109e-04
461,2.577148e-03,2.631400e-03,6.242369e-04
462,2.551491e-03,2.615694e-03,6.234105e-04
463,2.515493e-03,2.609013e-03,6.222018e-04
464,2.508420e-03,2.580306e-03,6.245238e-04
465,2.537936e-03,2.571081e-03,6.203777e-04
466,2.510655e-03,2.552046e-03,6.198972e-04
467,2.474888e-03,2.536355e-03,6.227079e-04
468,2.504398e-03,2.522228e-03,6.182171e-04
469,2.421028e-03,2.509129e-03,6.190242e-04
470,2.419275e-03,2.496640e-03,6.172133e-04
471,2.414561e-03,2.487044e-03,6.185359e-04
472,2.443806e-03,2.472483e-03,6.156152e-04
473,2.369619e-03,2.462556e-03,6.167863e-04
474,2.343765e-03,2.448077e-03,6.164244e-04
475,2.334343e-03,2.440620e-03,6.148936e-04
476,2.315631e-03,2.428006e-03,6.142853e-04
477,2.331987e-03,2.418519e-03,6.143985e-04
478,2.308678e-03,2.406998e-03,6.145213e-04
479,2.302558e-03,2.398500e-03,6.140350e-04
480,2.278186e-03,2.388904e-03,6.126472e-04
481,2.288253e-03,2.380731e-03,6.125560e-04
482,2.261620e-03,2.371798e-03,6.126296e-04
483,2.269241e-03,2.362552e-03,6.107645e-04
484,2.268254e-03,2.356866e-03,6.139201e-04
485,2.266276e-03,2.348729e-03,6.119638e-04
486,2.254427e-03,2.336924e-03,6.140154e-04
487,2.216514e-03,2.332376e-03,6.127231e-04
488,2.244627e-03,2.321662e-03,6.122094e-04
489,2.203955e-03,2.314608e-03,6.134275e-04
490,2.183440e-03,2.305854e-03,6.144671e-04
491,2.193640e-03,2.299110e-03,6.115812e-04
492,2.181745e-03,2.292433e-03,6.135990e-04
493,2.202489e-03,2.285143e-03,6.137367e-04
494,2.170836e-03,2.276432e-03,6.145151e-04
495,2.184162e-03,2.275311e-03,6.133945e-04
496,2.166646e-03,2.264453e-03,6.142428e-04
497,2.179035e-03,2.258941e-03,6.147972e-04
498,2.129053e-03,2.251989e-03,6.182028e-04
499,2.153067e-03,2.248489e-03,6.176388e-04
500,2.125206e-03,2.240716e-03,6.175870e-04
501,2.121175e-03,2.234258e-03,6.175038e-04
502,2.114623e-03,2.231532e-03,6.187721e-04
503,2.144692e-03,2.226880e-03,6.176614e-04
504,2.097992e-03,2.218114e-03,6.186986e-04
505,2.100171e-03,2.216219e-03,6.177779e-04
506,2.090327e-03,2.210079e-03,6.198326e-04
507,2.084680e-03,2.206693e-03,6.168543e-04
508,2.105671e-03,2.199807e-03,6.185192e-04
509,2.077827e-03,2.199679e-03,6.188493e-04
510,2.085738e-03,2.190687e-03,6.182584e-04
511,2.069021e-03,2.187097e-03,6.181834e-04
512,2.064519e-03,2.190127e-03,6.169518e-04
513,2.051897e-03,2.180268e-03,6.184606e-04
514,2.051535e-03,2.175084e-03,6.188745e-04
515,2.058647e-03,2.171746e-03,6.190052e-04
516,2.054546e-03,2.169279e-03,6.171487e-04
517,2.057772e-03,2.165001e-03,6.161175e-04
518,2.048053e-03,2.162454e-03,6.182086e-04
519,2.063566e-03,2.160016e-03,6.154028e-04
520,2.060183e-03,2.155255e-03,6.177031e-04
521,2.068994e-03,2.153381e-03,6.156093e-04
522,2.030649e-03,2.151758e-03,6.159070e-04
523,2.080395e-03,2.148991e-03,6.136161e-04
524,2.023824e-03,2.145066e-03,6.174571e-04
525,2.014202e-03,2.139048e-03,6.148838e-04
526,2.030269e-03,2.137147e-03,6.141880e-04
527,2.006907e-03,2.134028e-03,6.151617e-04
528,2.007311e-03,2.130551e-03,6.137853e-04
529,1.996697e-03,2.128540e-03,6.147568e-04
