# loss=eq26 uniform_same_level eps=1e-12; h1_rel_val_median=median over FIXED val subset size=8 seed=0 vs immersed IGA self-reference (cache=/scratch/ecaru/repo_pro/references/reference_lshape.pkl)
iteration,train_loss,val_eta2,h1_rel_val_median
63,4.143279e-01,4.113333e-01,5.143739e-02
64,4.134891e-01,4.113815e-01,5.128238e-02
65,4.140547e-01,4.113172e-01,5.133391e-02
66,4.141812e-01,4.112821e-01,5.128289e-02
67,4.140188e-01,4.112046e-01,5.138373e-02
68,4.134786e-01,4.111759e-01,5.128081e-02
69,4.130144e-01,4.111118e-01,5.140360e-02
70,4.137406e-01,4.111897e-01,5.125405e-02
71,4.130946e-01,4.110530e-01,5.132116e-02
72,4.136705e-01,4.110651e-01,5.140092e-02
73,4.135098e-01,4.109756e-01,5.134001e-02
74,4.130408e-01,4.109087e-01,5.136088e-02
75,4.136275e-01,4.109927e-01,5.122048e-02
76,4.133635e-01,4.108726e-01,5.123800e-02
77,4.129887e-01,4.108316e-01,5.126096e-02
78,4.132699e-01,4.108047e-01,5.132548e-02
79,4.131460e-01,4.108132e-01,5.131556e-02
80,4.135456e-01,4.107892e-01,5.121602e-02
81,4.136187e-01,4.107594e-01,5.125229e-02
82,4.134131e-01,4.106916e-01,5.127432e-02
83,4.133687e-01,4.107430e-01,5.123267e-02
84,4.130489e-01,4.106764e-01,5.120424e-02
85,3.689712e-01,3.761816e-01,2.725910e-02
86,3.493152e-01,3.512126e-01,2.638990e-02
87,3.310935e-01,3.332564e-01,2.610503e-02
88,3.186082e-01,3.234006e-01,2.561197e-02
89,3.095602e-01,3.140602e-01,2.499424e-02
90,2.997836e-01,3.055460e-01,2.447228e-02
91,2.911703e-01,2.969949e-01,2.405626e-02
92,2.829365e-01,2.893376e-01,2.359183e-02
93,2.762140e-01,2.817889e-01,2.304587e-02
94,2.685959e-01,2.745016e-01,2.254209e-02
95,2.616023e-01,2.671780e-01,2.217485e-02
96,2.542063e-01,2.601312e-01,2.178072e-02
97,2.474970e-01,2.537487e-01,2.117985e-02
98,2.414526e-01,2.466463e-01,2.075228e-02
99,2.339107e-01,2.397846e-01,2.032276e-02
100,2.270551e-01,2.329195e-01,1.985948e-02
101,2.210528e-01,2.263678e-01,1.948104e-02
102,2.142061e-01,2.197894e-01,1.914663e-02
103,2.083386e-01,2.139802e-01,1.869099e-02
104,2.020634e-01,2.087043e-01,1.846233e-02
105,1.969781e-01,2.020128e-01,1.824511e-02
106,1.921654e-01,1.964931e-01,1.791076e-02
107,1.873767e-01,1.910721e-01,1.772006e-02
108,1.828610e-01,1.883170e-01,1.767411e-02
109,1.798209e-01,1.843841e-01,1.755917e-02
110,1.777478e-01,1.816612e-01,1.752000e-02
111,1.756175e-01,1.800269e-01,1.752935e-02
112,1.747106e-01,1.784262e-01,1.753956e-02
113,1.725351e-01,1.772081e-01,1.753627e-02
114,1.720566e-01,1.760172e-01,1.758937e-02
115,1.710990e-01,1.755247e-01,1.761022e-02
116,1.702012e-01,1.744652e-01,1.754305e-02
117,1.700618e-01,1.738914e-01,1.768045e-02
118,1.690890e-01,1.733185e-01,1.759462e-02
119,1.680206e-01,1.726104e-01,1.763660e-02
120,1.677011e-01,1.720656e-01,1.757753e-02
121,1.675342e-01,1.714609e-01,1.758013e-02
122,1.669906e-01,1.715927e-01,1.756482e-02
123,1.671108e-01,1.706780e-01,1.761829e-02
124,1.659559e-01,1.703484e-01,1.765186e-02
125,1.652985e-01,1.696847e-01,1.767291e-02
126,1.648184e-01,1.694398e-01,1.767893e-02
127,1.651700e-01,1.691519e-01,1.759878e-02
128,1.643918e-01,1.687408e-01,1.758017e-02
129,1.637506e-01,1.685157e-01,1.754994e-02
130,1.643891e-01,1.680757e-01,1.763737e-02
131,1.638660e-01,1.678359e-01,1.767888e-02
132,1.634796e-01,1.676199e-01,1.768478e-02
133,1.633054e-01,1.674203e-01,1.759816e-02
134,1.631165e-01,1.671848e-01,1.762072e-02
135,1.623159e-01,1.668822e-01,1.756638e-02
136,1.630022e-01,1.668321e-01,1.758263e-02
137,1.622209e-01,1.664985e-01,1.762033e-02
138,1.623123e-01,1.665353e-01,1.754891e-02
139,1.625937e-01,1.662309e-01,1.755326e-02
140,1.620934e-01,1.660327e-01,1.747534e-02
141,1.615341e-01,1.659377e-01,1.752550e-02
142,1.618806e-01,1.658197e-01,1.758922e-02
143,1.615430e-01,1.657380e-01,1.752851e-02
144,1.619220e-01,1.654986e-01,1.748809e-02
145,1.612643e-01,1.653013e-01,1.751602e-02
146,1.614395e-01,1.651732e-01,1.750658e-02
147,1.609499e-01,1.650219e-01,1.749244e-02
148,1.606293e-01,1.651951e-01,1.754637e-02
149,1.609712e-01,1.650296e-01,1.757926e-02
150,1.608911e-01,1.648553e-01,1.757361e-02
151,1.603658e-01,1.646614e-01,1.753493e-02
152,1.603100e-01,1.646074e-01,1.748997e-02
153,1.609637e-01,1.644124e-01,1.749420e-02
154,1.602161e-01,1.643373e-01,1.748905e-02
155,1.603641e-01,1.642219e-01,1.747959e-02
156,1.600299e-01,1.642240e-01,1.748418e-02
157,1.601019e-01,1.641985e-01,1.749465e-02
158,1.605300e-01,1.639927e-01,1.745820e-02
159,1.601870e-01,1.639807e-01,1.748315e-02
160,1.602329e-01,1.638260e-01,1.745766e-02
161,1.602130e-01,1.638452e-01,1.747554e-02
162,1.599381e-01,1.636987e-01,1.751506e-02
163,1.599705e-01,1.637583e-01,1.751782e-02
164,1.600030e-01,1.636313e-01,1.753924e-02
165,1.593067e-01,1.635958e-01,1.749108e-02
166,1.595928e-01,1.634884e-01,1.750601e-02
167,1.595292e-01,1.634336e-01,1.747490e-02
168,1.595134e-01,1.633373e-01,1.749047e-02
169,1.592831e-01,1.634138e-01,1.743750e-02
170,1.593215e-01,1.633017e-01,1.747407e-02
171,1.591521e-01,1.633240e-01,1.748067e-02
172,1.594481e-01,1.631351e-01,1.756578e-02
173,1.594533e-01,1.632186e-01,1.752006e-02
174,1.595605e-01,1.630947e-01,1.754866e-02
175,1.592777e-01,1.630699e-01,1.754282e-02
176,1.590719e-01,1.629892e-01,1.753391e-02
177,1.588485e-01,1.629667e-01,1.755337e-02
178,1.585127e-01,1.629332e-01,1.754911e-02
179,1.585809e-01,1.629467e-01,1.755759e-02
180,1.590437e-01,1.628819e-01,1.764285e-02
181,1.591360e-01,1.628168e-01,1.764549e-02
182,1.589292e-01,1.627966e-01,1.762551e-02
183,1.590022e-01,1.626972e-01,1.758911e-02
184,1.587278e-01,1.626731e-01,1.760567e-02
185,1.583567e-01,1.627288e-01,1.757527e-02
186,1.582462e-01,1.626012e-01,1.761186e-02
187,1.593690e-01,1.625709e-01,1.760147e-02
188,1.586791e-01,1.625299e-01,1.762891e-02
189,1.586162e-01,1.624728e-01,1.760728e-02
190,1.589590e-01,1.625098e-01,1.756535e-02
191,1.586423e-01,1.624627e-01,1.760036e-02
192,1.586260e-01,1.624819e-01,1.764256e-02
193,1.586136e-01,1.624105e-01,1.767685e-02
194,1.583331e-01,1.623580e-01,1.768675e-02
195,1.582230e-01,1.622787e-01,1.763282e-02
196,1.579347e-01,1.623227e-01,1.764387e-02
197,1.591240e-01,1.622418e-01,1.765767e-02
198,1.586923e-01,1.622226e-01,1.766180e-02
199,1.583944e-01,1.622606e-01,1.764026e-02
200,1.590674e-01,1.621479e-01,1.765845e-02
201,1.587211e-01,1.621433e-01,1.762027e-02
202,1.582731e-01,1.621730e-01,1.767694e-02
203,1.577923e-01,1.620783e-01,1.766593e-02
204,1.577911e-01,1.620847e-01,1.767981e-02
205,1.580291e-01,1.620836e-01,1.764067e-02
206,1.581205e-01,1.620432e-01,1.770743e-02
207,1.588391e-01,1.620830e-01,1.774633e-02
208,1.583873e-01,1.619551e-01,1.768070e-02
209,1.579633e-01,1.619208e-01,1.772522e-02
210,1.579503e-01,1.619442e-01,1.769955e-02
211,1.578167e-01,1.619674e-01,1.767052e-02
212,1.577979e-01,1.618774e-01,1.772946e-02
213,1.583765e-01,1.618365e-01,1.772231e-02
214,1.584413e-01,1.618533e-01,1.768286e-02
215,1.575179e-01,1.618147e-01,1.774053e-02
216,1.583391e-01,1.618090e-01,1.773109e-02
217,1.583499e-01,1.617252e-01,1.772840e-02
218,1.577159e-01,1.617254e-01,1.775516e-02
219,1.578657e-01,1.616930e-01,1.774150e-02
220,1.576110e-01,1.616981e-01,1.771180e-02
221,1.583006e-01,1.616946e-01,1.775603e-02
222,1.579962e-01,1.616369e-01,1.773288e-02
223,1.575683e-01,1.616480e-01,1.777216e-02
224,1.574410e-01,1.616185e-01,1.774206e-02
225,8.045337e-02,7.163922e-02,6.499727e-03
226,6.303537e-02,5.500653e-02,5.319387e-03
227,4.917731e-02,4.580217e-02,4.829688e-03
228,4.318607e-02,4.169668e-02,4.553977e-03
229,3.992613e-02,3.951130e-02,4.430162e-03
230,3.776404e-02,3.779459e-02,4.327239e-03
231,3.641284e-02,3.661675e-02,4.253047e-03
232,3.540315e-02,3.568625e-02,4.185377e-03
233,3.441342e-02,3.486232e-02,4.131911e-03
234,3.371554e-02,3.421108e-02,4.083857e-03
235,3.307221e-02,3.382507e-02,4.042284e-03
236,3.276030e-02,3.311030e-02,4.014037e-03
237,3.198624e-02,3.266544e-02,3.973649e-03
238,3.166671e-02,3.231724e-02,3.946573e-03
239,3.108819e-02,3.214309e-02,3.917850e-03
240,3.098736e-02,3.160296e-02,3.891585e-03
241,3.039996e-02,3.131948e-02,3.870463e-03
242,2.996157e-02,3.091012e-02,3.849815e-03
243,2.968829e-02,3.068568e-02,3.831859e-03
244,2.947182e-02,3.041312e-02,3.806003e-03
245,2.944648e-02,3.019522e-02,3.789264e-03
246,2.895557e-02,2.998349e-02,3.767220e-03
247,2.889686e-02,2.982362e-02,3.749377e-03
248,2.875708e-02,2.961230e-02,3.731239e-03
249,2.841748e-02,2.947505e-02,3.715383e-03
250,2.825828e-02,2.924033e-02,3.692984e-03
251,2.810394e-02,2.911338e-02,3.682839e-03
252,2.794430e-02,2.894393e-02,3.669407e-03
253,2.786471e-02,2.881842e-02,3.656503e-03
254,2.748084e-02,2.872823e-02,3.648930e-03
255,2.746572e-02,2.856218e-02,3.632038e-03
256,2.746220e-02,2.857833e-02,3.622925e-03
257,2.715963e-02,2.835429e-02,3.606335e-03
258,2.717783e-02,2.828363e-02,3.595815e-03
259,2.704339e-02,2.829540e-02,3.585468e-03
260,2.673685e-02,2.813377e-02,3.579097e-03
261,2.678245e-02,2.801391e-02,3.561682e-03
262,2.670018e-02,2.789419e-02,3.555446e-03
263,2.662610e-02,2.783613e-02,3.548696e-03
264,2.649236e-02,2.781105e-02,3.536464e-03
265,2.633409e-02,2.768547e-02,3.528609e-03
266,2.658368e-02,2.771427e-02,3.523320e-03
267,2.639047e-02,2.758666e-02,3.520727e-03
268,2.635659e-02,2.747398e-02,3.508923e-03
269,2.622012e-02,2.742213e-02,3.500434e-03
270,2.613727e-02,2.733268e-02,3.499420e-03
271,2.598174e-02,2.729371e-02,3.490966e-03
272,2.621872e-02,2.737829e-02,3.478348e-03
273,2.596639e-02,2.719054e-02,3.472045e-03
274,2.605535e-02,2.715405e-02,3.466264e-03
275,2.576290e-02,2.710338e-02,3.467958e-03
276,2.577646e-02,2.703358e-02,3.454858e-03
277,2.584607e-02,2.695691e-02,3.454645e-03
278,2.581714e-02,2.694661e-02,3.447196e-03
279,2.562479e-02,2.689164e-02,3.444058e-03
280,2.546001e-02,2.691626e-02,3.446142e-03
281,2.574384e-02,2.693035e-02,3.437768e-03
282,2.559435e-02,2.686006e-02,3.421010e-03
283,2.548781e-02,2.685126e-02,3.421689e-03
284,2.543086e-02,2.672167e-02,3.421721e-03
285,2.526452e-02,2.673782e-02,3.426499e-03
286,2.533466e-02,2.674387e-02,3.418309e-03
287,2.557285e-02,2.671500e-02,3.410126e-03
288,2.537425e-02,2.669244e-02,3.415375e-03
289,2.529713e-02,2.660185e-02,3.414126e-03
290,2.528356e-02,2.657553e-02,3.408389e-03
291,2.516967e-02,2.659459e-02,3.397199e-03
292,2.531046e-02,2.656849e-02,3.401021e-03
293,2.509131e-02,2.652432e-02,3.397034e-03
294,2.513955e-02,2.647003e-02,3.403040e-03
295,2.517918e-02,2.647008e-02,3.403691e-03
296,2.521342e-02,2.642951e-02,3.393547e-03
297,2.495071e-02,2.640022e-02,3.393081e-03
298,2.511719e-02,2.637470e-02,3.390453e-03
299,2.493800e-02,2.636185e-02,3.388433e-03
300,2.501584e-02,2.635609e-02,3.386386e-03
301,2.496470e-02,2.637680e-02,3.386463e-03
302,2.506889e-02,2.632987e-02,3.380259e-03
303,2.496232e-02,2.627949e-02,3.383078e-03
304,2.489285e-02,2.635944e-02,3.387671e-03
305,2.508736e-02,2.628964e-02,3.373724e-03
306,2.497044e-02,2.626771e-02,3.386643e-03
307,2.497204e-02,2.621901e-02,3.379969e-03
308,2.498594e-02,2.622729e-02,3.372420e-03
309,2.478292e-02,2.624041e-02,3.367363e-03
310,2.478937e-02,2.621892e-02,3.373308e-03
311,2.502458e-02,2.618308e-02,3.373659e-03
312,2.477866e-02,2.616872e-02,3.375136e-03
313,2.498379e-02,2.612413e-02,3.366008e-03
314,2.477760e-02,2.610487e-02,3.371540e-03
315,2.485474e-02,2.611991e-02,3.374417e-03
316,2.492756e-02,2.607984e-02,3.362983e-03
317,2.476908e-02,2.613175e-02,3.373192e-03
318,2.468403e-02,2.605823e-02,3.363750e-03
319,2.477527e-02,2.605413e-02,3.371852e-03
320,2.475089e-02,2.606124e-02,3.364548e-03
321,2.470089e-02,2.603307e-02,3.366259e-03
322,2.478105e-02,2.604711e-02,3.360746e-03
323,2.473046e-02,2.605796e-02,3.360042e-03
324,2.457947e-02,2.600611e-02,3.356547e-03
325,2.465009e-02,2.602016e-02,3.353400e-03
326,2.486165e-02,2.597145e-02,3.361933e-03
327,2.465002e-02,2.594849e-02,3.357499e-03
328,2.469442e-02,2.595649e-02,3.353708e-03
329,2.462304e-02,2.592814e-02,3.357272e-03
330,2.456612e-02,2.593319e-02,3.356451e-03
331,2.462006e-02,2.593839e-02,3.354073e-03
332,2.449189e-02,2.591286e-02,3.359067e-03
333,2.455903e-02,2.591383e-02,3.351169e-03
334,2.473415e-02,2.593404e-02,3.360138e-03
335,2.455389e-02,2.588821e-02,3.360329e-03
336,2.453171e-02,2.586805e-02,3.352268e-03
337,2.461505e-02,2.586305e-02,3.357774e-03
338,2.466273e-02,2.587118e-02,3.347607e-03
339,2.459622e-02,2.585981e-02,3.356145e-03
340,2.449609e-02,2.586276e-02,3.348161e-03
341,2.456794e-02,2.587259e-02,3.348316e-03
342,2.451866e-02,2.583618e-02,3.347033e-03
343,2.441761e-02,2.584957e-02,3.353169e-03
344,2.435211e-02,2.580402e-02,3.345962e-03
345,2.438382e-02,2.581746e-02,3.354949e-03
346,2.437206e-02,2.578902e-02,3.351736e-03
347,2.434878e-02,2.583629e-02,3.342985e-03
348,2.436316e-02,2.580436e-02,3.342870e-03
349,2.451866e-02,2.578038e-02,3.351011e-03
350,2.450154e-02,2.578043e-02,3.349186e-03
351,2.458506e-02,2.581856e-02,3.361309e-03
352,2.439772e-02,2.575735e-02,3.356781e-03
353,2.450055e-02,2.574596e-02,3.353965e-03
354,2.470758e-02,2.576710e-02,3.340887e-03
355,2.441264e-02,2.577103e-02,3.345191e-03
356,2.444256e-02,2.575053e-02,3.345954e-03
357,2.439520e-02,2.572063e-02,3.347468e-03
358,2.443993e-02,2.570868e-02,3.345467e-03
359,2.445320e-02,2.570829e-02,3.348549e-03
360,2.456634e-02,2.570891e-02,3.347111e-03
361,2.435102e-02,2.571829e-02,3.348676e-03
362,2.453580e-02,2.570811e-02,3.352381e-03
363,2.437404e-02,2.568974e-02,3.350508e-03
364,2.443043e-02,2.567887e-02,3.352347e-03
365,2.438842e-02,2.568834e-02,3.345308e-03
366,2.417295e-02,2.566534e-02,3.351335e-03
367,2.449620e-02,2.566550e-02,3.354648e-03
368,2.429259e-02,2.564867e-02,3.347008e-03
369,2.439315e-02,2.565864e-02,3.343343e-03
370,2.426141e-02,2.567088e-02,3.347925e-03
371,2.429856e-02,2.569485e-02,3.351077e-03
372,2.446580e-02,2.563153e-02,3.351787e-03
373,2.430993e-02,2.567453e-02,3.350781e-03
374,2.432513e-02,2.566266e-02,3.355122e-03
375,2.429693e-02,2.563201e-02,3.351128e-03
376,2.417742e-02,2.563194e-02,3.344493e-03
377,2.428715e-02,2.561658e-02,3.353155e-03
378,2.424069e-02,2.564112e-02,3.354359e-03
379,2.444853e-02,2.562478e-02,3.343339e-03
380,2.440164e-02,2.560921e-02,3.351685e-03
381,2.414738e-02,2.559941e-02,3.349942e-03
382,2.433814e-02,2.559158e-02,3.346861e-03
383,2.429275e-02,2.558139e-02,3.343174e-03
384,2.412011e-02,2.557985e-02,3.348680e-03
385,2.428071e-02,2.558014e-02,3.352952e-03
386,2.429103e-02,2.556494e-02,3.346441e-03
387,8.188284e-03,7.020940e-03,4.523859e-04
388,5.825940e-03,4.947447e-03,5.868121e-04
389,4.401928e-03,4.167046e-03,6.194271e-04
390,3.892307e-03,3.869007e-03,6.720380e-04
391,3.728349e-03,3.688073e-03,6.915772e-04
392,3.557923e-03,3.589087e-03,6.985557e-04
393,3.491595e-03,3.487204e-03,6.987470e-04
394,3.387399e-03,3.405692e-03,6.982823e-04
395,3.302059e-03,3.343323e-03,6.887348e-04
396,3.278695e-03,3.287363e-03,6.878550e-04
397,3.148461e-03,3.235608e-03,6.822853e-04
398,3.151854e-03,3.187145e-03,6.763328e-04
399,3.061827e-03,3.150634e-03,6.778786e-04
400,3.039218e-03,3.130939e-03,6.712986e-04
401,2.971180e-03,3.097869e-03,6.716913e-04
402,2.964537e-03,3.048917e-03,6.672108e-04
403,2.922652e-03,3.011161e-03,6.635251e-04
404,2.895727e-03,2.966117e-03,6.667534e-04
405,2.834260e-03,2.945833e-03,6.625597e-04
406,2.824118e-03,2.916983e-03,6.618705e-04
407,2.784344e-03,2.885762e-03,6.585615e-04
408,2.786678e-03,2.864186e-03,6.573976e-04
409,2.744766e-03,2.845882e-03,6.532086e-04
410,2.719305e-03,2.828221e-03,6.525516e-04
411,2.720702e-03,2.793026e-03,6.497006e-04
412,2.661001e-03,2.774213e-03,6.469918e-04
413,2.709103e-03,2.754005e-03,6.458575e-04
414,2.640499e-03,2.732652e-03,6.465378e-04
415,2.627775e-03,2.726027e-03,6.403409e-04
416,2.606685e-03,2.700761e-03,6.387793e-04
417,2.585053e-03,2.698164e-03,6.373000e-04
418,2.561324e-03,2.664703e-03,6.352959e-04
419,2.543537e-03,2.661936e-03,6.344961e-04
420,2.551612e-03,2.656965e-03,6.300888e-04
421,2.509122e-03,2.628528e-03,6.284660e-04
422,2.493394e-03,2.605957e-03,6.276643e-04
423,2.525745e-03,2.595211e-03,6.270231e-04
424,2.457935e-03,2.580412e-03,6.258031e-04
425,2.452391e-03,2.566366e-03,6.227948e-04
426,2.437636e-03,2.551250e-03,6.235112e-04
427,2.412699e-03,2.536307e-03,6.222309e-04
428,2.435368e-03,2.526189e-03,6.196969e-04
429,2.381737e-03,2.510442e-03,6.216695e-04
430,2.402054e-03,2.503513e-03,6.207515e-04
431,2.375596e-03,2.496541e-03,6.185154e-04
432,2.359314e-03,2.479132e-03,6.193211e-04
433,2.347417e-03,2.469489e-03,6.161847e-04
434,2.359158e-03,2.465555e-03,6.192207e-04
435,2.330845e-03,2.449819e-03,6.183791e-04
436,2.323485e-03,2.439214e-03,6.180695e-04
437,2.296513e-03,2.436110e-03,6.176590e-04
438,2.302551e-03,2.423575e-03,6.198467e-04
439,2.289958e-03,2.426024e-03,6.174162e-04
440,2.279495e-03,2.406007e-03,6.186162e-04
441,2.256391e-03,2.397704e-03,6.182306e-04
442,2.267438e-03,2.388844e-03,6.225039e-04
443,2.257461e-03,2.380486e-03,6.169684e-04
444,2.247614e-03,2.374104e-03,6.185185e-04
445,2.255156e-03,2.368844e-03,6.197097e-04
446,2.235409e-03,2.361625e-03,6.210409e-04
447,2.223218e-03,2.348262e-03,6.210974e-04
448,2.206560e-03,2.349539e-03,6.216829e-04
449,2.198984e-03,2.339309e-03,6.200950e-04
450,2.192151e-03,2.328596e-03,6.217237e-04
451,2.239769e-03,2.332222e-03,6.200494e-04
452,2.201121e-03,2.316940e-03,6.214261e-04
453,2.179431e-03,2.309447e-03,6.203327e-04
454,2.173274e-03,2.304369e-03,6.196012e-04
455,2.189414e-03,2.295565e-03,6.190772e-04
456,2.163550e-03,2.305619e-03,6.183447e-04
457,2.205296e-03,2.289178e-03,6.183247e-04
458,2.137469e-03,2.278707e-03,6.201696e-04
459,2.161279e-03,2.278459e-03,6.186081e-04
460,2.154763e-03,2.273568e-03,6.173098e-04
461,2.124079e-03,2.264661e-03,6.189164e-04
462,2.128934e-03,2.260504e-03,6.174083e-04
463,2.143297e-03,2.252969e-03,6.176596e-04
464,2.150202e-03,2.249801e-03,6.173478e-04
465,2.106644e-03,2.243431e-03,6.174185e-04
466,2.131503e-03,2.238711e-03,6.168468e-04
467,2.129769e-03,2.234780e-03,6.160850e-04
468,2.090468e-03,2.231137e-03,6.184973e-04
469,2.105657e-03,2.229685e-03,6.164562e-04
470,2.076492e-03,2.224124e-03,6.173018e-04
471,2.106148e-03,2.227123e-03,6.172841e-04
472,2.079863e-03,2.217364e-03,6.175054e-04
473,2.074288e-03,2.213437e-03,6.165693e-04
474,2.113722e-03,2.209304e-03,6.161929e-04
475,2.057912e-03,2.203591e-03,6.169159e-04
476,2.069552e-03,2.205345e-03,6.155353e-04
477,2.080226e-03,2.195666e-03,6.168765e-04
478,2.058935e-03,2.191255e-03,6.171854e-04
479,2.083322e-03,2.190955e-03,6.152911e-04
480,2.092793e-03,2.186210e-03,6.162033e-04
481,2.035386e-03,2.183711e-03,6.157773e-04
482,2.038211e-03,2.189551e-03,6.163843e-04
483,2.032898e-03,2.179986e-03,6.153279e-04
484,2.079857e-03,2.176006e-03,6.157581e-04
485,2.054752e-03,2.173716e-03,6.175076e-04
486,2.042144e-03,2.168408e-03,6.161765e-04
487,2.015455e-03,2.163640e-03,6.148229e-04
488,2.033624e-03,2.162432e-03,6.159726e-04
489,2.050383e-03,2.158311e-03,6.154981e-04
490,2.026473e-03,2.157083e-03,6.157268e-04
491,2.038734e-03,2.154876e-03,6.146860e-04
492,2.003714e-03,2.154960e-03,6.148149e-04
493,2.015759e-03,2.152516e-03,6.160558e-04
494,2.022213e-03,2.146758e-03,6.166388e-04
495,2.005451e-03,2.145529e-03,6.141986e-04
496,2.000889e-03,2.147137e-03,6.155776e-04
497,2.020236e-03,2.141967e-03,6.158130e-04
498,2.035711e-03,2.138549e-03,6.150510e-04
499,2.026879e-03,2.138643e-03,6.153327e-04
500,2.016355e-03,2.133000e-03,6.153519e-04
501,2.002050e-03,2.131710e-03,6.152136e-04
502,1.976035e-03,2.126948e-03,6.151504e-04
503,1.999037e-03,2.127156e-03,6.153115e-04
504,2.024233e-03,2.126496e-03,6.148793e-04
505,2.009979e-03,2.128501e-03,6.143159e-04
506,1.987993e-03,2.124818e-03,6.136995e-04
507,1.991474e-03,2.118024e-03,6.152291e-04
508,1.978143e-03,2.116038e-03,6.138476e-04
509,2.028890e-03,2.118391e-03,6.135664e-04
510,1.969588e-03,2.110834e-03,6.158802e-04
511,1.991717e-03,2.112121e-03,6.131367e-04
512,1.974259e-03,2.111124e-03,6.142135e-04
513,1.963915e-03,2.107708e-03,6.153133e-04
514,1.990213e-03,2.106560e-03,6.136898e-04
515,1.989331e-03,2.105541e-03,6.141141e-04
516,1.965076e-03,2.110906e-03,6.128469e-04
517,1.965899e-03,2.106508e-03,6.148302e-04
518,1.958152e-03,2.112324e-03,6.126561e-04
519,1.986570e-03,2.100606e-03,6.136073e-04
520,1.989602e-03,2.097935e-03,6.134941e-04
521,1.975898e-03,2.096304e-03,6.144057e-04
522,1.959207e-03,2.104706e-03,6.137167e-04
523,1.954022e-03,2.094911e-03,6.132255e-04
524,1.951220e-03,2.091183e-03,6.138462e-04
525,1.942507e-03,2.092332e-03,6.113318e-04
526,1.956852e-03,2.088303e-03,6.125909e-04
527,1.944619e-03,2.087157e-03,6.139172e-04
528,1.950231e-03,2.085320e-03,6.128675e-04
529,1.969134e-03,2.082616e-03,6.125354e-04
