epoch,train,val
1,4.587414e-01,3.821968e-01
2,2.411922e-01,8.672103e-02
3,3.029770e-02,1.541174e-02
4,1.118890e-02,9.799971e-03
5,7.758205e-03,7.137059e-03
6,6.001280e-03,5.634526e-03
7,5.142136e-03,5.157833e-03
8,4.501029e-03,4.235140e-03
9,3.976180e-03,3.732130e-03
10,3.574671e-03,3.389021e-03
11,3.288996e-03,3.106513e-03
12,3.078018e-03,2.982720e-03
13,2.954028e-03,2.817632e-03
14,2.781820e-03,2.560475e-03
15,2.557691e-03,2.462410e-03
16,2.448045e-03,2.392397e-03
17,2.349299e-03,2.196196e-03
18,2.235417e-03,2.100832e-03
19,2.147372e-03,2.043167e-03
20,2.080523e-03,1.980986e-03
21,2.043324e-03,1.908277e-03
22,1.970306e-03,1.863099e-03
23,1.916031e-03,1.898855e-03
24,1.887853e-03,1.784897e-03
25,1.859596e-03,1.789590e-03
26,1.829941e-03,1.728029e-03
27,1.803180e-03,1.745082e-03
28,1.784743e-03,1.684461e-03
29,1.764104e-03,1.684138e-03
30,1.749105e-03,1.648470e-03
31,1.740195e-03,1.705278e-03
32,1.787642e-03,1.676464e-03
33,1.784325e-03,1.616922e-03
34,1.702562e-03,1.602485e-03
35,1.706548e-03,1.594315e-03
36,1.677689e-03,1.583725e-03
37,1.671067e-03,1.617297e-03
38,1.672903e-03,1.588338e-03
39,1.649349e-03,1.571384e-03
40,1.637798e-03,1.565820e-03
41,1.633886e-03,1.552241e-03
42,1.623804e-03,1.582749e-03
43,1.664109e-03,1.607752e-03
44,1.679072e-03,1.542873e-03
45,1.611622e-03,1.578810e-03
46,1.629172e-03,1.526355e-03
47,1.601202e-03,1.528887e-03
48,1.592482e-03,1.517229e-03
49,1.590183e-03,1.539248e-03
50,1.585387e-03,1.506710e-03
51,1.572921e-03,1.503185e-03
52,1.569991e-03,1.501099e-03
53,1.593519e-03,1.498027e-03
54,1.580531e-03,1.493698e-03
55,1.545725e-03,1.512186e-03
56,1.568847e-03,1.491064e-03
57,1.541682e-03,1.478730e-03
58,1.535169e-03,1.476507e-03
59,1.527487e-03,1.463432e-03
60,1.528821e-03,1.460787e-03
61,1.530436e-03,1.453189e-03
62,1.532616e-03,1.483984e-03
63,1.501678e-03,1.452113e-03
64,1.509678e-03,1.449635e-03
65,1.518020e-03,1.445423e-03
66,1.517027e-03,1.427144e-03
67,1.505852e-03,1.427297e-03
68,1.496347e-03,1.417095e-03
69,1.482279e-03,1.436299e-03
70,1.497449e-03,1.424896e-03
71,1.490368e-03,1.494670e-03
72,1.480730e-03,1.404224e-03
73,1.444334e-03,1.387037e-03
74,1.443322e-03,1.480800e-03
75,1.451109e-03,1.405424e-03
76,1.443113e-03,1.369167e-03
77,1.415134e-03,1.378750e-03
78,1.427815e-03,1.570875e-03
79,1.470224e-03,1.368983e-03
80,1.414493e-03,1.406581e-03
81,1.412814e-03,1.336188e-03
82,1.395901e-03,1.330196e-03
83,1.388063e-03,1.352144e-03
84,1.368074e-03,1.385321e-03
85,1.407204e-03,1.381161e-03
86,1.350617e-03,1.309745e-03
87,1.338537e-03,1.308046e-03
88,1.326389e-03,1.295018e-03
89,1.336791e-03,1.286598e-03
90,1.308364e-03,1.271566e-03
91,1.301605e-03,1.289665e-03
92,1.298354e-03,1.253578e-03
93,1.297122e-03,1.294857e-03
94,1.264325e-03,1.240365e-03
95,1.275791e-03,1.246192e-03
96,1.286107e-03,1.260577e-03
97,1.325451e-03,1.269979e-03
98,1.276501e-03,1.219723e-03
99,1.266720e-03,1.185840e-03
100,1.211351e-03,1.186806e-03
101,1.189978e-03,1.173602e-03
102,1.188875e-03,1.148865e-03
103,1.185058e-03,1.164385e-03
104,1.143677e-03,1.184738e-03
105,1.137775e-03,1.220080e-03
106,1.212844e-03,1.427794e-03
107,1.166104e-03,1.234210e-03
108,1.140130e-03,1.075130e-03
109,1.075112e-03,1.142352e-03
110,1.077546e-03,1.090225e-03
111,1.070540e-03,1.015401e-03
112,1.011444e-03,1.053179e-03
113,9.904838e-04,9.812974e-04
114,9.705959e-04,9.842969e-04
115,9.463916e-04,1.016186e-03
116,9.528193e-04,9.120209e-04
117,9.223513e-04,9.238919e-04
118,8.846820e-04,8.816435e-04
119,9.117146e-04,9.184212e-04
120,8.339506e-04,8.114217e-04
121,8.043912e-04,8.020303e-04
122,8.023327e-04,7.713199e-04
123,7.859129e-04,7.444607e-04
124,7.572873e-04,7.255252e-04
125,7.447925e-04,7.004486e-04
126,7.283603e-04,6.781655e-04
127,7.173933e-04,6.660458e-04
128,7.134611e-04,6.544250e-04
129,6.792029e-04,6.554685e-04
130,6.799696e-04,6.389381e-04
131,6.687858e-04,6.451886e-04
132,6.600089e-04,6.269988e-04
133,6.484950e-04,6.354371e-04
134,6.494886e-04,6.205207e-04
135,6.443428e-04,6.235169e-04
136,6.458281e-04,6.253038e-04
137,6.353077e-04,6.099436e-04
138,6.443308e-04,6.086829e-04
139,6.333181e-04,6.073876e-04
140,6.331298e-04,6.046526e-04
141,6.371113e-04,6.060259e-04
142,6.335873e-04,6.018135e-04
143,6.429715e-04,6.385177e-04
144,6.366418e-04,6.095032e-04
145,6.265701e-04,6.041364e-04
146,6.223168e-04,6.079930e-04
147,6.351381e-04,5.953718e-04
148,6.240326e-04,6.017162e-04
149,6.270876e-04,5.934362e-04
150,6.330729e-04,5.908696e-04
151,6.255885e-04,6.080978e-04
152,6.250253e-04,5.909557e-04
153,6.181403e-04,5.880429e-04
154,6.156789e-04,5.876707e-04
155,6.148461e-04,5.870822e-04
156,6.226761e-04,5.869408e-04
157,6.165990e-04,5.865462e-04
158,6.088028e-04,5.845377e-04
159,6.153392e-04,5.835555e-04
160,6.093223e-04,5.851620e-04
161,6.138804e-04,5.821154e-04
162,6.056383e-04,5.835166e-04
163,6.072059e-04,5.817635e-04
164,6.121552e-04,5.888824e-04
165,6.115237e-04,5.798038e-04
166,6.094247e-04,5.801282e-04
167,6.095077e-04,5.814339e-04
168,6.067046e-04,5.879236e-04
169,6.049952e-04,5.787339e-04
170,6.128478e-04,5.880965e-04
171,6.122181e-04,5.772641e-04
172,6.003760e-04,5.761645e-04
173,6.131987e-04,5.764561e-04
174,6.026659e-04,5.750047e-04
175,5.950512e-04,5.768448e-04
176,6.157240e-04,5.739450e-04
177,6.128768e-04,5.777831e-04
178,6.131207e-04,5.738722e-04
179,6.027056e-04,5.733148e-04
180,5.997052e-04,5.733827e-04
181,5.929926e-04,5.759491e-04
182,5.935943e-04,5.716712e-04
183,5.989242e-04,6.027458e-04
184,5.973048e-04,5.751023e-04
185,6.027218e-04,5.778526e-04
186,6.040604e-04,5.701623e-04
187,6.028974e-04,5.892818e-04
188,5.982265e-04,5.709477e-04
189,5.930876e-04,5.766871e-04
190,5.910937e-04,5.689148e-04
191,5.985316e-04,5.686102e-04
192,5.979079e-04,5.715338e-04
193,5.921326e-04,5.715162e-04
194,5.959297e-04,5.736814e-04
195,6.153646e-04,5.678310e-04
196,6.146286e-04,5.679279e-04
197,5.892775e-04,5.675631e-04
198,6.092759e-04,5.672820e-04
199,5.911184e-04,5.673082e-04
200,6.030036e-04,5.707530e-04
201,6.107358e-04,5.741300e-04
202,6.120889e-04,5.660789e-04
203,5.995826e-04,5.691985e-04
204,5.944899e-04,5.668236e-04
205,5.925882e-04,5.655352e-04
206,5.977323e-04,5.655162e-04
207,5.920596e-04,5.646065e-04
208,6.058204e-04,5.658660e-04
209,5.956961e-04,5.649384e-04
210,5.901516e-04,5.643399e-04
211,5.870068e-04,5.740565e-04
212,5.867701e-04,5.639609e-04
213,5.889980e-04,5.654655e-04
214,6.110095e-04,5.697314e-04
215,5.984607e-04,5.638474e-04
216,5.921412e-04,5.686625e-04
217,5.947379e-04,5.682674e-04
218,5.864452e-04,5.676530e-04
219,5.887626e-04,5.686426e-04
220,5.835539e-04,5.628085e-04
221,5.905188e-04,5.674676e-04
222,6.086220e-04,5.637749e-04
223,5.881759e-04,5.629377e-04
224,5.839395e-04,5.679914e-04
225,5.825528e-04,5.626096e-04
226,5.928926e-04,5.620665e-04
227,5.830759e-04,5.622164e-04
228,5.826230e-04,5.694812e-04
229,5.845586e-04,5.617270e-04
230,5.856434e-04,5.611056e-04
231,5.886394e-04,5.607521e-04
