epoch,train,val
1,9.37202300e-04,2.82043400e-04
2,3.13324200e-04,2.34719600e-04
3,1.76726300e-04,1.36319100e-04
4,1.31704000e-04,1.19614900e-04
5,1.20177700e-04,1.13334400e-04
6,1.15248200e-04,1.09000700e-04
7,1.09969400e-04,1.07128700e-04
8,1.06955200e-04,1.03909400e-04
9,1.07022100e-04,1.02961900e-04
10,1.04185600e-04,1.01542400e-04
11,1.02911000e-04,1.01045400e-04
12,1.05953000e-04,9.89961100e-05
13,1.02604100e-04,9.83963100e-05
14,1.06141500e-04,9.81129500e-05
15,1.00062700e-04,9.90125400e-05
16,1.03453500e-04,1.16115900e-04
17,1.03019100e-04,9.82348900e-05
18,9.72473000e-05,9.59637700e-05
19,1.05659400e-04,1.62759200e-04
20,1.22288900e-04,1.17434800e-04
21,1.05329000e-04,9.71709700e-05
22,9.84774400e-05,9.31682600e-05
23,9.79580200e-05,9.10876800e-05
24,9.98693100e-05,8.87550100e-05
25,8.80693300e-05,8.71207800e-05
26,8.69131200e-05,8.62652900e-05
27,8.63143000e-05,8.44402200e-05
28,8.35412100e-05,8.22995800e-05
29,8.13311000e-05,8.11438400e-05
30,8.19963300e-05,8.05356300e-05
31,8.03720600e-05,8.01858500e-05
32,8.02775600e-05,8.40717400e-05
33,8.09463300e-05,7.98495300e-05
34,8.10869000e-05,8.14925700e-05
35,8.07114800e-05,7.87602700e-05
36,8.32415500e-05,7.98148400e-05
37,8.34512800e-05,7.90888800e-05
38,8.26463200e-05,7.84186100e-05
39,8.50329000e-05,8.09743900e-05
40,8.16361700e-05,7.80979800e-05
41,8.00505100e-05,8.02923300e-05
42,7.90503900e-05,7.81968900e-05
43,7.80337700e-05,7.80999600e-05
44,7.77606200e-05,7.75828200e-05
45,7.77288900e-05,7.77713100e-05
46,7.83340500e-05,7.79862600e-05
47,7.86214800e-05,7.79699100e-05
48,7.85524200e-05,7.82885000e-05
49,7.69636500e-05,7.70966100e-05
50,8.11897100e-05,7.97708300e-05
51,7.84467900e-05,7.73616600e-05
52,7.73122100e-05,7.74065400e-05
53,7.87742700e-05,7.65320300e-05
54,7.80065300e-05,7.65011100e-05
55,7.97722600e-05,8.00579500e-05
56,1.01080800e-04,1.36415600e-04
57,1.59228800e-04,1.10761700e-04
58,1.41139000e-04,1.84415800e-04
59,1.31081300e-04,9.95797900e-05
60,9.54814000e-05,8.55828200e-05
61,8.35381900e-05,8.21322900e-05
62,8.13708700e-05,8.34292100e-05
63,7.95013200e-05,7.92983800e-05
64,7.97750000e-05,7.99847000e-05
65,8.16468600e-05,7.85023700e-05
66,7.94387200e-05,7.82484000e-05
67,7.89633800e-05,7.97425500e-05
68,8.37936800e-05,8.52747700e-05
69,8.31925200e-05,7.86467300e-05
70,7.89211400e-05,7.94270700e-05
71,8.31442100e-05,8.40217500e-05
72,8.15804000e-05,7.79574700e-05
73,8.54370500e-05,8.94925600e-05
74,8.81933800e-05,9.01781300e-05
75,8.30776800e-05,7.93752500e-05
76,8.46600500e-05,7.80452900e-05
77,8.40177500e-05,8.18973500e-05
78,8.02089000e-05,7.87727700e-05
79,7.79501700e-05,7.82064700e-05
80,7.80027600e-05,7.84172500e-05
81,7.67903500e-05,7.69436000e-05
82,7.68343000e-05,7.72502700e-05
83,7.93924200e-05,7.77033800e-05
84,7.93157300e-05,7.75310100e-05
85,8.12731300e-05,7.86724800e-05
86,8.20322600e-05,7.80539300e-05
87,7.67525000e-05,7.66414500e-05
88,8.02455500e-05,7.85717600e-05
89,8.08963500e-05,7.83884800e-05
90,7.84893800e-05,7.68545100e-05
91,7.86146700e-05,7.67152600e-05
92,7.91623000e-05,7.83462600e-05
93,8.38192500e-05,8.19543200e-05
