epoch,train,val
1,1.105965e-04,1.142534e-04
2,5.744921e-05,5.059978e-05
3,3.902363e-05,3.732844e-05
4,3.508094e-05,3.418788e-05
5,3.178482e-05,3.198481e-05
6,3.049279e-05,3.145689e-05
7,3.102916e-05,3.116288e-05
8,3.029767e-05,3.136705e-05
9,2.987880e-05,3.103001e-05
10,2.950344e-05,3.125683e-05
11,2.940945e-05,3.084544e-05
12,3.018323e-05,3.093754e-05
13,3.214709e-05,3.066469e-05
14,3.018354e-05,3.105748e-05
15,2.903128e-05,3.090650e-05
16,2.916802e-05,3.100929e-05
17,3.200217e-05,3.071322e-05
18,3.004772e-05,3.190781e-05
19,2.934779e-05,3.069491e-05
20,3.081424e-05,3.026536e-05
21,2.956891e-05,3.058328e-05
22,2.920404e-05,3.007476e-05
23,2.944439e-05,3.018612e-05
24,2.888418e-05,3.005976e-05
25,3.033339e-05,3.040077e-05
26,2.826839e-05,3.024877e-05
27,3.009378e-05,2.986164e-05
28,3.019909e-05,3.000633e-05
29,3.042413e-05,3.083602e-05
30,2.974300e-05,3.106815e-05
31,2.908682e-05,3.028777e-05
32,2.833192e-05,3.025132e-05
33,2.833885e-05,3.044930e-05
34,2.877411e-05,3.008017e-05
35,2.877491e-05,2.970597e-05
36,2.816801e-05,3.013631e-05
37,3.038699e-05,2.974740e-05
38,2.829281e-05,2.957656e-05
39,2.902717e-05,2.989308e-05
40,2.783219e-05,2.986909e-05
41,3.019633e-05,2.957313e-05
42,2.881765e-05,3.094053e-05
43,2.903260e-05,2.971908e-05
44,2.800489e-05,3.183515e-05
45,2.899047e-05,2.952774e-05
46,2.860701e-05,3.024890e-05
47,2.868760e-05,3.123489e-05
48,2.946358e-05,3.075480e-05
49,2.862109e-05,2.944314e-05
50,2.811415e-05,2.972618e-05
51,3.026227e-05,2.951550e-05
52,2.816396e-05,2.940822e-05
53,2.757564e-05,2.965342e-05
54,2.854991e-05,2.972931e-05
55,2.980818e-05,2.930678e-05
56,2.797122e-05,2.944048e-05
57,2.805460e-05,2.926544e-05
58,2.848283e-05,2.943796e-05
59,2.745773e-05,2.922826e-05
60,2.782633e-05,2.972212e-05
61,2.763572e-05,2.928976e-05
62,2.749665e-05,2.920666e-05
63,2.789418e-05,2.973049e-05
64,2.775154e-05,2.968292e-05
65,2.828291e-05,2.995260e-05
66,2.830943e-05,2.918162e-05
67,2.773440e-05,2.913155e-05
68,2.943276e-05,2.958471e-05
69,2.847118e-05,2.998929e-05
70,2.882337e-05,2.967670e-05
71,2.796124e-05,2.915645e-05
72,2.739196e-05,2.908360e-05
73,2.762022e-05,2.906599e-05
74,2.755477e-05,2.931631e-05
75,2.808037e-05,2.907478e-05
76,2.811182e-05,2.907191e-05
77,2.856655e-05,2.917538e-05
78,2.727437e-05,2.915902e-05
79,2.810593e-05,2.931440e-05
80,2.790228e-05,2.953601e-05
81,2.833993e-05,2.912330e-05
82,2.769164e-05,2.898583e-05
83,2.772914e-05,2.903306e-05
84,2.790211e-05,2.901479e-05
85,2.825580e-05,2.896079e-05
86,2.734852e-05,2.891072e-05
87,2.756991e-05,2.939231e-05
88,2.731884e-05,2.893472e-05
89,2.741614e-05,2.888676e-05
90,2.804554e-05,2.894366e-05
91,2.807847e-05,2.897316e-05
92,2.781378e-05,2.898206e-05
93,2.847897e-05,2.891573e-05
94,2.852707e-05,2.904994e-05
95,2.798063e-05,2.885845e-05
96,2.768437e-05,2.883282e-05
97,2.778771e-05,2.907798e-05
98,2.709232e-05,2.885720e-05
99,3.064205e-05,2.889404e-05
100,2.803896e-05,2.992299e-05
101,2.781895e-05,2.901394e-05
102,2.768436e-05,2.912601e-05
103,2.701660e-05,2.880354e-05
104,2.842883e-05,2.878028e-05
105,2.738264e-05,2.879693e-05
106,2.702355e-05,2.874285e-05
107,2.753006e-05,2.872573e-05
108,2.710442e-05,2.872667e-05
109,2.747714e-05,2.869573e-05
110,2.696539e-05,2.885080e-05
111,2.765524e-05,2.904060e-05
112,2.814146e-05,2.868618e-05
113,2.751277e-05,2.879581e-05
114,2.795755e-05,2.868029e-05
115,2.735640e-05,2.924840e-05
116,2.870405e-05,2.930340e-05
117,2.839098e-05,2.967644e-05
118,2.699944e-05,2.861920e-05
119,2.734654e-05,2.858752e-05
120,2.697346e-05,2.868634e-05
121,2.693393e-05,2.857171e-05
122,2.669812e-05,2.948645e-05
123,2.729848e-05,2.859420e-05
124,2.732905e-05,2.895473e-05
125,2.761560e-05,2.890436e-05
126,2.961102e-05,2.862985e-05
127,2.707992e-05,2.859225e-05
128,2.679983e-05,2.859297e-05
129,2.720303e-05,2.867902e-05
130,2.676040e-05,2.852269e-05
131,2.732280e-05,2.850750e-05
132,2.667680e-05,2.852135e-05
133,2.694515e-05,2.848973e-05
134,2.699312e-05,2.964994e-05
135,2.706051e-05,2.913757e-05
136,2.727610e-05,2.846057e-05
137,2.671595e-05,2.847495e-05
138,2.762812e-05,2.860552e-05
139,2.710648e-05,2.844876e-05
140,2.657777e-05,2.847048e-05
141,2.677583e-05,2.846627e-05
142,2.706246e-05,2.840201e-05
143,2.706666e-05,2.842943e-05
144,2.680908e-05,2.843933e-05
145,2.679252e-05,2.895512e-05
146,2.691758e-05,2.893591e-05
147,2.686297e-05,2.867757e-05
148,2.662626e-05,2.842731e-05
149,2.646269e-05,2.838654e-05
150,2.665129e-05,2.852798e-05
151,2.677156e-05,2.845201e-05
152,2.662158e-05,2.847209e-05
153,2.672874e-05,2.842539e-05
154,2.712937e-05,2.830236e-05
155,2.653194e-05,2.831276e-05
156,2.643767e-05,2.835735e-05
157,2.657190e-05,2.833737e-05
158,2.666039e-05,2.827909e-05
159,2.672829e-05,2.829180e-05
160,2.632908e-05,2.831063e-05
161,2.670093e-05,2.844601e-05
162,2.647363e-05,2.829295e-05
163,2.671515e-05,2.829206e-05
164,2.731836e-05,2.824640e-05
165,2.668430e-05,2.868979e-05
166,2.936946e-05,2.839187e-05
167,2.722879e-05,2.877321e-05
168,2.690549e-05,2.823991e-05
169,2.752297e-05,2.842847e-05
170,2.626511e-05,2.824953e-05
171,2.725626e-05,2.829064e-05
172,2.673832e-05,2.823781e-05
173,2.642386e-05,2.836312e-05
174,2.645421e-05,2.820627e-05
175,2.693629e-05,2.848557e-05
176,2.645586e-05,2.833725e-05
177,2.763336e-05,2.828067e-05
178,2.665537e-05,2.837673e-05
179,2.750878e-05,3.191389e-05
180,3.103522e-05,2.877318e-05
181,2.651312e-05,2.824200e-05
182,2.736522e-05,2.821851e-05
183,2.936014e-05,2.818212e-05
184,2.625636e-05,2.816933e-05
185,2.625091e-05,2.821452e-05
186,2.710569e-05,2.815943e-05
187,2.642952e-05,2.819058e-05
188,2.650260e-05,2.817607e-05
189,2.689352e-05,2.812395e-05
190,2.645729e-05,2.827286e-05
191,2.666736e-05,2.811664e-05
192,2.757374e-05,2.816136e-05
193,2.647632e-05,2.815890e-05
194,2.682544e-05,2.813098e-05
