epoch,train,val
1,2.56817100e-01,2.00707400e-02
2,1.35890900e-02,5.09307900e-03
3,4.24744900e-03,3.18716800e-03
4,3.33079600e-03,1.90579100e-03
5,2.11825700e-03,1.62491100e-03
6,1.70750500e-03,1.57808900e-03
7,1.70972000e-03,1.53514800e-03
8,1.59936300e-03,1.55798400e-03
9,2.35698600e-03,1.71372500e-03
10,1.70503800e-03,1.54856800e-03
11,1.64559100e-03,1.44259000e-03
12,1.88581200e-03,1.59667900e-03
13,1.55018600e-03,1.48614400e-03
14,1.37554100e-03,1.66391100e-03
15,1.36134800e-03,1.22713200e-03
16,1.41181800e-03,1.56802000e-03
17,1.59155900e-03,1.20271300e-03
18,3.35887300e-03,2.10675900e-03
19,1.59243900e-03,1.34995900e-03
20,1.92432700e-03,1.02291000e-03
21,9.03270800e-04,7.18599700e-04
22,8.34780500e-04,7.14363800e-04
23,7.58488200e-04,7.42285400e-04
24,7.49086900e-04,7.98331200e-04
25,7.56690700e-04,6.98486200e-04
26,6.98611800e-04,6.77004300e-04
27,7.02540900e-04,7.67082800e-04
28,7.01089100e-04,6.47483100e-04
29,7.47750900e-04,6.55144500e-04
30,7.71227900e-04,6.44500800e-04
31,7.10313500e-04,6.76722000e-04
32,7.06353300e-04,6.61999700e-04
33,6.95831600e-04,7.35283600e-04
34,7.02815300e-04,6.42448600e-04
35,7.65722500e-04,1.09301700e-03
36,1.09580600e-03,6.53274000e-04
37,7.16877100e-04,6.99157500e-04
38,6.88936900e-04,6.79229700e-04
39,6.60029400e-04,6.08770800e-04
40,6.40921600e-04,6.05427200e-04
41,6.47806200e-04,6.06286800e-04
42,6.37617700e-04,6.34783800e-04
43,6.48855200e-04,6.57415200e-04
44,6.84507300e-04,5.98505200e-04
45,6.36791100e-04,6.81635800e-04
46,7.14204100e-04,6.28147000e-04
47,6.85421200e-04,6.06770500e-04
48,6.22275200e-04,5.91609100e-04
49,6.22741400e-04,5.88817700e-04
50,6.36667500e-04,5.87058600e-04
51,6.22025100e-04,5.92488200e-04
52,6.24278000e-04,5.99623600e-04
53,6.63922300e-04,6.33776300e-04
54,6.94176800e-04,6.60207800e-04
55,6.87441900e-04,6.37752700e-04
56,6.21093200e-04,6.43592100e-04
57,6.26481300e-04,6.02500100e-04
58,6.18934600e-04,5.78208300e-04
59,6.18343900e-04,5.79059500e-04
60,6.06682000e-04,5.82170700e-04
61,6.19713700e-04,5.71935800e-04
62,6.11274300e-04,5.71965300e-04
63,5.99001400e-04,5.79832200e-04
64,6.07538800e-04,6.09458500e-04
65,6.06525500e-04,5.69089200e-04
66,6.04050700e-04,5.71225300e-04
67,6.10584300e-04,5.79289100e-04
68,6.09839900e-04,5.77239600e-04
69,6.01982200e-04,5.76910300e-04
70,6.15133300e-04,5.78143500e-04
71,6.06907300e-04,5.67261800e-04
72,5.94991100e-04,5.68961700e-04
73,6.06735900e-04,5.72895300e-04
74,5.91827100e-04,5.68385800e-04
75,5.96810700e-04,5.65436700e-04
76,5.93364900e-04,5.67180200e-04
77,6.03041200e-04,5.68758800e-04
78,5.92731200e-04,5.68791100e-04
79,5.86448000e-04,5.65988500e-04
80,5.91181900e-04,5.61358700e-04
81,5.96290000e-04,5.66728300e-04
82,5.93429800e-04,5.77407100e-04
83,6.02299300e-04,5.62484700e-04
84,6.13436400e-04,5.60076000e-04
85,6.00851100e-04,5.68269700e-04
86,5.94038100e-04,6.73987200e-04
87,6.29955600e-04,6.01128000e-04
88,5.90823800e-04,5.59911100e-04
89,5.85686100e-04,5.63323500e-04
90,5.88920300e-04,5.58142500e-04
91,5.79217600e-04,5.65664700e-04
92,5.95288600e-04,5.58237000e-04
93,5.77586700e-04,5.62302000e-04
94,5.86549300e-04,5.63576300e-04
95,5.85536400e-04,5.57195500e-04
96,5.97837600e-04,5.65417100e-04
97,5.81630000e-04,5.58181500e-04
98,5.86869700e-04,5.59942100e-04
99,5.77574800e-04,5.56664000e-04
100,5.80594000e-04,5.56957600e-04
101,5.76390700e-04,5.57564000e-04
102,5.85442300e-04,5.65044400e-04
103,5.95109500e-04,5.57187600e-04
104,5.82866800e-04,5.55850700e-04
105,5.76572100e-04,5.64111900e-04
106,5.86822000e-04,5.58265100e-04
107,5.80429500e-04,5.66194500e-04
108,5.82848600e-04,5.56501600e-04
109,5.80227300e-04,5.59241800e-04
110,5.84184800e-04,5.59808500e-04
111,5.77928000e-04,5.55095900e-04
112,5.77303800e-04,5.69628400e-04
113,5.80853000e-04,5.56367900e-04
114,5.77804100e-04,5.54974100e-04
115,5.82677500e-04,5.54523800e-04
116,5.80483800e-04,5.54245700e-04
117,5.87471900e-04,5.54329200e-04
118,5.86326100e-04,5.67689400e-04
119,5.91943700e-04,5.56270200e-04
120,5.74619500e-04,5.59506600e-04
121,5.80049800e-04,5.57954700e-04
122,5.90804100e-04,5.55684200e-04
123,5.85175100e-04,5.53451100e-04
124,5.79294800e-04,5.52849400e-04
125,5.82183500e-04,5.53863700e-04
126,5.91922700e-04,5.62967800e-04
127,5.89002000e-04,5.54448800e-04
128,5.87301200e-04,5.57157400e-04
129,5.78983300e-04,5.52920200e-04
130,5.83766200e-04,5.53086600e-04
131,9.37202300e-04,2.82043400e-04
132,3.13324200e-04,2.34719600e-04
133,1.76726300e-04,1.36319100e-04
134,1.31704000e-04,1.19614900e-04
135,1.20177700e-04,1.13334400e-04
136,1.15248200e-04,1.09000700e-04
137,1.09969400e-04,1.07128700e-04
138,1.06955200e-04,1.03909400e-04
139,1.07022100e-04,1.02961900e-04
140,1.04185600e-04,1.01542400e-04
141,1.02911000e-04,1.01045400e-04
142,1.05953000e-04,9.89961100e-05
143,1.02604100e-04,9.83963100e-05
144,1.06141500e-04,9.81129500e-05
145,1.00062700e-04,9.90125400e-05
146,1.03453500e-04,1.16115900e-04
147,1.03019100e-04,9.82348900e-05
148,9.72473000e-05,9.59637700e-05
149,1.05659400e-04,1.62759200e-04
150,1.22288900e-04,1.17434800e-04
151,1.05329000e-04,9.71709700e-05
152,9.84774400e-05,9.31682600e-05
