epoch,train,val
1,8.012235e-02,8.324136e-02
2,8.047103e-02,8.367747e-02
3,8.033907e-02,8.416392e-02
4,8.091344e-02,8.374442e-02
5,8.049313e-02,8.381004e-02
6,8.091376e-02,8.399694e-02
7,8.134485e-02,8.286123e-02
8,8.065543e-02,8.326228e-02
9,8.045949e-02,8.391863e-02
10,8.125249e-02,8.291486e-02
11,8.082564e-02,8.354583e-02
12,8.086605e-02,8.295922e-02
13,8.146016e-02,8.398119e-02
14,8.036289e-02,8.268454e-02
15,8.015771e-02,8.410085e-02
16,7.999447e-02,8.295409e-02
17,8.009269e-02,8.291490e-02
18,8.056191e-02,8.331253e-02
19,7.985691e-02,8.364960e-02
20,8.008024e-02,8.316743e-02
21,8.016369e-02,8.269390e-02
22,8.016382e-02,8.396411e-02
23,8.039012e-02,8.363150e-02
24,7.995858e-02,8.393824e-02
25,7.965324e-02,8.250311e-02
26,7.986068e-02,8.247254e-02
27,7.996428e-02,8.329863e-02
28,8.002178e-02,8.250132e-02
29,7.966324e-02,8.240808e-02
30,7.961921e-02,8.298431e-02
31,7.975922e-02,8.231197e-02
32,7.997559e-02,8.458855e-02
33,7.955984e-02,8.250433e-02
34,7.949605e-02,8.244235e-02
35,7.930494e-02,8.314115e-02
36,7.952336e-02,8.298578e-02
37,7.969310e-02,8.305415e-02
38,7.946599e-02,8.316519e-02
39,7.912413e-02,8.215492e-02
40,7.949629e-02,8.224741e-02
41,7.957376e-02,8.206611e-02
42,7.981775e-02,8.243923e-02
43,7.918304e-02,8.311376e-02
44,7.955762e-02,8.217790e-02
45,7.956380e-02,8.281906e-02
46,7.890203e-02,8.314232e-02
47,7.895983e-02,8.223501e-02
48,7.916336e-02,8.200502e-02
49,7.933627e-02,8.258569e-02
50,7.938311e-02,8.203579e-02
51,7.905695e-02,8.253552e-02
52,7.940231e-02,8.209111e-02
53,7.970263e-02,8.203526e-02
54,7.897848e-02,8.191566e-02
55,7.927960e-02,8.257511e-02
56,7.952531e-02,8.303010e-02
57,7.885457e-02,8.289131e-02
58,7.882234e-02,8.285259e-02
59,7.917848e-02,8.183514e-02
60,7.926326e-02,8.224998e-02
61,7.903785e-02,8.260151e-02
62,7.887235e-02,8.199738e-02
63,7.892506e-02,8.239966e-02
64,7.923137e-02,8.304853e-02
65,7.890841e-02,8.202749e-02
66,7.896739e-02,8.172098e-02
67,7.879511e-02,8.176350e-02
68,7.881528e-02,8.252466e-02
69,7.880056e-02,8.196163e-02
