epoch,train,val
1,1.038677e-01,1.048580e-01
2,1.025595e-01,1.041161e-01
3,1.018469e-01,1.025400e-01
4,1.018874e-01,1.060689e-01
5,1.022543e-01,1.012446e-01
6,1.019117e-01,1.013960e-01
7,1.008077e-01,1.031895e-01
8,1.003529e-01,1.007127e-01
9,9.943386e-02,1.008198e-01
10,1.002020e-01,1.013878e-01
11,1.006870e-01,1.063495e-01
12,1.018020e-01,9.990826e-02
13,9.964111e-02,1.009977e-01
14,1.003108e-01,1.005595e-01
15,9.945973e-02,1.027053e-01
16,9.980050e-02,1.018161e-01
17,1.013743e-01,1.032771e-01
18,9.934210e-02,9.959254e-02
19,9.909495e-02,1.008990e-01
20,9.841995e-02,9.939314e-02
21,1.001885e-01,9.893564e-02
22,9.919210e-02,9.885086e-02
23,9.830503e-02,9.991978e-02
24,9.896475e-02,1.049050e-01
25,9.888005e-02,9.879246e-02
26,9.885427e-02,9.829148e-02
27,9.927221e-02,9.825185e-02
28,9.743846e-02,1.005815e-01
29,9.827000e-02,9.918764e-02
30,9.743875e-02,9.851916e-02
31,9.767913e-02,1.007857e-01
32,9.784921e-02,9.831683e-02
33,9.766124e-02,9.887685e-02
34,9.847956e-02,1.008879e-01
35,9.763918e-02,9.825226e-02
36,9.674373e-02,9.757978e-02
37,9.763529e-02,9.947725e-02
38,9.706237e-02,1.013247e-01
39,9.808644e-02,9.959704e-02
40,9.680058e-02,9.719580e-02
41,9.736676e-02,1.015648e-01
42,9.852582e-02,9.737746e-02
43,9.675247e-02,9.804634e-02
44,9.793500e-02,9.774311e-02
45,9.645727e-02,9.676113e-02
46,9.687975e-02,9.884538e-02
47,9.626849e-02,9.794983e-02
48,9.654943e-02,9.651954e-02
49,9.667265e-02,9.642856e-02
50,9.605788e-02,9.989340e-02
51,9.612102e-02,9.828680e-02
52,9.579918e-02,9.843583e-02
53,9.646276e-02,9.793232e-02
54,9.608282e-02,9.572427e-02
55,9.663900e-02,9.878551e-02
56,9.586510e-02,9.860778e-02
57,9.612172e-02,9.608934e-02
58,9.523786e-02,9.754405e-02
59,9.655326e-02,9.530976e-02
60,9.519700e-02,9.587474e-02
61,9.582128e-02,9.686869e-02
62,9.523491e-02,9.965003e-02
63,9.500138e-02,9.775164e-02
64,9.528416e-02,9.579753e-02
65,9.462278e-02,9.572385e-02
66,9.474777e-02,9.498179e-02
67,9.395837e-02,9.553304e-02
68,9.462737e-02,9.691889e-02
69,9.446588e-02,9.521948e-02
70,9.411968e-02,9.575067e-02
71,9.454823e-02,9.497202e-02
72,9.406785e-02,9.459454e-02
73,9.363086e-02,9.778173e-02
74,9.461190e-02,9.565630e-02
75,9.331480e-02,9.427341e-02
76,9.414042e-02,9.621604e-02
77,9.336891e-02,9.378967e-02
78,9.326342e-02,9.487838e-02
79,9.314196e-02,9.612477e-02
80,9.347339e-02,9.460329e-02
81,9.308985e-02,9.339471e-02
82,9.285289e-02,9.502545e-02
83,9.254863e-02,9.353067e-02
84,9.293152e-02,9.326004e-02
85,9.296610e-02,9.324533e-02
86,9.216742e-02,9.409089e-02
87,9.229562e-02,9.345622e-02
88,9.242695e-02,9.286707e-02
89,9.250642e-02,9.277732e-02
90,9.240994e-02,9.549931e-02
91,9.268264e-02,9.274318e-02
92,9.250099e-02,9.362594e-02
93,9.186427e-02,9.309068e-02
94,9.196422e-02,9.274952e-02
95,9.155304e-02,9.235564e-02
96,9.163751e-02,9.243827e-02
97,9.127475e-02,9.304303e-02
98,9.152313e-02,9.197103e-02
99,9.175739e-02,9.287880e-02
100,9.119709e-02,9.222703e-02
101,9.114892e-02,9.268163e-02
102,9.113104e-02,9.179531e-02
103,9.133588e-02,9.292592e-02
104,9.137190e-02,9.229715e-02
105,9.070089e-02,9.162279e-02
106,9.109009e-02,9.210075e-02
107,9.111256e-02,9.156955e-02
108,9.104525e-02,9.185575e-02
109,9.060282e-02,9.230914e-02
110,9.128507e-02,9.140254e-02
111,9.078091e-02,9.168798e-02
112,9.102920e-02,9.181759e-02
113,9.088278e-02,9.268426e-02
114,9.061318e-02,9.131755e-02
115,9.047018e-02,9.119898e-02
116,9.066685e-02,9.108598e-02
117,9.116394e-02,9.177419e-02
118,9.037905e-02,9.105018e-02
119,9.009276e-02,9.115496e-02
120,9.047747e-02,9.107880e-02
121,9.023448e-02,9.093492e-02
122,9.019146e-02,9.174815e-02
123,9.042434e-02,9.108887e-02
124,9.052075e-02,9.112717e-02
125,8.999954e-02,9.128794e-02
126,9.017468e-02,9.093492e-02
