epoch,train,val
1,1.563860e-01,1.636294e-01
2,1.618535e-01,1.697658e-01
3,1.635365e-01,1.620835e-01
4,1.664038e-01,1.619748e-01
5,1.590075e-01,1.576849e-01
6,1.543059e-01,1.663812e-01
7,1.555701e-01,1.595456e-01
8,1.511652e-01,1.535957e-01
9,1.508754e-01,1.516429e-01
10,1.556386e-01,1.604201e-01
11,1.523777e-01,1.678059e-01
12,1.514838e-01,1.506552e-01
13,1.487420e-01,1.511758e-01
14,1.545077e-01,1.586020e-01
15,1.490288e-01,1.553214e-01
16,1.536773e-01,1.909587e-01
17,1.506827e-01,1.522962e-01
18,1.453294e-01,1.516242e-01
19,1.497428e-01,2.087010e-01
20,1.502229e-01,1.447556e-01
21,1.431575e-01,1.456815e-01
22,1.493312e-01,1.841823e-01
23,1.566492e-01,1.465007e-01
24,1.458534e-01,1.582820e-01
25,1.453530e-01,1.503396e-01
26,1.512427e-01,1.498506e-01
27,1.465123e-01,1.468340e-01
28,1.467964e-01,1.896477e-01
29,1.506822e-01,1.555977e-01
30,1.442699e-01,1.501523e-01
31,1.501518e-01,1.705662e-01
32,1.459217e-01,1.619882e-01
33,1.456242e-01,1.464609e-01
34,1.459848e-01,1.463336e-01
35,1.429426e-01,1.443442e-01
36,1.407313e-01,1.524357e-01
37,1.399470e-01,1.709897e-01
38,1.424236e-01,1.721372e-01
39,1.469306e-01,1.495249e-01
40,1.442928e-01,1.470047e-01
41,1.493575e-01,1.438619e-01
42,1.474664e-01,1.480460e-01
43,1.416403e-01,1.486111e-01
44,1.416259e-01,1.457942e-01
45,1.405626e-01,1.466513e-01
46,1.438283e-01,1.434481e-01
47,1.434966e-01,1.531097e-01
48,1.464809e-01,1.425719e-01
49,1.413931e-01,1.420973e-01
50,1.410975e-01,1.449117e-01
51,1.401194e-01,1.461466e-01
52,1.417925e-01,1.454885e-01
53,1.411409e-01,1.447288e-01
54,1.376010e-01,1.507998e-01
55,1.411742e-01,1.481412e-01
56,1.393901e-01,1.466891e-01
57,1.462734e-01,1.457579e-01
58,1.381320e-01,1.409925e-01
59,1.368562e-01,1.580578e-01
60,1.417455e-01,1.525845e-01
61,1.410797e-01,1.458532e-01
62,1.414440e-01,1.419196e-01
63,1.425352e-01,1.415183e-01
64,1.369710e-01,1.444954e-01
65,1.379095e-01,1.522082e-01
66,1.397688e-01,1.495189e-01
67,1.394965e-01,1.444163e-01
68,1.386320e-01,1.478578e-01
69,1.399337e-01,1.471030e-01
70,1.426103e-01,1.464567e-01
71,1.376347e-01,1.453067e-01
72,1.357753e-01,1.418445e-01
73,1.381047e-01,1.458948e-01
74,1.377830e-01,1.446716e-01
75,1.366251e-01,1.438417e-01
76,1.365423e-01,1.417377e-01
77,1.381981e-01,1.396512e-01
78,1.359709e-01,1.401858e-01
79,1.359014e-01,1.447537e-01
80,1.366934e-01,1.544912e-01
81,1.399635e-01,1.488256e-01
82,1.379501e-01,1.420800e-01
83,1.352182e-01,1.392522e-01
84,1.374697e-01,1.652731e-01
85,1.381072e-01,1.575460e-01
86,1.385521e-01,1.401013e-01
87,1.381562e-01,1.539494e-01
88,1.379585e-01,1.401355e-01
89,1.361235e-01,1.479447e-01
90,1.343683e-01,1.385942e-01
91,1.352240e-01,1.487190e-01
92,1.369309e-01,1.390111e-01
93,1.367854e-01,1.410863e-01
94,1.385435e-01,1.421948e-01
95,1.352787e-01,1.430323e-01
96,1.374583e-01,1.384108e-01
97,1.383491e-01,1.528733e-01
98,1.390957e-01,1.394803e-01
99,1.346311e-01,1.439476e-01
100,1.373861e-01,1.426980e-01
101,1.374837e-01,1.373470e-01
102,1.351532e-01,1.429715e-01
103,1.364589e-01,1.473451e-01
104,1.348225e-01,1.393013e-01
105,1.353170e-01,1.418875e-01
106,1.356697e-01,1.390806e-01
107,1.360504e-01,1.378512e-01
108,1.348247e-01,1.410426e-01
109,1.358020e-01,1.385314e-01
110,1.334515e-01,1.397604e-01
111,1.335789e-01,1.480580e-01
112,1.358403e-01,1.389822e-01
113,1.354003e-01,1.373304e-01
114,1.348783e-01,1.400791e-01
115,1.346385e-01,1.370588e-01
116,1.351875e-01,1.387014e-01
117,1.336633e-01,1.454841e-01
118,1.338065e-01,1.452302e-01
119,1.343930e-01,1.393405e-01
120,1.334298e-01,1.415898e-01
121,1.360141e-01,1.453658e-01
122,1.327760e-01,1.449382e-01
123,1.339296e-01,1.367921e-01
124,1.339425e-01,1.423152e-01
125,1.351174e-01,1.372810e-01
126,1.349550e-01,1.380050e-01
127,1.333388e-01,1.436116e-01
128,1.329053e-01,1.384534e-01
129,1.337200e-01,1.398247e-01
130,1.335124e-01,1.372172e-01
131,1.327069e-01,1.435509e-01
132,1.337781e-01,1.376261e-01
133,1.323908e-01,1.362411e-01
134,1.344914e-01,1.421225e-01
135,1.328773e-01,1.415751e-01
136,1.345190e-01,1.488619e-01
137,1.334188e-01,1.371012e-01
138,1.347183e-01,1.427596e-01
139,1.331385e-01,1.395093e-01
140,1.338987e-01,1.369193e-01
141,1.335158e-01,1.442873e-01
