p,seed,level_N,epoch,train_loss,val_loss,h1_rel_val_median,lr,time_sec,optimizer_restarts,is_best
3,2,2,0,0.20318715251095937,0.06106565531710068,0.004601427504989687,0.01,39.674341872974765,0,1
3,2,2,1,0.06820550600611981,0.05471266549428859,0.0037171062854406012,0.01,39.78561110096052,0,1
3,2,2,2,0.054476463130375005,0.055079271616558095,0.0042416669842500745,0.01,39.896775058005005,0,0
3,2,2,3,0.052349310882869995,0.05257991410066263,0.003770242859642353,0.01,40.00647054001456,0,1
3,2,2,4,0.051650084297646705,0.051569139495054636,0.003825161006855068,0.01,40.11714939097874,0,1
3,2,2,5,0.05089753426220354,0.0507215438089393,0.003902475346050804,0.01,40.23123008600669,0,1
3,2,2,6,0.05024217116427125,0.05012286480291917,0.0039782463886882885,0.01,40.34451376396464,0,1
3,2,2,7,0.04977659270012584,0.04972958901251069,0.003952052219664992,0.01,40.45774960197741,0,0
3,2,2,8,0.04970361188922358,0.0500624856261037,0.0037580863947891344,0.01,40.57145575096365,0,0
3,2,2,9,0.049569990231724884,0.0494341217266838,0.004056271194692641,0.01,40.6836249550106,0,1
3,2,2,10,0.04939784241260083,0.04937137685980169,0.004066217129758543,0.01,40.795675188011955,0,0
3,2,2,11,0.0493396257277637,0.049398349253069906,0.0038952459606062333,0.01,40.9084518259624,0,0
3,2,2,12,0.04928198197584684,0.04927049575217773,0.004018800199315671,0.01,41.018226699961815,0,0
3,2,2,13,0.04924408066679132,0.049262721214510294,0.003985950742221005,0.01,41.128856336988974,0,0
3,2,2,14,0.04916611842017536,0.049260649246479764,0.0040246867203176185,0.01,41.23910720698768,0,0
3,2,2,15,0.0493558181600862,0.049299074810014935,0.003937329438189526,0.01,41.34916461096145,0,0
3,2,2,16,0.04922706839782432,0.04925974094482688,0.003973319262624209,0.01,41.46133437898243,0,0
3,2,2,17,0.04919699669745013,0.04928458575183988,0.003944131719421503,0.01,41.57394655898679,0,0
3,2,2,18,0.0493350584915055,0.049323115128755514,0.003917038592421824,0.01,41.685675573011395,0,0
3,2,2,19,0.04919395927315042,0.049264197378975555,0.00395814331652678,0.01,41.796618819993455,0,0
3,2,2,20,0.04929072707731812,0.04936191653879051,0.0038945366521902394,0.01,41.90934513497632,0,0
3,2,2,21,0.0493438688435195,0.0492466351370348,0.003979651822599209,0.01,42.01974492700538,0,0
3,2,2,22,0.04923018071354551,0.04924939438779881,0.00402422506134887,0.01,42.131574038008694,0,0
3,2,2,23,0.049326842716346284,0.049258407125962377,0.003955145676161199,0.01,42.242553027987015,0,0
3,2,2,24,0.049263926041992936,0.049247131832729885,0.003968051167195713,0.01,42.35294883698225,0,0
3,2,2,25,0.049372990538477005,0.049239693837232305,0.004007560198910485,0.01,42.463334277970716,0,0
3,2,2,26,0.04937916830617682,0.0492542599213353,0.004034822863561525,0.01,42.572627912973985,0,0
3,2,2,27,0.049241011168159335,0.049253311769054994,0.003952065423602006,0.01,42.68153376597911,0,0
3,2,2,28,0.04929531007450577,0.04923645191483132,0.003977652023938161,0.01,42.78986363997683,0,0
3,2,2,29,0.04914020544241776,0.04923391787921226,0.004002436251070553,0.01,42.90063808497507,0,0
3,2,2,30,0.04926525906815904,0.04923853441526625,0.003966094917234478,0.01,43.00866091996431,0,0
3,2,2,31,0.04937322271668211,0.04924297972319194,0.004026030761319375,0.01,43.11783091496909,0,0
3,2,2,32,0.049210355346586715,0.04942703941103749,0.00385576458854727,0.01,43.22747228498338,0,0
3,2,2,33,0.04928089500007352,0.04927535196503328,0.003923132065750224,0.01,43.33617717697052,0,0
3,2,2,34,0.04932999454604632,0.049376552835152805,0.0038715383336761886,0.01,43.447365765983704,0,0
3,2,2,35,0.049220035363746126,0.04923236257359383,0.004008879875955908,0.01,43.55559381900821,0,0
3,2,2,36,0.04923693718845561,0.04923659895427214,0.003955018254808285,0.01,43.665691629983485,0,0
3,2,2,37,0.04931178666801603,0.049224587388238414,0.003983814604945284,0.01,43.77684832300292,0,0
3,2,2,38,0.049369863510958505,0.04929751052905092,0.0039032497705652324,0.01,43.88900373299839,0,0
3,2,2,39,0.049210034241254405,0.0492236823781524,0.003980253034091943,0.01,44.00114345096517,0,0
3,2,2,40,0.04920587525012808,0.04937910740089727,0.003864289624797117,0.01,44.113742397981696,0,0
3,2,2,41,0.04940346421026105,0.049339121966600064,0.003879917553321893,0.01,44.2273226089892,0,0
3,2,2,42,0.04919384581626536,0.04922052615412506,0.003978006824997255,0.01,44.3434528610087,0,0
3,2,2,43,0.04921460724461141,0.04934236468968884,0.0038760014427247063,0.01,44.45963703398593,0,0
3,2,2,44,0.049119502716229356,0.049219217776104815,0.003972572099238701,0.01,44.57255235896446,0,0
3,2,2,45,0.04920211811350249,0.04922697200523201,0.00401206267814542,0.01,44.687236110970844,0,0
3,2,2,46,0.049308243326481205,0.0492171597024336,0.003986280328489665,0.01,44.80040747701423,0,0
3,2,2,47,0.04921887207529054,0.04921570832434097,0.00397838248798341,0.01,44.91256644995883,0,0
