p,seed,level_N,epoch,train_loss,val_loss,h1_rel_val_median,lr,time_sec,optimizer_restarts,is_best
3,0,2,0,0.3461420894053926,0.05618587150433465,0.0038686329595672263,0.01,41.92838444997324,0,1
3,0,2,1,0.06776045883615997,0.057905134482083745,0.003436498218488371,0.01,42.056978504988365,0,0
3,0,2,2,0.056351412260650616,0.05637063719407031,0.004121590454550969,0.01,42.184424612962175,0,0
3,0,2,3,0.05529241887665587,0.05594499239620412,0.004131047060523318,0.01,42.30976993998047,0,0
3,0,2,4,0.05379728329611148,0.05428050574008758,0.003841099463690654,0.01,42.436678103986196,0,1
3,0,2,5,0.052838509661447465,0.05381364562626772,0.0039986315212710505,0.01,42.56228735600598,0,0
3,0,2,6,0.052510921148976986,0.05281271558883925,0.00382913454281619,0.01,42.68724458996439,0,1
3,0,2,7,0.0518689121808644,0.05252130116201337,0.003698950407497709,0.01,42.81329066900071,0,0
3,0,2,8,0.05143979257728028,0.05192268743730811,0.0037108048137789182,0.01,42.93757066898979,0,1
3,0,2,9,0.05103920048058971,0.05139855820048386,0.003725389010610861,0.01,43.06289236998418,0,1
3,0,2,10,0.050655973473625805,0.050616221303462466,0.003847084102557184,0.01,43.188951805990655,0,1
3,0,2,11,0.05035015313871888,0.050760314714705705,0.004162153121896608,0.01,43.3135275549721,0,0
3,0,2,12,0.05002512007916685,0.049903186067470615,0.003921706472985234,0.01,43.44133188796695,0,1
3,0,2,13,0.04989179799879372,0.04965950832767151,0.003929033031347921,0.01,43.56707217299845,0,0
3,0,2,14,0.049612957022880995,0.04951029250896125,0.0039991962290911,0.01,43.69289564399514,0,0
3,0,2,15,0.04959527463606002,0.049569763024238725,0.003842340423802552,0.01,43.819856479996815,0,0
3,0,2,16,0.04946703850242421,0.04932006545765634,0.003972746931259787,0.01,43.9461231380119,0,1
3,0,2,17,0.04937556503313522,0.04928260210660611,0.003992296030119928,0.01,44.072704485966824,0,0
3,0,2,18,0.04933042769325856,0.04925506467208016,0.003977538554358182,0.01,44.198268454987556,0,0
3,0,2,19,0.04938112121788424,0.049243218312109566,0.003976170371233798,0.01,44.32665336999344,0,0
3,0,2,20,0.04941830116154426,0.049243362736126145,0.004013105532391476,0.01,44.4535248799948,0,0
3,0,2,21,0.04929182561035655,0.049255130454543765,0.003938687885956052,0.01,44.57851246197242,0,0
3,0,2,22,0.04932524280921678,0.04925207878263014,0.003939635342141759,0.01,44.704268704983406,0,0
3,0,2,23,0.04930735493662591,0.04923902039544941,0.003953065261035926,0.01,44.83128464099718,0,0
3,0,2,24,0.049278753129997764,0.04922829602615151,0.003971565630400094,0.01,44.95601878600428,0,0
3,0,2,25,0.049439634630704575,0.049226681237957884,0.004000237808851281,0.01,45.08261353400303,0,0
3,0,2,26,0.0492124726975391,0.04922724329211862,0.003969981630322509,0.01,45.207602014997974,0,0
3,0,2,27,0.04904655258549796,0.04922384538582365,0.00398927182401685,0.01,45.333213025005534,0,0
3,0,2,28,0.04927248856516531,0.04926781573509776,0.003921821654496017,0.01,45.460650548979174,0,0
3,0,2,29,0.04924037259196823,0.04928275257198556,0.003911523095149936,0.01,45.58553222595947,0,0
3,0,2,30,0.049224555644558306,0.049226902115687046,0.004008186664368746,0.01,45.711155558994506,0,0
3,0,2,31,0.04931406503041467,0.04922639094951539,0.003964032914398393,0.01,45.83797465596581,0,0
3,0,2,32,0.04930597061200975,0.04922093724112801,0.003985868019869545,0.01,45.96349549497245,0,0
3,0,2,33,0.049339395194153916,0.0495035213043936,0.0038255781336432614,0.01,46.0903842439875,0,0
3,0,2,34,0.04922270899768076,0.04936730306437146,0.0038682517682053904,0.01,46.2157973019639,0,0
3,0,2,35,0.049185537081896706,0.04924622522947706,0.003934161856311363,0.01,46.34183422900969,0,0
3,0,2,36,0.04928521438250045,0.04928183512473884,0.0039075324677444855,0.01,46.46891761996085,0,0
3,0,2,37,0.04921337481475637,0.0493109127087645,0.003891449627109107,0.01,46.59409779496491,0,0
3,0,2,38,0.04935651055466049,0.049282859281255524,0.0039062191389081353,0.01,46.72087239800021,0,0
3,0,2,39,0.04943877963078016,0.049221251366168284,0.00400017171744839,0.01,46.846737872983795,0,0
3,0,2,40,0.04935742621994303,0.04925395757264873,0.004041854626468567,0.01,46.97211310098646,0,0
3,0,2,41,0.04924468764512367,0.04922246718363598,0.0039597180487515775,0.01,47.099571455968544,0,0
3,0,2,42,0.04914414276804569,0.04933261540514453,0.004089017669813851,0.01,47.22487669100519,0,0
3,0,2,43,0.049205292266305725,0.049243451555745,0.004032457358251778,0.01,47.351127268979326,0,0
3,0,2,44,0.04929025728616439,0.0492170301020458,0.00399047231823193,0.01,47.47747492900817,0,0
3,0,2,45,0.04927387924723227,0.04924222521979744,0.0039312644476103805,0.01,47.60212821199093,0,0
3,0,2,46,0.04923992508712326,0.04921518652249014,0.003981736287136324,0.01,47.728780131961685,0,0
3,0,2,47,0.04933364200751196,0.04921743140324937,0.003964648301547038,0.01,47.853473545983434,0,0
3,0,2,48,0.049308058109231834,0.04923348958006463,0.003938107136418118,0.01,47.97809418401448,0,0
3,0,2,49,0.04935095061380252,0.049232009154457336,0.003939030252296795,0.01,48.10373949998757,0,0
3,0,2,50,0.04919916169753451,0.049241194333099016,0.0039291609810430195,0.01,48.22803740296513,0,0
3,0,2,51,0.04924585251210107,0.049220413535974214,0.003953340974648328,0.01,48.352206145005766,0,0
3,0,2,52,0.04932642614667586,0.04921277343996978,0.003982882862237461,0.01,48.478772672999185,0,0
3,0,2,53,0.04929500034984445,0.04923413519863455,0.003933791125052908,0.01,48.60384256899124,0,0
