p,seed,level_N,epoch,train_loss,val_loss,h1_rel_val_median,lr,time_sec,optimizer_restarts,is_best
2,2,2,0,0.2453691097491837,0.18827984744441936,0.015289032699337086,0.01,22.15987129700079,0,1
2,2,2,1,0.16637123498408163,0.16982467594029305,0.014018626407705313,0.01,22.265074569000717,0,1
2,2,2,2,0.16022989288552228,0.15973644785518762,0.01281810408762255,0.01,22.36990594300005,0,1
2,2,2,3,0.15629355903242048,0.15659412147512639,0.012572431786819669,0.01,22.47359252500064,0,1
2,2,2,4,0.15452349215244005,0.15513543933733667,0.012214695017375909,0.01,22.577473736000684,0,0
2,2,2,5,0.15249665525280676,0.15228130703496093,0.012493702001543476,0.01,22.680730322999807,0,1
2,2,2,6,0.1510124598772739,0.15120002759689605,0.013191588740305786,0.01,22.78332116099955,0,0
2,2,2,7,0.14958213180374083,0.14964274708581748,0.012702981602788835,0.01,22.88690299100017,0,1
2,2,2,8,0.1493536893233061,0.1504953843630486,0.012302695077680387,0.01,22.990768903999196,0,0
2,2,2,9,0.14886603236592416,0.1488599849993185,0.012793689796296895,0.01,23.089635909000208,0,0
2,2,2,10,0.14836674040811149,0.1487950177243624,0.012997168425975106,0.01,23.194092547000764,0,0
2,2,2,11,0.14839395666730562,0.14876484227356357,0.012720865444502858,0.01,23.29379195799993,0,0
2,2,2,12,0.14826841842009628,0.14867688345571817,0.012938435543724222,0.01,23.394769549000557,0,0
2,2,2,13,0.14810697707407208,0.14864141263780295,0.012888674024481477,0.01,23.492849637999825,0,0
2,2,2,14,0.1478570808230712,0.14868372390797913,0.012969718567947194,0.01,23.59061717199984,0,0
2,2,2,15,0.14857681707441775,0.14867495903373856,0.012708854186513805,0.01,23.688176640000165,0,0
2,2,2,16,0.14807034349913567,0.14861712967021376,0.012763373582815653,0.01,23.785656558000483,0,0
2,2,2,17,0.14795812971048378,0.14861793979999094,0.012743460821904912,0.01,23.88365632500063,0,0
2,2,2,18,0.14842235040344137,0.1486614480215585,0.012681767248070987,0.01,23.98121796600026,0,0
2,2,2,19,0.14789450560474174,0.14858314016712992,0.012841339154496043,0.01,24.078608018000523,0,0
2,2,2,20,0.14826776087551474,0.1487942581599699,0.012581394254256932,0.01,24.176555309000832,0,0
2,2,2,21,0.14843605404631247,0.1485875825473359,0.012732382883825569,0.01,24.278564463000293,0,0
2,2,2,22,0.14811394282713847,0.14856216806452058,0.012823933884274193,0.01,24.382339903000684,0,0
2,2,2,23,0.14842419590282904,0.14858794635231937,0.012709209701393947,0.01,24.485228068999277,0,0
2,2,2,24,0.14819076699591677,0.14856819011305575,0.012727788718287466,0.01,24.588010969000607,0,0
2,2,2,25,0.1485271739406634,0.1485974723897511,0.012902726406198379,0.01,24.690556367999307,0,0
2,2,2,26,0.14858854877733793,0.14856456891522077,0.012864147117402133,0.01,24.794100048000473,0,0
2,2,2,27,0.1481344397237609,0.14857738805990067,0.012682518083415528,0.01,24.897431752000557,0,0
2,2,2,28,0.14831875928049637,0.14855454542023344,0.012703457065232463,0.01,25.001457747999666,0,0
2,2,2,29,0.14775788802364898,0.1485356143602681,0.012818956559245151,0.01,25.104378953999912,0,0
2,2,2,30,0.14819518322584052,0.1485549622257812,0.012682198166961787,0.01,25.20769528600067,0,0
2,2,2,31,0.1485074896577865,0.14851864724869518,0.01276350420294125,0.01,25.31055397899945,0,0
2,2,2,32,0.14790025834937115,0.1487888846579962,0.01251420079655569,0.01,25.41335055700074,0,0
2,2,2,33,0.1481667579662957,0.14854030145278085,0.01267391528475314,0.01,25.516145809999216,0,0
2,2,2,34,0.14839170212132294,0.14858793247986,0.012616463036963026,0.01,25.619309861000147,0,0
2,2,2,35,0.14792543208959055,0.1485894567703552,0.012893133824562931,0.01,25.722614554000756,0,0
2,2,2,36,0.14802107372538045,0.1485010845381257,0.012763032624480506,0.01,25.825527528999373,0,0
2,2,2,37,0.14838803149500981,0.1485068103227479,0.012690893331066912,0.01,25.927977000999817,0,0
2,2,2,38,0.1485123853743405,0.14860050129197944,0.01258042034133853,0.01,26.030949689999034,0,0
2,2,2,39,0.14797795960173227,0.14849504897757795,0.012701214158469505,0.01,26.13414193999961,0,0
2,2,2,40,0.1479734629905199,0.14863760672898096,0.012544447856969643,0.01,26.236611746000563,0,0
2,2,2,41,0.1485624758185857,0.14857712296219,0.012578189674980448,0.01,26.339885698000217,0,0
2,2,2,42,0.1479138529147387,0.1484897137160824,0.012765434345498506,0.01,26.442468567000105,0,0
2,2,2,43,0.14801910898290924,0.14853430212561294,0.012600200778510597,0.01,26.545182858999397,0,0
2,2,2,44,0.1476518271465263,0.14848167123716208,0.012751206489335858,0.01,26.648253732999365,0,0
2,2,2,45,0.1479882813355909,0.14848443326546115,0.012762234943880924,0.01,26.751759262000633,0,0
2,2,2,46,0.14832783806656433,0.14847069710578514,0.012686247308798271,0.01,26.854364270000588,0,0
2,2,2,47,0.14803447310488718,0.14847137693478266,0.01266302655819281,0.01,26.958021643999018,0,0
2,2,4,0,0.10243699693694175,0.07315165625283447,0.0036343860736190873,0.01,22.5139917230008,0,1
2,2,4,1,0.05988215928094161,0.0582323471139469,0.003452049600699051,0.01,22.62311927600058,0,1
2,2,4,2,0.0547353099799863,0.05589538726048015,0.003440358077260401,0.01,22.73415272300008,0,1
2,2,4,3,0.05389545500847459,0.05567963466205991,0.0035005198133245623,0.01,22.84898586899908,0,0
2,2,4,4,0.05360220890398339,0.05544074957372755,0.003529203160270051,0.01,22.962827482999273,0,0
2,2,4,5,0.05313346267267225,0.054344110166142975,0.0034731654021480447,0.01,23.07753154099919,0,1
2,2,4,6,0.052618494866318734,0.053972145069443776,0.0034663098867930516,0.01,23.192228615000204,0,0
2,2,4,7,0.05226399667991216,0.0536275782045135,0.0034378149782244224,0.01,23.306468990000212,0,1
2,2,4,8,0.051943598125967196,0.05335937311266621,0.003463120166047967,0.01,23.42013050499918,0,0
