p,seed,level_N,epoch,train_loss,val_loss,h1_rel_val_median,lr,time_sec,optimizer_restarts,is_best
2,0,2,0,0.3693220789652057,0.1892379655057014,0.015119252078488228,0.01,30.358641650993377,0,1
2,0,2,1,0.17483498604706407,0.16801451451904884,0.013484742181616738,0.01,30.482698317617178,0,1
2,0,2,2,0.1613618820463784,0.16440876924522846,0.013019668345209352,0.01,30.61265848763287,0,1
2,0,2,3,0.16078789670198837,0.16335844849814057,0.01306745722168134,0.01,30.74578287359327,0,0
2,0,2,4,0.15858069656247947,0.16016918269369024,0.012408186483016238,0.01,30.87846399983391,0,1
2,0,2,5,0.1562698292213282,0.15898316826861328,0.01298559008421903,0.01,31.000305166933686,0,0
2,0,2,6,0.15554227505380136,0.15641857999428435,0.01254168145788117,0.01,31.12871646368876,0,1
2,0,2,7,0.15406688109196728,0.15573398772185493,0.012228219258670528,0.01,31.26575956493616,0,0
2,0,2,8,0.15323358732332393,0.15373777374337066,0.01240359587690125,0.01,31.389232438988984,0,1
2,0,2,9,0.15157022460173314,0.15234200866905837,0.012484783328803473,0.01,31.515873983036727,0,0
2,0,2,10,0.15056674493835986,0.15151433255418417,0.013085672439604491,0.01,31.65046064183116,0,1
2,0,2,11,0.14982398779145772,0.15045805236061763,0.013042007203356633,0.01,31.787210718728602,0,0
2,0,2,12,0.14940687652577683,0.1496287130365067,0.01296872807132936,0.01,31.917298404034227,0,1
2,0,2,13,0.14928948697138467,0.15017655792979648,0.012346157139756134,0.01,32.05289445864037,0,0
2,0,2,14,0.14900330605627177,0.14896661966738875,0.012678795004813975,0.01,32.18883441388607,0,0
2,0,2,15,0.14895700693420538,0.14882074575976967,0.012692648946821329,0.01,32.314278083853424,0,0
2,0,2,16,0.14851207770106592,0.14875458131613684,0.012700124530419094,0.01,32.44065438769758,0,0
2,0,2,17,0.14846289332883802,0.1486872433293167,0.012741103693198346,0.01,32.57482550991699,0,0
2,0,2,18,0.14844441762104738,0.14862348861346028,0.012872944185757103,0.01,32.70410750899464,0,0
2,0,2,19,0.14861356068732318,0.1487525653113893,0.013044667837465941,0.01,32.82708040298894,0,0
2,0,2,20,0.14890731694445158,0.14883882186790628,0.01309921287353142,0.01,32.957004331983626,0,0
2,0,2,21,0.14831420499649514,0.14861326575185432,0.012885647283090256,0.01,33.09173621702939,0,0
2,0,2,22,0.1485710218116217,0.14860681681014476,0.012817797042029672,0.01,33.22050146386027,0,0
2,0,2,23,0.14844950378122632,0.14860410455280662,0.012812464133378935,0.01,33.34733062190935,0,0
2,0,2,24,0.14837035406776838,0.14859979218880565,0.012818541749241822,0.01,33.48023971589282,0,0
2,0,2,25,0.1489715882801182,0.14859907100191566,0.012872226325855553,0.01,33.61479235487059,0,0
2,0,2,26,0.1481139563574712,0.1486007043102147,0.012790220694449616,0.01,33.73603966459632,0,0
2,0,2,27,0.14752497751190505,0.14859033727556867,0.012825641421167964,0.01,33.86251763999462,0,0
2,0,2,28,0.14832123542748862,0.14865614958829754,0.012702571851966127,0.01,33.99712234176695,0,0
2,0,2,29,0.1482299455820006,0.14869006397631698,0.01267136616544739,0.01,34.12857661070302,0,0
2,0,2,30,0.14815670841947298,0.1485955186601622,0.012891416744958183,0.01,34.251936888787895,0,0
2,0,2,31,0.1484834578227512,0.14858873140351853,0.012777121811712484,0.01,34.385064215864986,0,0
2,0,2,32,0.1484444672969905,0.14858134968620315,0.01286118425139453,0.01,34.52241220371798,0,0
2,0,2,33,0.1484802575128082,0.14903851313066008,0.01249884482831837,0.01,34.64849271159619,0,0
2,0,2,34,0.14789683230888953,0.14878547679801596,0.012597314546142165,0.01,34.77340906858444,0,0
2,0,2,35,0.14791321354820675,0.1486443048447711,0.012684844510550844,0.01,34.90492171794176,0,0
2,0,2,36,0.14838420675078953,0.14871008862351612,0.012633719809936366,0.01,35.04023706400767,0,0
2,0,2,37,0.1481001042704342,0.148695817124364,0.012640017018975918,0.01,35.16250860085711,0,0
2,0,2,38,0.1485062758802404,0.14869639507440696,0.012637080477787574,0.01,35.28498141374439,0,0
2,0,2,39,0.14888051829625112,0.14856178758860086,0.012824335484350323,0.01,35.41670607076958,0,0
2,0,2,40,0.14854010048958607,0.14860185695940084,0.012916819078785285,0.01,35.55254232091829,0,0
2,0,2,41,0.14820856891032427,0.14855998512377022,0.012779693062462323,0.01,35.67780657298863,0,0
2,0,2,42,0.14788779362841403,0.1487478416304892,0.013033390092203155,0.01,35.806324189994484,0,0
2,0,2,43,0.14799565476780394,0.14859153982528395,0.012901095060562145,0.01,35.941966285929084,0,0
