# loss=eq26 uniform_same_level eps=1e-12; h1_rel_val_median=median over FULL val set vs analytic u* (H1-seminorm, q=20)
level_N,iteration,train_loss,val_eta2,h1_rel_val_median
4,1,4.587414e-01,3.821968e-01,8.913053e-01
4,2,2.411922e-01,8.672103e-02,2.098256e-01
4,3,3.029770e-02,1.541174e-02,6.489787e-02
4,4,1.118890e-02,9.799971e-03,5.347726e-02
4,5,7.758205e-03,7.137059e-03,4.927521e-02
4,6,6.001280e-03,5.634526e-03,4.938012e-02
4,7,5.142136e-03,5.157833e-03,4.675754e-02
4,8,4.501029e-03,4.235140e-03,4.418728e-02
4,9,3.976180e-03,3.732130e-03,4.393009e-02
4,10,3.574671e-03,3.389021e-03,4.197726e-02
4,11,3.288996e-03,3.106513e-03,3.946965e-02
4,12,3.078018e-03,2.982720e-03,3.663487e-02
4,13,2.954028e-03,2.817632e-03,3.542720e-02
4,14,2.781820e-03,2.560475e-03,3.634601e-02
4,15,2.557691e-03,2.462410e-03,3.286483e-02
4,16,2.448045e-03,2.392397e-03,3.149930e-02
4,17,2.349299e-03,2.196196e-03,3.175317e-02
4,18,2.235417e-03,2.100832e-03,3.173637e-02
4,19,2.147372e-03,2.043167e-03,2.975067e-02
4,20,2.080523e-03,1.980986e-03,2.925514e-02
4,21,2.043324e-03,1.908277e-03,3.030379e-02
4,22,1.970306e-03,1.863099e-03,2.994778e-02
4,23,1.916031e-03,1.898855e-03,2.631880e-02
4,24,1.887853e-03,1.784897e-03,2.881963e-02
4,25,1.859596e-03,1.789590e-03,2.647106e-02
4,26,1.829941e-03,1.728029e-03,2.874732e-02
4,27,1.803180e-03,1.745082e-03,2.611914e-02
4,28,1.784743e-03,1.684461e-03,2.907548e-02
4,29,1.764104e-03,1.684138e-03,2.645145e-02
4,30,1.749105e-03,1.648470e-03,2.847819e-02
4,31,1.740195e-03,1.705278e-03,2.496186e-02
4,32,1.787642e-03,1.676464e-03,3.182147e-02
4,33,1.784325e-03,1.616922e-03,2.759915e-02
4,34,1.702562e-03,1.602485e-03,2.909409e-02
4,35,1.706548e-03,1.594315e-03,2.770342e-02
4,36,1.677689e-03,1.583725e-03,2.803256e-02
4,37,1.671067e-03,1.617297e-03,2.514413e-02
4,38,1.672903e-03,1.588338e-03,2.974899e-02
4,39,1.649349e-03,1.571384e-03,2.867396e-02
4,40,1.637798e-03,1.565820e-03,2.603424e-02
4,41,1.633886e-03,1.552241e-03,2.810455e-02
4,42,1.623804e-03,1.582749e-03,2.505632e-02
4,43,1.664109e-03,1.607752e-03,2.447165e-02
4,44,1.679072e-03,1.542873e-03,2.894287e-02
4,45,1.611622e-03,1.578810e-03,3.104045e-02
4,46,1.629172e-03,1.526355e-03,2.763864e-02
4,47,1.601202e-03,1.528887e-03,2.849266e-02
4,48,1.592482e-03,1.517229e-03,2.661493e-02
4,49,1.590183e-03,1.539248e-03,3.018496e-02
4,50,1.585387e-03,1.506710e-03,2.758818e-02
4,51,1.572921e-03,1.503185e-03,2.651213e-02
4,52,1.569991e-03,1.501099e-03,2.832812e-02
4,53,1.593519e-03,1.498027e-03,2.592951e-02
4,54,1.580531e-03,1.493698e-03,2.863306e-02
4,55,1.545725e-03,1.512186e-03,2.497425e-02
4,56,1.568847e-03,1.491064e-03,2.541154e-02
4,57,1.541682e-03,1.478730e-03,2.837469e-02
4,58,1.535169e-03,1.476507e-03,2.869386e-02
4,59,1.527487e-03,1.463432e-03,2.782537e-02
4,60,1.528821e-03,1.460787e-03,2.605582e-02
4,61,1.530436e-03,1.453189e-03,2.752435e-02
4,62,1.532616e-03,1.483984e-03,3.055252e-02
4,63,1.501678e-03,1.452113e-03,2.880751e-02
4,64,1.509678e-03,1.449635e-03,2.889720e-02
4,65,1.518020e-03,1.445423e-03,2.901036e-02
4,66,1.517027e-03,1.427144e-03,2.637153e-02
4,67,1.505852e-03,1.427297e-03,2.561137e-02
4,68,1.496347e-03,1.417095e-03,2.744705e-02
4,69,1.482279e-03,1.436299e-03,2.470385e-02
4,70,1.497449e-03,1.424896e-03,2.465330e-02
4,71,1.490368e-03,1.494670e-03,2.339950e-02
4,72,1.480730e-03,1.404224e-03,2.836346e-02
4,73,1.444334e-03,1.387037e-03,2.609622e-02
4,74,1.443322e-03,1.480800e-03,3.307794e-02
4,75,1.451109e-03,1.405424e-03,2.891805e-02
4,76,1.443113e-03,1.369167e-03,2.614268e-02
4,77,1.415134e-03,1.378750e-03,2.803099e-02
4,78,1.427815e-03,1.570875e-03,2.274617e-02
4,79,1.470224e-03,1.368983e-03,2.910538e-02
4,80,1.414493e-03,1.406581e-03,3.071855e-02
4,81,1.412814e-03,1.336188e-03,2.597346e-02
4,82,1.395901e-03,1.330196e-03,2.573089e-02
4,83,1.388063e-03,1.352144e-03,2.942465e-02
4,84,1.368074e-03,1.385321e-03,3.143030e-02
4,85,1.407204e-03,1.381161e-03,3.035485e-02
4,86,1.350617e-03,1.309745e-03,2.793199e-02
4,87,1.338537e-03,1.308046e-03,2.455868e-02
4,88,1.326389e-03,1.295018e-03,2.472550e-02
4,89,1.336791e-03,1.286598e-03,2.477413e-02
4,90,1.308364e-03,1.271566e-03,2.531347e-02
4,91,1.301605e-03,1.289665e-03,2.380118e-02
4,92,1.298354e-03,1.253578e-03,2.589011e-02
4,93,1.297122e-03,1.294857e-03,2.959268e-02
4,94,1.264325e-03,1.240365e-03,2.495564e-02
4,95,1.275791e-03,1.246192e-03,2.823273e-02
4,96,1.286107e-03,1.260577e-03,2.304377e-02
4,97,1.325451e-03,1.269979e-03,3.058762e-02
4,98,1.276501e-03,1.219723e-03,2.657012e-02
4,99,1.266720e-03,1.185840e-03,2.483085e-02
4,100,1.211351e-03,1.186806e-03,2.342839e-02
4,101,1.189978e-03,1.173602e-03,2.573073e-02
4,102,1.188875e-03,1.148865e-03,2.482571e-02
4,103,1.185058e-03,1.164385e-03,2.657704e-02
4,104,1.143677e-03,1.184738e-03,2.893977e-02
4,105,1.137775e-03,1.220080e-03,2.137368e-02
4,106,1.212844e-03,1.427794e-03,3.531938e-02
4,107,1.166104e-03,1.234210e-03,2.102390e-02
4,108,1.140130e-03,1.075130e-03,2.238652e-02
