x,y,z
0.000000,0.000000,0.000000e+00
0.012500,0.000000,0.000000e+00
0.025000,0.000000,0.000000e+00
0.037500,0.000000,0.000000e+00
0.050000,0.000000,0.000000e+00
0.062500,0.000000,0.000000e+00
0.075000,0.000000,0.000000e+00
0.087500,0.000000,0.000000e+00
0.100000,0.000000,0.000000e+00
0.112500,0.000000,0.000000e+00
0.125000,0.000000,0.000000e+00
0.137500,0.000000,0.000000e+00
0.150000,0.000000,0.000000e+00
0.162500,0.000000,0.000000e+00
0.175000,0.000000,0.000000e+00
0.187500,0.000000,0.000000e+00
0.200000,0.000000,0.000000e+00
0.212500,0.000000,0.000000e+00
0.225000,0.000000,0.000000e+00
0.237500,0.000000,0.000000e+00
0.250000,0.000000,0.000000e+00
0.262500,0.000000,0.000000e+00
0.275000,0.000000,0.000000e+00
0.287500,0.000000,0.000000e+00
0.300000,0.000000,0.000000e+00
0.312500,0.000000,0.000000e+00
0.325000,0.000000,0.000000e+00
0.337500,0.000000,0.000000e+00
0.350000,0.000000,0.000000e+00
0.362500,0.000000,0.000000e+00
0.375000,0.000000,0.000000e+00
0.387500,0.000000,0.000000e+00
0.400000,0.000000,0.000000e+00
0.412500,0.000000,0.000000e+00
0.425000,0.000000,0.000000e+00
0.437500,0.000000,0.000000e+00
0.450000,0.000000,0.000000e+00
0.462500,0.000000,0.000000e+00
0.475000,0.000000,0.000000e+00
0.487500,0.000000,0.000000e+00
0.500000,0.000000,0.000000e+00
0.512500,0.000000,0.000000e+00
0.525000,0.000000,0.000000e+00
0.537500,0.000000,0.000000e+00
0.550000,0.000000,0.000000e+00
0.562500,0.000000,0.000000e+00
0.575000,0.000000,0.000000e+00
0.587500,0.000000,0.000000e+00
0.600000,0.000000,0.000000e+00
0.612500,0.000000,0.000000e+00
0.625000,0.000000,0.000000e+00
0.637500,0.000000,0.000000e+00
0.650000,0.000000,0.000000e+00
0.662500,0.000000,0.000000e+00
0.675000,0.000000,0.000000e+00
0.687500,0.000000,0.000000e+00
0.700000,0.000000,0.000000e+00
0.712500,0.000000,0.000000e+00
0.725000,0.000000,0.000000e+00
0.737500,0.000000,0.000000e+00
0.750000,0.000000,0.000000e+00
0.762500,0.000000,0.000000e+00
0.775000,0.000000,0.000000e+00
0.787500,0.000000,0.000000e+00
0.800000,0.000000,0.000000e+00
0.812500,0.000000,0.000000e+00
0.825000,0.000000,0.000000e+00
0.837500,0.000000,0.000000e+00
0.850000,0.000000,0.000000e+00
0.862500,0.000000,0.000000e+00
0.875000,0.000000,0.000000e+00
0.887500,0.000000,0.000000e+00
0.900000,0.000000,0.000000e+00
0.912500,0.000000,0.000000e+00
0.925000,0.000000,0.000000e+00
0.937500,0.000000,0.000000e+00
0.950000,0.000000,0.000000e+00
0.962500,0.000000,0.000000e+00
0.975000,0.000000,0.000000e+00
0.987500,0.000000,0.000000e+00
1.000000,0.000000,0.000000e+00
0.000000,0.012500,0.000000e+00
0.012500,0.012500,4.915200e-04
0.025000,0.012500,9.831433e-04
0.037500,0.012500,1.474870e-03
0.050000,0.012500,1.966700e-03
0.062500,0.012500,2.458633e-03
0.075000,0.012500,2.950669e-03
0.087500,0.012500,3.442809e-03
0.100000,0.012500,3.935052e-03
0.112500,0.012500,4.427398e-03
0.125000,0.012500,4.919848e-03
0.137500,0.012500,5.412401e-03
0.150000,0.012500,5.905057e-03
0.162500,0.012500,6.397817e-03
0.175000,0.012500,6.890679e-03
0.187500,0.012500,7.383645e-03
0.200000,0.012500,7.876715e-03
0.212500,0.012500,8.369887e-03
0.225000,0.012500,8.863163e-03
0.237500,0.012500,9.356542e-03
0.250000,0.012500,9.850025e-03
0.262500,0.012500,1.034361e-02
0.275000,0.012500,1.083730e-02
0.287500,0.012500,1.133109e-02
0.300000,0.012500,1.182499e-02
0.312500,0.012500,1.231899e-02
0.325000,0.012500,1.281309e-02
0.337500,0.012500,1.330729e-02
0.350000,0.012500,1.380160e-02
0.362500,0.012500,1.429601e-02
0.375000,0.012500,1.479053e-02
0.387500,0.012500,1.528515e-02
0.400000,0.012500,1.577987e-02
0.412500,0.012500,1.627470e-02
0.425000,0.012500,1.676962e-02
0.437500,0.012500,1.726466e-02
0.450000,0.012500,1.775979e-02
0.462500,0.012500,1.825503e-02
0.475000,0.012500,1.875037e-02
0.487500,0.012500,1.924515e-02
0.500000,0.012500,1.973836e-02
0.512500,0.012500,2.022998e-02
0.525000,0.012500,2.072002e-02
0.537500,0.012500,2.120847e-02
0.550000,0.012500,2.169533e-02
0.562500,0.012500,2.218060e-02
0.575000,0.012500,2.266429e-02
0.587500,0.012500,2.314639e-02
0.600000,0.012500,2.362690e-02
0.612500,0.012500,2.410582e-02
0.625000,0.012500,2.458316e-02
0.637500,0.012500,2.505892e-02
0.650000,0.012500,2.553308e-02
0.662500,0.012500,2.600566e-02
0.675000,0.012500,2.647665e-02
0.687500,0.012500,2.694333e-02
0.700000,0.012500,2.739362e-02
0.712500,0.012500,2.782607e-02
0.725000,0.012500,2.824069e-02
0.737500,0.012500,2.863748e-02
0.750000,0.012500,2.901643e-02
0.762500,0.012500,2.937755e-02
0.775000,0.012500,2.971549e-02
0.787500,0.012500,3.000115e-02
0.800000,0.012500,3.023014e-02
0.812500,0.012500,3.040247e-02
0.825000,0.012500,3.051355e-02
0.837500,0.012500,3.051902e-02
0.850000,0.012500,3.040771e-02
0.862500,0.012500,3.016879e-02
0.875000,0.012500,2.974201e-02
0.887500,0.012500,2.911165e-02
0.900000,0.012500,2.820649e-02
0.912500,0.012500,2.698216e-02
0.925000,0.012500,2.535308e-02
0.937500,0.012500,2.322543e-02
0.950000,0.012500,2.048551e-02
0.962500,0.012500,1.699011e-02
0.975000,0.012500,1.256247e-02
0.987500,0.012500,6.989192e-03
1.000000,0.012500,0.000000e+00
0.000000,0.025000,0.000000e+00
0.012500,0.025000,9.800491e-04
0.025000,0.025000,1.960304e-03
0.037500,0.025000,2.940765e-03
0.050000,0.025000,3.921433e-03
0.062500,0.025000,4.902306e-03
0.075000,0.025000,5.883385e-03
0.087500,0.025000,6.864671e-03
0.100000,0.025000,7.846162e-03
0.112500,0.025000,8.827859e-03
0.125000,0.025000,9.809763e-03
0.137500,0.025000,1.079187e-02
0.150000,0.025000,1.177419e-02
0.162500,0.025000,1.275671e-02
0.175000,0.025000,1.373944e-02
0.187500,0.025000,1.472237e-02
0.200000,0.025000,1.570551e-02
0.212500,0.025000,1.668886e-02
0.225000,0.025000,1.767241e-02
0.237500,0.025000,1.865617e-02
0.250000,0.025000,1.964013e-02
0.262500,0.025000,2.062430e-02
0.275000,0.025000,2.160868e-02
0.287500,0.025000,2.259326e-02
0.300000,0.025000,2.357805e-02
0.312500,0.025000,2.456304e-02
0.325000,0.025000,2.554824e-02
0.337500,0.025000,2.653365e-02
0.350000,0.025000,2.751926e-02
0.362500,0.025000,2.850508e-02
0.375000,0.025000,2.949110e-02
0.387500,0.025000,3.047733e-02
0.400000,0.025000,3.146377e-02
0.412500,0.025000,3.245041e-02
0.425000,0.025000,3.343726e-02
0.437500,0.025000,3.442431e-02
0.450000,0.025000,3.541157e-02
0.462500,0.025000,3.639904e-02
0.475000,0.025000,3.738671e-02
0.487500,0.025000,3.837327e-02
0.500000,0.025000,3.935669e-02
0.512500,0.025000,4.033695e-02
0.525000,0.025000,4.131404e-02
0.537500,0.025000,4.228796e-02
0.550000,0.025000,4.325872e-02
0.562500,0.025000,4.422632e-02
0.575000,0.025000,4.519075e-02
0.587500,0.025000,4.615202e-02
0.600000,0.025000,4.711013e-02
0.612500,0.025000,4.806507e-02
0.625000,0.025000,4.901685e-02
0.637500,0.025000,4.996546e-02
0.650000,0.025000,5.091090e-02
0.662500,0.025000,5.185319e-02
0.675000,0.025000,5.279231e-02
0.687500,0.025000,5.372283e-02
0.700000,0.025000,5.462067e-02
0.712500,0.025000,5.548295e-02
0.725000,0.025000,5.630967e-02
0.737500,0.025000,5.710083e-02
0.750000,0.025000,5.785643e-02
0.762500,0.025000,5.857648e-02
0.775000,0.025000,5.925030e-02
0.787500,0.025000,5.981988e-02
0.800000,0.025000,6.027647e-02
0.812500,0.025000,6.062008e-02
0.825000,0.025000,6.084156e-02
0.837500,0.025000,6.085246e-02
0.850000,0.025000,6.063052e-02
0.862500,0.025000,6.015415e-02
0.875000,0.025000,5.930317e-02
0.887500,0.025000,5.804629e-02
0.900000,0.025000,5.624147e-02
0.912500,0.025000,5.380026e-02
0.925000,0.025000,5.055199e-02
0.937500,0.025000,4.630963e-02
0.950000,0.025000,4.084645e-02
0.962500,0.025000,3.387689e-02
0.975000,0.025000,2.504855e-02
0.987500,0.025000,1.393588e-02
1.000000,0.025000,0.000000e+00
0.000000,0.037500,0.000000e+00
0.012500,0.037500,1.465587e-03
0.025000,0.037500,2.931483e-03
0.037500,0.037500,4.397687e-03
0.050000,0.037500,5.864199e-03
0.062500,0.037500,7.331019e-03
0.075000,0.037500,8.798148e-03
0.087500,0.037500,1.026558e-02
0.100000,0.037500,1.173333e-02
0.112500,0.037500,1.320138e-02
0.125000,0.037500,1.466974e-02
0.137500,0.037500,1.613841e-02
0.150000,0.037500,1.760739e-02
0.162500,0.037500,1.907668e-02
0.175000,0.037500,2.054627e-02
0.187500,0.037500,2.201618e-02
0.200000,0.037500,2.348639e-02
0.212500,0.037500,2.495691e-02
0.225000,0.037500,2.642773e-02
0.237500,0.037500,2.789887e-02
0.250000,0.037500,2.937032e-02
0.262500,0.037500,3.084207e-02
0.275000,0.037500,3.231413e-02
0.287500,0.037500,3.378650e-02
0.300000,0.037500,3.525917e-02
0.312500,0.037500,3.673216e-02
0.325000,0.037500,3.820545e-02
0.337500,0.037500,3.967906e-02
0.350000,0.037500,4.115297e-02
0.362500,0.037500,4.262719e-02
0.375000,0.037500,4.410171e-02
0.387500,0.037500,4.557655e-02
0.400000,0.037500,4.705169e-02
0.412500,0.037500,4.852714e-02
0.425000,0.037500,5.000290e-02
0.437500,0.037500,5.147897e-02
0.450000,0.037500,5.295535e-02
0.462500,0.037500,5.443203e-02
0.475000,0.037500,5.590903e-02
0.487500,0.037500,5.738436e-02
0.500000,0.037500,5.885499e-02
0.512500,0.037500,6.032089e-02
0.525000,0.037500,6.178205e-02
0.537500,0.037500,6.323849e-02
0.550000,0.037500,6.469019e-02
0.562500,0.037500,6.613717e-02
0.575000,0.037500,6.757941e-02
0.587500,0.037500,6.901691e-02
0.600000,0.037500,7.044969e-02
0.612500,0.037500,7.187773e-02
0.625000,0.037500,7.330104e-02
0.637500,0.037500,7.471962e-02
0.650000,0.037500,7.613347e-02
0.662500,0.037500,7.754259e-02
0.675000,0.037500,7.894697e-02
0.687500,0.037500,8.033850e-02
0.700000,0.037500,8.168115e-02
0.712500,0.037500,8.297063e-02
0.725000,0.037500,8.420693e-02
0.737500,0.037500,8.539005e-02
0.750000,0.037500,8.652000e-02
0.762500,0.037500,8.759678e-02
0.775000,0.037500,8.860443e-02
0.787500,0.037500,8.945619e-02
0.800000,0.037500,9.013899e-02
0.812500,0.037500,9.065283e-02
0.825000,0.037500,9.098404e-02
0.837500,0.037500,9.100034e-02
0.850000,0.037500,9.066845e-02
0.862500,0.037500,8.995606e-02
0.875000,0.037500,8.868349e-02
0.887500,0.037500,8.680392e-02
0.900000,0.037500,8.410494e-02
0.912500,0.037500,8.045428e-02
0.925000,0.037500,7.559674e-02
0.937500,0.037500,6.925261e-02
0.950000,0.037500,6.108282e-02
0.962500,0.037500,5.066037e-02
0.975000,0.037500,3.745824e-02
0.987500,0.037500,2.084007e-02
1.000000,0.037500,0.000000e+00
0.000000,0.050000,0.000000e+00
0.012500,0.050000,1.948134e-03
0.025000,0.050000,3.896679e-03
0.037500,0.050000,5.845633e-03
0.050000,0.050000,7.794998e-03
0.062500,0.050000,9.744772e-03
0.075000,0.050000,1.169496e-02
0.087500,0.050000,1.364555e-02
0.100000,0.050000,1.559655e-02
0.112500,0.050000,1.754797e-02
0.125000,0.050000,1.949979e-02
0.137500,0.050000,2.145203e-02
0.150000,0.050000,2.340467e-02
0.162500,0.050000,2.535772e-02
0.175000,0.050000,2.731119e-02
0.187500,0.050000,2.926506e-02
0.200000,0.050000,3.121935e-02
0.212500,0.050000,3.317404e-02
0.225000,0.050000,3.512914e-02
0.237500,0.050000,3.708466e-02
0.250000,0.050000,3.904058e-02
0.262500,0.050000,4.099691e-02
0.275000,0.050000,4.295366e-02
0.287500,0.050000,4.491081e-02
0.300000,0.050000,4.686838e-02
0.312500,0.050000,4.882635e-02
0.325000,0.050000,5.078473e-02
0.337500,0.050000,5.274353e-02
0.350000,0.050000,5.470273e-02
0.362500,0.050000,5.666234e-02
0.375000,0.050000,5.862237e-02
0.387500,0.050000,6.058280e-02
0.400000,0.050000,6.254364e-02
0.412500,0.050000,6.450489e-02
0.425000,0.050000,6.646656e-02
0.437500,0.050000,6.842863e-02
0.450000,0.050000,7.039111e-02
0.462500,0.050000,7.235401e-02
0.475000,0.050000,7.431731e-02
0.487500,0.050000,7.627840e-02
0.500000,0.050000,7.823325e-02
0.512500,0.050000,8.018181e-02
0.525000,0.050000,8.212407e-02
0.537500,0.050000,8.406005e-02
0.550000,0.050000,8.598974e-02
0.562500,0.050000,8.791313e-02
0.575000,0.050000,8.983024e-02
0.587500,0.050000,9.174105e-02
0.600000,0.050000,9.364558e-02
0.612500,0.050000,9.554382e-02
0.625000,0.050000,9.743576e-02
0.637500,0.050000,9.932142e-02
0.650000,0.050000,1.012008e-01
0.662500,0.050000,1.030739e-01
0.675000,0.050000,1.049406e-01
0.687500,0.050000,1.067903e-01
0.700000,0.050000,1.085751e-01
0.712500,0.050000,1.102891e-01
0.725000,0.050000,1.119325e-01
0.737500,0.050000,1.135051e-01
0.750000,0.050000,1.150071e-01
0.762500,0.050000,1.164384e-01
0.775000,0.050000,1.177779e-01
0.787500,0.050000,1.189101e-01
0.800000,0.050000,1.198177e-01
0.812500,0.050000,1.205007e-01
0.825000,0.050000,1.209410e-01
0.837500,0.050000,1.209627e-01
0.850000,0.050000,1.205215e-01
