0.405747 0.250000
0.405747 0.750000

0.473337 0.250000
0.473337 0.750000

0.493554 0.250000
0.493554 0.750000

0.498942 0.250000
0.498942 0.750000

0.499835 0.250000
0.499835 0.750000

0.500000 0.250000
0.500000 0.750000

0.500230 0.500000
0.500230 0.750000

0.501760 0.500000
0.501760 0.750000

0.509631 0.500000
0.509631 0.750000

0.534762 0.500000
0.534762 0.750000

0.608254 0.500000
0.608254 0.750000

0.250000 0.250596
0.500000 0.250596

0.250000 0.393718
0.500000 0.393718

0.250000 0.466916
0.500000 0.466916

0.250000 0.492042
0.500000 0.492042

0.250000 0.498497
0.500000 0.498497

0.250000 0.499756
0.500000 0.499756

0.250000 0.500000
0.750000 0.500000

0.250000 0.500179
0.750000 0.500179

0.250000 0.501216
0.750000 0.501216

0.250000 0.506633
0.750000 0.506633

0.250000 0.525756
0.750000 0.525756

0.250000 0.593207
0.750000 0.593207

0.250000 0.749334
0.750000 0.749334

