# loss=eq26 uniform_same_level eps=1e-12; h1_rel_val_median=median over FULL val set vs analytic u* (H1-seminorm, q=20)
level_N,iteration,train_loss,val_eta2,h1_rel_val_median
4,1,4.995979e-01,4.739385e-01,3.970636e-01
4,2,4.687624e-01,4.573607e-01,3.953584e-01
4,3,4.540615e-01,4.421928e-01,3.859611e-01
4,4,4.374820e-01,4.264248e-01,3.865177e-01
4,5,4.202249e-01,4.130150e-01,3.730517e-01
4,6,4.011403e-01,3.974184e-01,3.675680e-01
4,7,3.914103e-01,3.949374e-01,3.589756e-01
4,8,3.826026e-01,3.906458e-01,3.468842e-01
4,9,3.800099e-01,3.807690e-01,3.438773e-01
4,10,3.748957e-01,3.791057e-01,3.391199e-01
4,11,3.718311e-01,3.718987e-01,3.427542e-01
4,12,3.653659e-01,3.669848e-01,3.356129e-01
4,13,3.573866e-01,3.570209e-01,3.287992e-01
4,14,3.506765e-01,3.478190e-01,3.216937e-01
4,15,3.451832e-01,3.366223e-01,3.145693e-01
4,16,3.386644e-01,3.281414e-01,3.068687e-01
4,17,3.406327e-01,3.252487e-01,3.055688e-01
4,18,3.371455e-01,3.251937e-01,2.989056e-01
4,19,3.305356e-01,3.239971e-01,3.048844e-01
4,20,3.282362e-01,3.177214e-01,2.979988e-01
4,21,3.244395e-01,3.195832e-01,3.026711e-01
4,22,3.213690e-01,3.138738e-01,2.891786e-01
4,23,3.148645e-01,2.993771e-01,2.872910e-01
4,24,3.127049e-01,3.059233e-01,2.791733e-01
4,25,3.153736e-01,3.061194e-01,2.888372e-01
4,26,3.108786e-01,2.997029e-01,2.788139e-01
4,27,3.089626e-01,2.941217e-01,2.753973e-01
4,28,3.008525e-01,2.927177e-01,2.770953e-01
4,29,3.017410e-01,2.948797e-01,2.773783e-01
4,30,3.023284e-01,3.086138e-01,2.895892e-01
4,31,2.958724e-01,2.968337e-01,2.839088e-01
4,32,2.979677e-01,2.981412e-01,2.664160e-01
4,33,2.920750e-01,2.820620e-01,2.716652e-01
4,34,2.923095e-01,2.767817e-01,2.646417e-01
4,35,2.918060e-01,2.819428e-01,2.544082e-01
4,36,2.840594e-01,2.720807e-01,2.540452e-01
4,37,2.876463e-01,2.762997e-01,2.679356e-01
4,38,2.844444e-01,2.686223e-01,2.566766e-01
4,39,2.806657e-01,2.685815e-01,2.447417e-01
4,40,2.783670e-01,2.898938e-01,2.898098e-01
4,41,2.838703e-01,2.683840e-01,2.472647e-01
4,42,2.763388e-01,2.692843e-01,2.692530e-01
4,43,2.804050e-01,2.669973e-01,2.613765e-01
4,44,2.815737e-01,2.597950e-01,2.527948e-01
4,45,2.750107e-01,2.605082e-01,2.489865e-01
4,46,2.698608e-01,2.601646e-01,2.654241e-01
4,47,2.744075e-01,2.714486e-01,2.402742e-01
4,48,2.715728e-01,2.691554e-01,2.729848e-01
4,49,2.660854e-01,2.588820e-01,2.467305e-01
4,50,2.700237e-01,2.588918e-01,2.428602e-01
4,51,2.661971e-01,2.592414e-01,2.474647e-01
4,52,2.710480e-01,2.551034e-01,2.446693e-01
4,53,2.685722e-01,2.696276e-01,2.338534e-01
4,54,2.647336e-01,2.590387e-01,2.628845e-01
4,55,2.650740e-01,2.828372e-01,2.820391e-01
4,56,2.644029e-01,2.521658e-01,2.449738e-01
4,57,2.626509e-01,2.584114e-01,2.300517e-01
4,58,2.612859e-01,2.507747e-01,2.431383e-01
4,59,2.612247e-01,2.478926e-01,2.453275e-01
4,60,2.584802e-01,2.484103e-01,2.379167e-01
4,61,2.601777e-01,2.566038e-01,2.355136e-01
4,62,2.606794e-01,2.583774e-01,2.306686e-01
4,63,2.555091e-01,2.509556e-01,2.495001e-01
4,64,2.608423e-01,2.602298e-01,2.469899e-01
4,65,2.703955e-01,2.475517e-01,2.441008e-01
4,66,2.574826e-01,2.457900e-01,2.231080e-01
4,67,2.572081e-01,2.479974e-01,2.465575e-01
4,68,2.535637e-01,2.484426e-01,2.404541e-01
4,69,2.536677e-01,2.459420e-01,2.373350e-01
4,70,2.539099e-01,2.487486e-01,2.440062e-01
4,71,2.546294e-01,2.506167e-01,2.566250e-01
4,72,2.538986e-01,2.411781e-01,2.325011e-01
4,73,2.515206e-01,2.514937e-01,2.512590e-01
4,74,2.562363e-01,2.445541e-01,2.299416e-01
4,75,2.497770e-01,2.433648e-01,2.451653e-01
4,76,2.501677e-01,2.460353e-01,2.226082e-01
4,77,2.518247e-01,2.560766e-01,2.595222e-01
4,78,2.495670e-01,2.418605e-01,2.398379e-01
4,79,2.503509e-01,2.484809e-01,2.257717e-01
4,80,2.508153e-01,2.519046e-01,2.521879e-01
4,81,2.480833e-01,2.376013e-01,2.345946e-01
4,82,2.484075e-01,2.470896e-01,2.520205e-01
4,83,2.500376e-01,2.486930e-01,2.469036e-01
4,84,2.534199e-01,2.402107e-01,2.198696e-01
4,85,2.470832e-01,2.369588e-01,2.277729e-01
4,86,2.447942e-01,2.356495e-01,2.278526e-01
4,87,2.452461e-01,2.451965e-01,2.299204e-01
4,88,2.460099e-01,2.393517e-01,2.223388e-01
4,89,2.446916e-01,2.384034e-01,2.327251e-01
4,90,2.482892e-01,2.388299e-01,2.195413e-01
4,91,2.424600e-01,2.357166e-01,2.263295e-01
4,92,2.449302e-01,2.408725e-01,2.291107e-01
4,93,2.442445e-01,2.396580e-01,2.403498e-01
4,94,2.430964e-01,2.351257e-01,2.342352e-01
4,95,2.420535e-01,2.340729e-01,2.319458e-01
4,96,2.458081e-01,2.392186e-01,2.228274e-01
4,97,2.395586e-01,2.352123e-01,2.379014e-01
4,98,2.410448e-01,2.385226e-01,2.368781e-01
4,99,2.410177e-01,2.350029e-01,2.313013e-01
4,100,2.405416e-01,2.368075e-01,2.357446e-01
4,101,2.405202e-01,2.313337e-01,2.316181e-01
4,102,2.416829e-01,2.296995e-01,2.252924e-01
4,103,2.386168e-01,2.351489e-01,2.357204e-01
4,104,2.389745e-01,2.296768e-01,2.252877e-01
4,105,2.391770e-01,2.340447e-01,2.337286e-01
4,106,2.427824e-01,2.359096e-01,2.307994e-01
4,107,2.391944e-01,2.282434e-01,2.224920e-01
4,108,2.380863e-01,2.313518e-01,2.249765e-01
4,109,2.397759e-01,2.473426e-01,2.396301e-01
4,110,2.424538e-01,2.309413e-01,2.155018e-01
4,111,2.390685e-01,2.306120e-01,2.234707e-01
4,112,2.364515e-01,2.306074e-01,2.257652e-01
4,113,2.374549e-01,2.351057e-01,2.129628e-01
4,114,2.390444e-01,2.300809e-01,2.245346e-01
4,115,2.368769e-01,2.348932e-01,2.240869e-01
4,116,2.366061e-01,2.276411e-01,2.245420e-01
4,117,2.341203e-01,2.325491e-01,2.287641e-01
4,118,2.344933e-01,2.270359e-01,2.224964e-01
4,119,2.350836e-01,2.363478e-01,2.152969e-01
4,120,2.375476e-01,2.295620e-01,2.263342e-01
4,121,2.340860e-01,2.275608e-01,2.156636e-01
4,122,2.339978e-01,2.304707e-01,2.165589e-01
4,123,2.337769e-01,2.315046e-01,2.124744e-01
4,124,2.377301e-01,2.384548e-01,2.194569e-01
4,125,2.370969e-01,2.330223e-01,2.302877e-01
4,126,2.373500e-01,2.274563e-01,2.196131e-01
4,127,2.317321e-01,2.270923e-01,2.169607e-01
4,128,2.323283e-01,2.317093e-01,2.255597e-01
4,129,2.326132e-01,2.293170e-01,2.248134e-01
4,130,2.323993e-01,2.324052e-01,2.316300e-01
4,131,2.324804e-01,2.342627e-01,2.189243e-01
4,132,2.334680e-01,2.302927e-01,2.187331e-01
4,133,2.319086e-01,2.258288e-01,2.228912e-01
4,134,2.320663e-01,2.308713e-01,2.239271e-01
4,135,2.320536e-01,2.264992e-01,2.183969e-01
4,136,2.317234e-01,2.365813e-01,2.264602e-01
4,137,2.311791e-01,2.311567e-01,2.174972e-01
4,138,2.327129e-01,2.322227e-01,2.250778e-01
4,139,2.302989e-01,2.313280e-01,2.229597e-01
4,140,2.310881e-01,2.274347e-01,2.231327e-01
