# loss=eq26 uniform_same_level eps=1e-12; h1_rel_val_median=median over FULL val set vs analytic u* (H1-seminorm, q=20)
level_N,iteration,train_loss,val_eta2,h1_rel_val_median
4,1,4.955442e-01,4.754642e-01,3.961846e-01
4,2,4.630665e-01,4.438935e-01,3.864774e-01
4,3,4.492676e-01,4.360618e-01,3.833690e-01
4,4,4.337167e-01,4.174924e-01,3.778182e-01
4,5,4.136988e-01,3.994060e-01,3.686185e-01
4,6,3.881851e-01,3.893324e-01,3.508420e-01
4,7,3.699305e-01,3.739486e-01,3.389153e-01
4,8,3.621126e-01,3.652912e-01,3.336671e-01
4,9,3.588525e-01,3.572605e-01,3.281263e-01
4,10,3.531689e-01,3.482719e-01,3.255338e-01
4,11,3.472174e-01,3.479270e-01,3.202868e-01
4,12,3.442007e-01,3.427320e-01,3.167406e-01
4,13,3.424624e-01,3.350443e-01,3.143259e-01
4,14,3.477072e-01,3.339969e-01,3.119472e-01
4,15,3.349721e-01,3.321106e-01,3.098425e-01
4,16,3.347086e-01,3.206705e-01,3.031559e-01
4,17,3.310236e-01,3.179097e-01,2.989340e-01
4,18,3.258865e-01,3.254433e-01,3.047257e-01
4,19,3.233283e-01,3.146089e-01,2.914666e-01
4,20,3.254436e-01,3.211720e-01,2.885286e-01
4,21,3.222415e-01,3.387840e-01,3.138336e-01
4,22,3.176719e-01,3.143098e-01,2.903304e-01
4,23,3.143753e-01,3.106471e-01,2.832312e-01
4,24,3.134764e-01,3.038482e-01,2.686859e-01
4,25,3.132203e-01,3.060778e-01,2.751191e-01
4,26,3.109993e-01,3.157418e-01,2.965131e-01
4,27,3.051751e-01,2.996718e-01,2.782430e-01
4,28,3.033834e-01,2.955502e-01,2.702473e-01
4,29,3.013702e-01,2.924405e-01,2.667086e-01
4,30,3.073398e-01,3.008567e-01,2.730647e-01
4,31,3.011000e-01,2.938857e-01,2.636615e-01
4,32,2.997375e-01,2.902567e-01,2.609032e-01
4,33,2.985057e-01,3.007468e-01,2.673909e-01
4,34,2.979592e-01,2.957539e-01,2.892774e-01
4,35,2.924583e-01,2.948213e-01,2.671012e-01
4,36,2.885761e-01,3.026260e-01,3.077473e-01
4,37,2.905385e-01,2.869157e-01,2.638398e-01
4,38,2.902246e-01,3.006560e-01,2.996168e-01
4,39,2.896705e-01,2.837936e-01,2.620076e-01
4,40,2.915207e-01,2.816253e-01,2.563700e-01
4,41,2.868509e-01,2.849237e-01,2.658169e-01
4,42,2.861840e-01,2.796344e-01,2.576833e-01
4,43,2.886048e-01,2.821772e-01,2.606523e-01
4,44,2.828387e-01,2.873706e-01,2.940575e-01
4,45,2.823844e-01,2.789101e-01,2.598656e-01
4,46,2.873298e-01,2.836901e-01,3.018075e-01
4,47,2.776109e-01,2.856018e-01,2.713884e-01
4,48,2.772494e-01,2.793876e-01,2.931902e-01
4,49,2.760993e-01,2.751170e-01,2.431019e-01
4,50,2.737486e-01,2.780135e-01,2.780458e-01
4,51,2.749677e-01,2.745553e-01,2.412075e-01
4,52,2.758909e-01,2.727551e-01,2.508574e-01
4,53,2.744695e-01,2.778901e-01,2.923870e-01
4,54,2.729270e-01,2.664280e-01,2.801946e-01
4,55,2.720348e-01,2.879758e-01,2.903876e-01
4,56,2.723636e-01,2.681823e-01,2.648618e-01
4,57,2.707153e-01,2.727453e-01,2.937193e-01
4,58,2.690032e-01,2.643217e-01,2.629271e-01
4,59,2.715102e-01,2.655869e-01,2.672115e-01
4,60,2.661214e-01,2.701961e-01,2.860465e-01
4,61,2.728089e-01,2.647351e-01,2.442875e-01
4,62,2.639106e-01,2.671627e-01,2.798533e-01
4,63,2.638182e-01,2.660334e-01,2.485727e-01
4,64,2.664090e-01,2.598529e-01,2.644227e-01
4,65,2.630735e-01,2.615738e-01,2.763248e-01
4,66,2.634492e-01,2.707636e-01,2.777793e-01
4,67,2.631570e-01,2.582391e-01,2.726428e-01
4,68,2.632073e-01,2.680643e-01,2.374806e-01
4,69,2.665256e-01,2.568001e-01,2.608736e-01
4,70,2.659258e-01,2.594888e-01,2.656548e-01
4,71,2.663013e-01,2.600610e-01,2.768929e-01
4,72,2.674709e-01,2.644168e-01,2.700168e-01
4,73,2.627494e-01,2.637236e-01,2.288116e-01
4,74,2.645692e-01,2.536900e-01,2.436813e-01
4,75,2.666103e-01,2.525078e-01,2.436337e-01
4,76,2.588150e-01,2.507584e-01,2.532752e-01
4,77,2.585642e-01,2.562558e-01,2.475829e-01
4,78,2.583132e-01,2.503711e-01,2.564967e-01
4,79,2.593507e-01,2.600011e-01,2.690047e-01
4,80,2.571066e-01,2.616654e-01,2.628986e-01
4,81,2.568657e-01,2.525546e-01,2.458067e-01
4,82,2.587117e-01,2.494103e-01,2.558260e-01
4,83,2.553592e-01,2.515116e-01,2.407083e-01
4,84,2.574185e-01,2.489116e-01,2.478663e-01
4,85,2.617397e-01,2.503828e-01,2.572494e-01
4,86,2.590107e-01,2.446096e-01,2.352361e-01
4,87,2.569476e-01,2.443954e-01,2.456097e-01
4,88,2.543502e-01,2.473149e-01,2.444260e-01
4,89,2.522607e-01,2.427176e-01,2.463270e-01
4,90,2.519346e-01,2.426293e-01,2.418423e-01
4,91,2.534193e-01,2.613841e-01,2.500188e-01
4,92,2.516757e-01,2.456643e-01,2.379607e-01
4,93,2.500888e-01,2.444062e-01,2.270360e-01
4,94,2.492270e-01,2.518614e-01,2.599626e-01
4,95,2.494032e-01,2.450676e-01,2.298795e-01
4,96,2.604138e-01,2.412680e-01,2.342337e-01
4,97,2.481781e-01,2.415147e-01,2.305256e-01
4,98,2.481008e-01,2.561680e-01,2.551413e-01
4,99,2.513016e-01,2.494737e-01,2.251469e-01
4,100,2.488854e-01,2.460518e-01,2.422442e-01
4,101,2.525020e-01,2.396617e-01,2.293830e-01
4,102,2.490757e-01,2.413863e-01,2.365703e-01
4,103,2.496868e-01,2.378299e-01,2.338118e-01
4,104,2.469665e-01,2.387018e-01,2.300643e-01
4,105,2.508034e-01,2.469907e-01,2.477207e-01
4,106,2.478898e-01,2.412349e-01,2.438745e-01
4,107,2.446521e-01,2.372387e-01,2.378675e-01
4,108,2.448247e-01,2.432955e-01,2.359029e-01
4,109,2.442325e-01,2.395077e-01,2.249393e-01
4,110,2.436186e-01,2.408356e-01,2.380739e-01
4,111,2.446422e-01,2.384900e-01,2.356760e-01
4,112,2.440725e-01,2.375736e-01,2.264989e-01
4,113,2.434643e-01,2.355564e-01,2.226899e-01
4,114,2.430397e-01,2.382325e-01,2.324112e-01
4,115,2.445642e-01,2.349827e-01,2.250238e-01
4,116,2.412996e-01,2.363767e-01,2.230541e-01
4,117,2.420582e-01,2.341092e-01,2.293546e-01
4,118,2.412337e-01,2.376154e-01,2.289074e-01
4,119,2.427483e-01,2.340559e-01,2.255320e-01
4,120,2.404296e-01,2.340388e-01,2.235487e-01
4,121,2.412953e-01,2.369560e-01,2.263477e-01
4,122,2.429346e-01,2.479092e-01,2.215494e-01
4,123,2.432809e-01,2.370994e-01,2.349409e-01
4,124,2.437239e-01,2.441306e-01,2.286749e-01
4,125,2.387645e-01,2.345326e-01,2.187480e-01
4,126,2.399427e-01,2.338893e-01,2.244064e-01
4,127,2.395757e-01,2.361922e-01,2.290844e-01
4,128,2.425387e-01,2.345320e-01,2.306782e-01
4,129,2.400080e-01,2.337892e-01,2.232221e-01
4,130,2.392031e-01,2.333101e-01,2.211912e-01
4,131,2.375790e-01,2.325120e-01,2.198227e-01
4,132,2.410031e-01,2.330249e-01,2.332149e-01
4,133,2.371954e-01,2.388555e-01,2.196557e-01
4,134,2.395235e-01,2.350485e-01,2.209534e-01
4,135,2.387780e-01,2.371131e-01,2.337371e-01
4,136,2.373242e-01,2.352869e-01,2.265989e-01
4,137,2.374103e-01,2.320167e-01,2.225332e-01
4,138,2.404251e-01,2.376676e-01,2.189520e-01
4,139,2.398647e-01,2.334603e-01,2.295714e-01
4,140,2.367136e-01,2.333159e-01,2.167208e-01
4,141,2.387903e-01,2.349050e-01,2.296163e-01
4,142,2.359704e-01,2.327584e-01,2.207653e-01
4,143,2.370313e-01,2.313427e-01,2.222144e-01
4,144,2.366911e-01,2.345258e-01,2.210295e-01
4,145,2.350429e-01,2.336159e-01,2.204389e-01
4,146,2.356145e-01,2.314782e-01,2.196151e-01
4,147,2.365404e-01,2.324627e-01,2.260899e-01
4,148,2.351976e-01,2.324253e-01,2.180651e-01
4,149,2.345136e-01,2.387117e-01,2.239832e-01
4,150,2.361463e-01,2.369262e-01,2.234394e-01
4,151,2.351132e-01,2.393732e-01,2.244445e-01
4,152,2.336355e-01,2.322826e-01,2.279280e-01
4,153,2.338089e-01,2.300678e-01,2.164775e-01
4,154,2.365474e-01,2.327507e-01,2.167848e-01
4,155,2.337494e-01,2.343965e-01,2.201516e-01
4,156,2.350766e-01,2.313629e-01,2.268042e-01
4,157,2.334078e-01,2.309776e-01,2.174790e-01
4,158,2.327097e-01,2.312008e-01,2.183174e-01
4,159,2.324441e-01,2.322589e-01,2.193133e-01
4,160,2.328231e-01,2.410360e-01,2.244419e-01
4,161,2.349873e-01,2.344128e-01,2.156015e-01
4,162,2.332479e-01,2.299191e-01,2.143912e-01
4,163,2.330380e-01,2.334077e-01,2.159476e-01
4,164,2.321151e-01,2.317175e-01,2.210288e-01
4,165,2.319514e-01,2.329088e-01,2.243510e-01
4,166,2.328401e-01,2.322784e-01,2.191332e-01
4,167,2.311947e-01,2.299237e-01,2.219679e-01
4,168,2.333303e-01,2.346319e-01,2.170866e-01
4,169,2.401075e-01,2.360100e-01,2.281947e-01
4,170,2.329754e-01,2.296429e-01,2.163967e-01
4,171,2.309916e-01,2.317753e-01,2.164161e-01
4,172,2.313325e-01,2.372041e-01,2.267235e-01
4,173,2.321603e-01,2.313337e-01,2.209387e-01
4,174,2.300010e-01,2.324515e-01,2.233770e-01
4,175,2.304797e-01,2.294837e-01,2.145531e-01
4,176,2.316584e-01,2.288124e-01,2.188258e-01
4,177,2.323786e-01,2.305933e-01,2.160410e-01
4,178,2.306906e-01,2.297248e-01,2.171785e-01
4,179,2.311711e-01,2.298611e-01,2.225835e-01
4,180,2.311339e-01,2.332107e-01,2.252937e-01
4,181,2.310002e-01,2.337674e-01,2.224327e-01
4,182,2.304468e-01,2.304880e-01,2.222461e-01
4,183,2.308597e-01,2.299519e-01,2.225657e-01
4,184,2.311232e-01,2.302426e-01,2.173979e-01
4,185,2.306574e-01,2.305674e-01,2.216571e-01
4,186,2.292663e-01,2.294864e-01,2.186814e-01
4,187,2.297982e-01,2.299754e-01,2.183920e-01
4,188,2.295192e-01,2.311780e-01,2.149782e-01
4,189,2.312028e-01,2.371429e-01,2.198514e-01
4,190,2.310099e-01,2.332206e-01,2.160070e-01
4,191,2.299647e-01,2.329777e-01,2.208295e-01
4,192,2.283783e-01,2.309016e-01,2.121298e-01
4,193,2.297620e-01,2.309087e-01,2.200698e-01
8,194,1.046332e-01,1.162774e-01,4.464051e-02
8,195,1.055062e-01,8.974697e-02,3.122744e-02
8,196,1.081546e-01,1.075352e-01,3.952376e-02
8,197,8.799925e-02,9.052003e-02,3.828101e-02
8,198,9.034025e-02,7.933024e-02,3.340554e-02
8,199,8.295479e-02,8.961788e-02,3.324058e-02
8,200,8.694745e-02,9.330443e-02,2.913450e-02
8,201,7.854875e-02,7.165803e-02,2.445069e-02
8,202,7.801655e-02,9.986486e-02,3.793139e-02
8,203,8.530448e-02,7.160968e-02,2.840631e-02
8,204,7.178776e-02,7.210318e-02,2.414231e-02
8,205,8.219818e-02,8.307055e-02,2.779843e-02
8,206,7.823201e-02,7.576464e-02,2.375978e-02
8,207,7.765650e-02,7.961897e-02,2.677969e-02
8,208,6.575561e-02,6.291923e-02,2.298671e-02
8,209,6.840860e-02,6.527272e-02,2.397406e-02
8,210,6.720264e-02,8.427962e-02,2.914288e-02
8,211,7.098626e-02,6.598524e-02,2.554148e-02
8,212,7.765144e-02,7.767718e-02,2.908630e-02
8,213,6.406746e-02,6.477936e-02,2.300198e-02
8,214,6.854320e-02,7.323172e-02,2.501875e-02
8,215,6.607920e-02,6.092471e-02,2.097247e-02
8,216,6.398014e-02,6.474917e-02,2.242188e-02
8,217,7.180687e-02,6.084845e-02,2.157632e-02
8,218,6.507505e-02,6.470427e-02,2.125095e-02
8,219,6.207537e-02,7.529411e-02,2.499718e-02
8,220,6.535279e-02,6.535320e-02,2.362487e-02
8,221,7.051741e-02,9.164348e-02,3.331571e-02
