epoch,train,val
1,2.326396e-01,2.275254e-01
2,2.427940e-01,2.377716e-01
3,2.762358e-01,2.259904e-01
4,2.669643e-01,2.291765e-01
5,2.546168e-01,2.261170e-01
6,2.452009e-01,2.374385e-01
7,2.554940e-01,2.207936e-01
8,2.349529e-01,2.269573e-01
9,2.265088e-01,2.196309e-01
10,2.286029e-01,2.257170e-01
11,2.241607e-01,2.225720e-01
12,2.378711e-01,2.270123e-01
13,2.362561e-01,2.239220e-01
14,2.307019e-01,2.320353e-01
15,2.452349e-01,2.315905e-01
16,2.340405e-01,2.179807e-01
17,2.376769e-01,2.168517e-01
18,2.294104e-01,2.260698e-01
19,2.375937e-01,2.311609e-01
20,2.312183e-01,2.169079e-01
21,2.258666e-01,2.220069e-01
22,2.332165e-01,2.270274e-01
23,2.300937e-01,2.231574e-01
24,2.293487e-01,2.215626e-01
25,2.255767e-01,2.296980e-01
26,2.415304e-01,2.232981e-01
27,2.306482e-01,2.202105e-01
28,2.287308e-01,2.171804e-01
29,2.398892e-01,2.162879e-01
30,2.260978e-01,2.275905e-01
31,2.393402e-01,2.238368e-01
32,2.331788e-01,2.226715e-01
33,2.267154e-01,2.182346e-01
34,2.342485e-01,2.171212e-01
35,2.300819e-01,2.247902e-01
36,2.271209e-01,2.227146e-01
37,2.304805e-01,2.221396e-01
38,2.284900e-01,2.157407e-01
39,2.221182e-01,2.174696e-01
40,2.378873e-01,2.179535e-01
41,2.349262e-01,2.176581e-01
42,2.399022e-01,2.224322e-01
43,2.392755e-01,2.197371e-01
44,2.435610e-01,2.177466e-01
45,2.276126e-01,2.236769e-01
46,2.448387e-01,2.178500e-01
47,2.333194e-01,2.165156e-01
48,2.310129e-01,2.246457e-01
49,2.399151e-01,2.223954e-01
50,2.276845e-01,2.366673e-01
51,2.343550e-01,2.173778e-01
52,2.315745e-01,2.187756e-01
53,2.328662e-01,2.182809e-01
54,2.449243e-01,2.180511e-01
55,2.360639e-01,2.160420e-01
56,2.282341e-01,2.161188e-01
57,2.413439e-01,2.155392e-01
58,2.246939e-01,2.166057e-01
59,2.353961e-01,2.158752e-01
60,2.357715e-01,2.162788e-01
61,2.223695e-01,2.163334e-01
62,2.358574e-01,2.176163e-01
63,2.322096e-01,2.186551e-01
64,2.351970e-01,2.176480e-01
65,2.249964e-01,2.242168e-01
66,2.285489e-01,2.193053e-01
67,2.462815e-01,2.191688e-01
68,2.345123e-01,2.276988e-01
69,2.229825e-01,2.197881e-01
70,2.269376e-01,2.286570e-01
71,2.340422e-01,2.192567e-01
72,2.367584e-01,2.211876e-01
73,2.409177e-01,2.233479e-01
74,2.408277e-01,2.135520e-01
75,2.237084e-01,2.181852e-01
76,2.226267e-01,2.135086e-01
77,2.335533e-01,2.149009e-01
78,2.249092e-01,2.147488e-01
79,2.381806e-01,2.148965e-01
80,2.244506e-01,2.148742e-01
81,2.262501e-01,2.144434e-01
82,2.217780e-01,2.216520e-01
83,2.292486e-01,2.257799e-01
84,2.279051e-01,2.133881e-01
85,2.299201e-01,2.251609e-01
86,2.240039e-01,2.197805e-01
87,2.347442e-01,2.154913e-01
88,2.275262e-01,2.127655e-01
89,2.199115e-01,2.140032e-01
90,2.272173e-01,2.160461e-01
91,2.247464e-01,2.139936e-01
92,2.229636e-01,2.125482e-01
93,2.187956e-01,2.141337e-01
94,2.232997e-01,2.134255e-01
95,2.321633e-01,2.138313e-01
96,2.220936e-01,2.165063e-01
97,2.345281e-01,2.129741e-01
98,2.376338e-01,2.127046e-01
99,2.246140e-01,2.139274e-01
100,2.267559e-01,2.135138e-01
101,2.322799e-01,2.148564e-01
102,2.200239e-01,2.132936e-01
103,2.246507e-01,2.140610e-01
104,2.243048e-01,2.149181e-01
105,2.344806e-01,2.116220e-01
106,2.179328e-01,2.112486e-01
107,2.312363e-01,2.132404e-01
108,2.265680e-01,2.138829e-01
109,2.306231e-01,2.145802e-01
110,2.261652e-01,2.133299e-01
111,2.236329e-01,2.135334e-01
112,2.314996e-01,2.154334e-01
113,2.234556e-01,2.133308e-01
114,2.220974e-01,2.160942e-01
115,2.333871e-01,2.129764e-01
116,2.278885e-01,2.171044e-01
117,2.298967e-01,2.181785e-01
118,2.261574e-01,2.126674e-01
119,2.258851e-01,2.134764e-01
120,2.277904e-01,2.131239e-01
121,2.272520e-01,2.133303e-01
122,2.272074e-01,2.116699e-01
123,2.232940e-01,2.122351e-01
124,2.193736e-01,2.156981e-01
125,2.238656e-01,2.143382e-01
126,2.168994e-01,2.146076e-01
127,2.276138e-01,2.131572e-01
128,2.241630e-01,2.134993e-01
129,2.333479e-01,2.150062e-01
130,2.199621e-01,2.135092e-01
131,2.168985e-01,2.165868e-01
132,2.232683e-01,2.164918e-01
133,2.227584e-01,2.137965e-01
134,2.208056e-01,2.142011e-01
135,2.222420e-01,2.115179e-01
136,2.240556e-01,2.192522e-01
137,2.269461e-01,2.114063e-01
138,2.265035e-01,2.111460e-01
139,2.169213e-01,2.106025e-01
140,2.219891e-01,2.118257e-01
141,2.262396e-01,2.176148e-01
142,2.218240e-01,2.164301e-01
143,2.187286e-01,2.158712e-01
144,2.266250e-01,2.134851e-01
145,2.219835e-01,2.179119e-01
146,2.272820e-01,2.112243e-01
