epoch,train,val
1,5.27255200e-01,3.56893300e-01
2,3.46556500e-01,4.22998600e-01
3,3.74332000e-01,5.53185800e-01
4,4.18336600e-01,4.77459600e-01
5,3.62011400e-01,3.72926300e-01
6,3.08175900e-01,3.17900800e-01
7,2.82337100e-01,2.94868500e-01
8,2.76815000e-01,2.85855600e-01
9,2.83334500e-01,2.84640500e-01
10,2.88072900e-01,2.81174500e-01
11,2.82519200e-01,2.71650900e-01
12,2.62932200e-01,2.65915600e-01
13,2.49129500e-01,2.69005200e-01
14,2.40881000e-01,2.72219400e-01
15,2.38289100e-01,2.71194800e-01
16,2.33230400e-01,2.59510100e-01
17,2.27312900e-01,2.46920200e-01
18,2.21407000e-01,2.38265300e-01
19,2.17458100e-01,2.34724800e-01
20,2.14174700e-01,2.35977100e-01
21,2.08270000e-01,2.32141300e-01
22,1.99313600e-01,2.33603600e-01
23,1.95494800e-01,2.34522700e-01
24,1.88210200e-01,2.32145700e-01
25,1.85927800e-01,2.28234800e-01
26,1.81078600e-01,2.23926700e-01
27,1.78931100e-01,2.23249900e-01
28,1.77056800e-01,2.20804800e-01
29,1.76253700e-01,2.24066200e-01
30,1.70269400e-01,2.26561200e-01
31,1.67888400e-01,2.36934000e-01
32,1.64890800e-01,2.36038600e-01
33,1.60135700e-01,2.22972400e-01
34,1.56008800e-01,2.26767500e-01
35,1.63580000e-01,2.24877400e-01
36,1.58876600e-01,2.16509800e-01
37,1.48564800e-01,2.23301600e-01
38,1.50144300e-01,2.10787300e-01
39,1.45813000e-01,2.04063900e-01
40,1.46708200e-01,2.07082800e-01
41,1.57970600e-01,2.04752300e-01
42,1.57129100e-01,1.95515500e-01
43,1.48892000e-01,1.90461500e-01
44,1.42670100e-01,1.92597200e-01
45,1.41806900e-01,1.87049200e-01
46,1.40705400e-01,1.89756200e-01
47,1.39622100e-01,1.87716600e-01
48,1.31509200e-01,1.89377800e-01
49,1.31409200e-01,1.91119400e-01
50,1.26806800e-01,1.91453200e-01
51,1.24400300e-01,1.94801300e-01
52,1.20068900e-01,2.09557300e-01
53,1.27001200e-01,2.20016600e-01
54,1.24424100e-01,2.00079500e-01
55,1.16054600e-01,1.91514900e-01
56,1.16299800e-01,1.91294300e-01
57,1.12490300e-01,1.94910000e-01
58,1.07049100e-01,2.03692800e-01
59,1.04115300e-01,2.12639700e-01
60,1.01664800e-01,2.26183200e-01
61,2.78943100e-01,1.69403300e-01
62,1.98085500e-01,1.98308100e-01
63,2.27730300e-01,2.43911600e-01
64,2.30640700e-01,2.05327500e-01
65,2.00792500e-01,1.86944600e-01
66,1.81183600e-01,1.80364700e-01
67,2.01605600e-01,2.37015600e-01
68,2.07790700e-01,1.95571500e-01
69,1.92546400e-01,1.61952200e-01
70,1.75730600e-01,1.56897700e-01
71,1.76654800e-01,1.41960700e-01
72,1.55982700e-01,1.44934100e-01
73,1.58900300e-01,1.38473000e-01
74,1.73506800e-01,1.48885400e-01
75,1.71033200e-01,1.36769600e-01
76,1.68249500e-01,1.48227400e-01
77,1.59126800e-01,1.38922100e-01
78,1.51911100e-01,1.42415300e-01
79,1.51418200e-01,1.58577000e-01
80,1.60471900e-01,1.32894400e-01
81,1.56891800e-01,1.41967700e-01
82,1.65618100e-01,1.32133800e-01
83,1.44342200e-01,1.37414400e-01
84,1.52244800e-01,1.32860800e-01
85,1.54725500e-01,1.43330800e-01
86,1.70013500e-01,1.40835500e-01
87,1.60828500e-01,1.59910000e-01
88,1.76178800e-01,1.43670200e-01
89,1.71082300e-01,1.36024800e-01
90,1.56615700e-01,1.47124800e-01
91,1.53005000e-01,1.33595600e-01
92,1.50467700e-01,1.39718400e-01
93,1.51970400e-01,1.44022200e-01
94,1.58619300e-01,1.27610500e-01
95,1.40733400e-01,1.30718500e-01
96,1.43595500e-01,1.30945800e-01
97,1.47059500e-01,1.35227300e-01
98,1.53226100e-01,1.31952700e-01
99,1.46569700e-01,1.37524300e-01
100,1.57491200e-01,1.42399300e-01
101,1.52729500e-01,1.31434400e-01
102,1.79627500e-01,1.57723300e-01
103,1.55203300e-01,1.38499800e-01
104,1.44375300e-01,1.35088400e-01
105,1.53392000e-01,1.31577500e-01
106,1.38100700e-01,1.29168900e-01
107,1.39887500e-01,1.29573100e-01
108,1.39232200e-01,1.30155300e-01
109,1.45634700e-01,1.26128800e-01
110,1.46507900e-01,1.59041100e-01
111,1.54117400e-01,1.24512400e-01
112,1.47828100e-01,1.30589400e-01
113,1.41879400e-01,1.29690100e-01
114,1.45357900e-01,1.26107100e-01
115,1.39052700e-01,1.41281400e-01
116,1.46183900e-01,1.26803000e-01
117,1.37378400e-01,1.26520900e-01
118,1.34367800e-01,1.24556800e-01
119,1.38454400e-01,1.24857700e-01
120,1.37031500e-01,1.26420400e-01
121,1.37408000e-01,1.25950100e-01
122,1.38600700e-01,1.57349200e-01
123,1.82876700e-01,1.27426400e-01
124,1.48233300e-01,1.43159600e-01
125,1.44875700e-01,1.35848000e-01
126,1.44071200e-01,1.37875400e-01
127,1.62363000e-01,1.26348300e-01
128,1.37479200e-01,1.22469300e-01
129,1.44082800e-01,1.36236900e-01
130,1.41166900e-01,1.45623500e-01
131,1.62848700e-01,1.51168600e-01
132,1.47155600e-01,1.25671300e-01
133,1.46000100e-01,1.29787100e-01
134,1.43080100e-01,1.25770600e-01
135,1.35474600e-01,1.23724600e-01
136,1.29129400e-01,1.23165400e-01
137,1.46521600e-01,1.22907500e-01
138,1.32993800e-01,1.24370100e-01
139,1.42368100e-01,1.26762300e-01
140,1.40104500e-01,1.29422200e-01
141,1.33992800e-01,1.43752400e-01
142,1.39131800e-01,1.23676100e-01
143,1.38410200e-01,1.22632300e-01
144,1.31223500e-01,1.27274200e-01
145,1.34658600e-01,1.25780300e-01
