# loss=eq26 uniform_same_level eps=1e-12; h1_rel_val_median=median over FULL val set vs analytic u*_c (h1_rel, host)
level_N,iteration,train_loss,val_eta2,h1_rel_val_median
64,1,3.122528e-01,4.021401e-01,5.044427e-03
64,2,3.123266e-01,3.283188e-01,4.719359e-03
64,3,2.838052e-01,2.981149e-01,4.039850e-03
64,4,3.006454e-01,2.934179e-01,4.047515e-03
64,5,3.142706e-01,2.879790e-01,3.948825e-03
64,6,2.857307e-01,2.863494e-01,4.061433e-03
64,7,2.655119e-01,3.005367e-01,4.200231e-03
64,8,2.599800e-01,3.028755e-01,4.366219e-03
64,9,2.613561e-01,3.018507e-01,4.213645e-03
64,10,2.563279e-01,2.838074e-01,4.049926e-03
64,11,2.424865e-01,2.629354e-01,3.916233e-03
64,12,2.353735e-01,2.543315e-01,3.705046e-03
64,13,2.332833e-01,2.484691e-01,3.614445e-03
64,14,2.297079e-01,2.487732e-01,3.458889e-03
64,15,2.170309e-01,2.628063e-01,3.473048e-03
64,16,2.042296e-01,2.791031e-01,3.446907e-03
64,17,1.936774e-01,3.098309e-01,3.517240e-03
64,18,1.920091e-01,3.277107e-01,3.665789e-03
64,19,1.809649e-01,3.499825e-01,3.609969e-03
64,20,1.722909e-01,3.488984e-01,3.471896e-03
64,21,1.656677e-01,3.688550e-01,3.157446e-03
64,22,1.619309e-01,4.260902e-01,3.359097e-03
64,23,1.509740e-01,5.718357e-01,4.313469e-03
64,24,1.580104e-01,6.713806e-01,4.882886e-03
64,25,1.578924e-01,6.886405e-01,4.760579e-03
64,26,1.465478e-01,5.621821e-01,3.629149e-03
64,27,1.495509e-01,5.467614e-01,3.483920e-03
64,28,1.471675e-01,5.978417e-01,3.518152e-03
64,29,1.357219e-01,6.592939e-01,3.900937e-03
64,30,1.310000e-01,6.606454e-01,3.881293e-03
64,31,1.319784e-01,6.458247e-01,3.669159e-03
64,32,1.289788e-01,6.123331e-01,3.455686e-03
64,33,1.307550e-01,6.089852e-01,3.399061e-03
64,34,1.276133e-01,6.204493e-01,3.412489e-03
64,35,1.255062e-01,5.810892e-01,3.338776e-03
64,36,1.274719e-01,5.687189e-01,3.268839e-03
64,37,1.255573e-01,5.941349e-01,3.226559e-03
64,38,1.211847e-01,5.816668e-01,3.209766e-03
64,39,1.204752e-01,5.348986e-01,3.153476e-03
64,40,1.231515e-01,5.100469e-01,3.016010e-03
64,41,1.199640e-01,5.029260e-01,3.132600e-03
64,42,1.161108e-01,5.337673e-01,3.296221e-03
64,43,1.220289e-01,5.399251e-01,3.564999e-03
64,44,1.164709e-01,4.869283e-01,2.903563e-03
64,45,1.215323e-01,4.659352e-01,2.646619e-03
64,46,1.337401e-01,4.820741e-01,2.675969e-03
64,47,1.147238e-01,5.795778e-01,3.500654e-03
64,48,1.174858e-01,6.728892e-01,4.393305e-03
64,49,1.338279e-01,6.269536e-01,3.607917e-03
64,50,1.120337e-01,5.179055e-01,2.738742e-03
64,51,1.210484e-01,5.005654e-01,2.404673e-03
64,52,1.254664e-01,5.001175e-01,2.504980e-03
64,53,1.146164e-01,5.285953e-01,3.220022e-03
64,54,1.098878e-01,5.200605e-01,3.286145e-03
64,55,1.051944e-01,4.694668e-01,2.635799e-03
64,56,1.109675e-01,4.557227e-01,2.430440e-03
64,57,1.115301e-01,4.686433e-01,2.746748e-03
64,58,1.059037e-01,5.066934e-01,3.317453e-03
64,59,1.155316e-01,5.571309e-01,3.360492e-03
64,60,1.194008e-01,6.009205e-01,3.612273e-03
64,61,7.352005e-01,3.269035e-01,2.618698e-03
64,62,3.177440e-01,2.138928e-01,3.230399e-03
64,63,2.506150e-01,2.498116e-01,3.734795e-03
64,64,2.557815e-01,2.253966e-01,3.391537e-03
64,65,2.416412e-01,2.040081e-01,2.973483e-03
64,66,2.015241e-01,2.057341e-01,2.993023e-03
64,67,2.096713e-01,1.861004e-01,2.816456e-03
64,68,1.979728e-01,1.689916e-01,2.647758e-03
64,69,1.983219e-01,1.668708e-01,2.705681e-03
64,70,1.919338e-01,1.567605e-01,2.449421e-03
64,71,1.734669e-01,1.757512e-01,2.608158e-03
64,72,1.777793e-01,1.567028e-01,2.579541e-03
64,73,1.698529e-01,1.552522e-01,2.458737e-03
64,74,1.579307e-01,1.561646e-01,2.401083e-03
64,75,1.613443e-01,1.600942e-01,2.868204e-03
64,76,1.660641e-01,2.507665e-01,3.398149e-03
64,77,2.696996e-01,1.326501e-01,2.314272e-03
64,78,2.215925e-01,1.495950e-01,2.343929e-03
64,79,1.586534e-01,1.286234e-01,2.218515e-03
64,80,1.574046e-01,1.275330e-01,2.185088e-03
64,81,1.485407e-01,1.317499e-01,2.454308e-03
64,82,1.504564e-01,1.418360e-01,2.231381e-03
64,83,1.554577e-01,1.287556e-01,2.168392e-03
64,84,1.443226e-01,1.326371e-01,2.273576e-03
64,85,1.427210e-01,1.397798e-01,2.233122e-03
64,86,1.609786e-01,1.580353e-01,2.627659e-03
64,87,1.634990e-01,1.418318e-01,2.299941e-03
64,88,1.560795e-01,1.206400e-01,2.018665e-03
64,89,1.391020e-01,1.227481e-01,2.058722e-03
64,90,1.346091e-01,1.261537e-01,2.090288e-03
64,91,1.309259e-01,1.340305e-01,2.321942e-03
64,92,1.444389e-01,1.365985e-01,2.235144e-03
