# arm=B_extrapolation c_split=3.0 warm_epochs=0 loss_denom=uniform; train=low-c only; eval later on high-c
level_N,iteration,train_loss,val_eta2,h1_rel_val_median
64,1,3.809206e-01,3.388007e-01,4.437714e-04
64,2,4.791569e-01,8.210892e-01,7.371673e-04
64,3,7.166112e-01,4.870245e-01,5.536022e-04
64,4,3.970578e-01,3.732848e-01,3.885685e-04
64,5,3.390361e-01,4.558037e-01,4.354922e-04
64,6,3.574689e-01,3.615765e-01,3.925656e-04
64,7,3.020573e-01,3.266031e-01,4.026463e-04
64,8,3.013829e-01,3.346232e-01,4.149063e-04
64,9,3.028836e-01,3.307185e-01,3.980209e-04
64,10,2.900943e-01,3.429360e-01,3.865156e-04
64,11,2.893507e-01,3.470777e-01,3.897539e-04
64,12,2.935992e-01,3.451940e-01,3.885671e-04
64,13,2.831268e-01,3.365470e-01,3.943974e-04
64,14,2.862121e-01,3.450183e-01,4.095942e-04
64,15,2.842864e-01,3.490520e-01,4.143858e-04
64,16,2.902462e-01,3.411077e-01,4.022650e-04
64,17,2.780742e-01,3.392191e-01,3.880610e-04
64,18,2.762504e-01,3.487419e-01,3.880007e-04
64,19,2.844612e-01,3.489111e-01,3.845754e-04
64,20,2.886665e-01,3.524196e-01,3.768889e-04
64,21,2.795914e-01,3.532513e-01,3.815594e-04
64,22,2.697873e-01,3.585975e-01,3.875455e-04
64,23,2.895038e-01,3.651828e-01,3.838330e-04
64,24,2.664644e-01,3.639027e-01,3.924118e-04
64,25,2.655707e-01,3.598546e-01,3.873338e-04
64,26,2.788495e-01,3.560455e-01,3.814012e-04
64,27,2.634890e-01,3.484437e-01,3.827491e-04
64,28,2.663342e-01,3.350695e-01,3.834171e-04
64,29,2.605629e-01,3.310352e-01,3.888215e-04
64,30,2.702017e-01,3.233137e-01,3.853494e-04
64,31,2.566506e-01,3.229401e-01,3.709369e-04
64,32,2.604224e-01,3.147308e-01,3.715879e-04
64,33,2.536710e-01,3.132805e-01,3.744304e-04
64,34,2.593911e-01,3.202309e-01,3.699670e-04
64,35,2.590861e-01,3.134624e-01,3.719406e-04
64,36,2.483673e-01,3.186714e-01,3.840868e-04
64,37,2.602448e-01,3.197197e-01,3.889874e-04
64,38,2.675765e-01,3.176253e-01,3.810264e-04
64,39,2.468589e-01,3.225672e-01,3.668118e-04
64,40,2.675084e-01,3.525901e-01,3.673229e-04
64,41,2.731666e-01,3.499954e-01,3.635136e-04
64,42,2.624554e-01,3.345203e-01,3.609217e-04
64,43,2.575986e-01,3.311926e-01,3.728991e-04
64,44,2.474901e-01,3.366474e-01,3.838934e-04
64,45,2.472418e-01,3.301116e-01,3.765081e-04
64,46,2.471221e-01,3.246743e-01,3.686694e-04
64,47,2.436302e-01,3.172645e-01,3.708680e-04
64,48,2.407376e-01,3.147763e-01,3.794044e-04
64,49,2.556684e-01,3.171980e-01,3.951748e-04
64,50,2.541645e-01,3.031761e-01,3.744460e-04
64,51,2.467201e-01,3.104936e-01,3.631789e-04
64,52,2.494828e-01,3.199892e-01,3.602319e-04
64,53,2.574046e-01,3.099043e-01,3.625697e-04
64,54,2.357155e-01,3.042630e-01,3.599695e-04
64,55,2.369993e-01,3.047107e-01,3.650598e-04
64,56,2.445302e-01,3.092160e-01,3.587187e-04
64,57,2.286513e-01,3.129708e-01,3.581567e-04
64,58,2.393793e-01,3.180789e-01,3.568646e-04
64,59,2.388245e-01,3.162978e-01,3.588941e-04
64,60,2.295518e-01,3.128793e-01,3.612439e-04
64,61,2.381716e-01,3.124261e-01,3.607268e-04
64,62,2.324731e-01,3.122595e-01,3.583450e-04
64,63,2.276700e-01,3.152091e-01,3.545868e-04
64,64,2.364529e-01,3.138675e-01,3.540735e-04
64,65,2.328692e-01,3.059255e-01,3.578135e-04
64,66,2.346248e-01,3.075594e-01,3.750485e-04
64,67,2.396601e-01,3.108327e-01,3.857209e-04
64,68,2.296056e-01,3.050260e-01,3.730733e-04
64,69,2.316500e-01,3.029157e-01,3.577887e-04
64,70,2.343937e-01,3.089647e-01,3.578523e-04
64,71,2.354541e-01,3.075766e-01,3.591659e-04
64,72,2.287002e-01,3.011498e-01,3.573399e-04
64,73,2.281884e-01,2.990646e-01,3.624109e-04
64,74,2.252411e-01,3.006630e-01,3.571642e-04
64,75,2.282829e-01,3.078479e-01,3.550526e-04
64,76,2.218400e-01,3.098975e-01,3.494024e-04
64,77,2.315441e-01,3.105470e-01,3.490670e-04
64,78,2.282289e-01,3.110017e-01,3.506094e-04
64,79,2.284663e-01,3.120140e-01,3.512486e-04
64,80,2.289099e-01,3.129855e-01,3.505975e-04
64,81,2.242379e-01,3.124543e-01,3.523489e-04
64,82,2.321015e-01,3.116004e-01,3.536705e-04
64,83,2.242368e-01,3.083064e-01,3.552114e-04
64,84,2.259026e-01,3.051395e-01,3.667445e-04
