0.000000 0.000000
0.000000 1.000000

0.671271 0.000000
0.671271 1.000000

0.962598 0.000000
0.962598 1.000000

0.979681 0.000000
0.979681 1.000000

0.984723 0.000000
0.984723 1.000000

0.987689 0.000000
0.987689 1.000000

0.989860 0.000000
0.989860 1.000000

0.991596 0.000000
0.991596 1.000000

0.993045 0.000000
0.993045 1.000000

0.994287 0.000000
0.994287 1.000000

0.995374 0.000000
0.995374 1.000000

0.996339 0.000000
0.996339 1.000000

0.997206 0.000000
0.997206 1.000000

0.997993 0.000000
0.997993 1.000000

0.998713 0.000000
0.998713 1.000000

0.999379 0.000000
0.999379 1.000000

1.000000 0.000000
1.000000 1.000000

0.000000 0.000000
1.000000 0.000000

0.000000 0.133242
1.000000 0.133242

0.000000 0.212596
1.000000 0.212596

0.000000 0.271945
1.000000 0.271945

0.000000 0.322547
1.000000 0.322547

0.000000 0.368848
1.000000 0.368848

0.000000 0.412955
1.000000 0.412955

0.000000 0.456054
1.000000 0.456054

0.000000 0.498943
1.000000 0.498943

0.000000 0.542273
1.000000 0.542273

0.000000 0.586682
1.000000 0.586682

0.000000 0.632914
1.000000 0.632914

0.000000 0.681983
1.000000 0.681983

0.000000 0.735531
1.000000 0.735531

0.000000 0.797058
1.000000 0.797058

0.000000 0.876639
1.000000 0.876639

0.000000 1.000000
1.000000 1.000000

