0.000000 0.000000
0.000000 1.000000

0.735199 0.000000
0.735199 1.000000

0.892784 0.000000
0.892784 1.000000

0.931995 0.000000
0.931995 1.000000

0.948923 0.000000
0.948923 1.000000

0.959367 0.000000
0.959367 1.000000

0.966924 0.000000
0.966924 1.000000

0.972843 0.000000
0.972843 1.000000

0.977699 0.000000
0.977699 1.000000

0.981806 0.000000
0.981806 1.000000

0.985354 0.000000
0.985354 1.000000

0.988467 0.000000
0.988467 1.000000

0.991233 0.000000
0.991233 1.000000

0.993719 0.000000
0.993719 1.000000

0.995978 0.000000
0.995978 1.000000

0.998059 0.000000
0.998059 1.000000

1.000000 0.000000
1.000000 1.000000

0.000000 0.000000
1.000000 0.000000

0.000000 0.108410
1.000000 0.108410

0.000000 0.185273
1.000000 0.185273

0.000000 0.248234
1.000000 0.248234

0.000000 0.303878
1.000000 0.303878

0.000000 0.355159
1.000000 0.355159

0.000000 0.403732
1.000000 0.403732

0.000000 0.450733
1.000000 0.450733

0.000000 0.497070
1.000000 0.497070

0.000000 0.543541
1.000000 0.543541

0.000000 0.590898
1.000000 0.590898

0.000000 0.639910
1.000000 0.639910

0.000000 0.691475
1.000000 0.691475

0.000000 0.746972
1.000000 0.746972

0.000000 0.809459
1.000000 0.809459

0.000000 0.887454
1.000000 0.887454

0.000000 1.000000
1.000000 1.000000

