x,y,z
0.000000,0.000000,0.000000e+00
0.012658,0.000000,0.000000e+00
0.025316,0.000000,0.000000e+00
0.037975,0.000000,0.000000e+00
0.050633,0.000000,0.000000e+00
0.063291,0.000000,0.000000e+00
0.075949,0.000000,0.000000e+00
0.088608,0.000000,0.000000e+00
0.101266,0.000000,0.000000e+00
0.113924,0.000000,0.000000e+00
0.126582,0.000000,0.000000e+00
0.139241,0.000000,0.000000e+00
0.151899,0.000000,0.000000e+00
0.164557,0.000000,0.000000e+00
0.177215,0.000000,0.000000e+00
0.189873,0.000000,0.000000e+00
0.202532,0.000000,0.000000e+00
0.215190,0.000000,0.000000e+00
0.227848,0.000000,0.000000e+00
0.240506,0.000000,0.000000e+00
0.253165,0.000000,0.000000e+00
0.265823,0.000000,0.000000e+00
0.278481,0.000000,0.000000e+00
0.291139,0.000000,0.000000e+00
0.303797,0.000000,0.000000e+00
0.316456,0.000000,0.000000e+00
0.329114,0.000000,0.000000e+00
0.341772,0.000000,0.000000e+00
0.354430,0.000000,0.000000e+00
0.367089,0.000000,0.000000e+00
0.379747,0.000000,0.000000e+00
0.392405,0.000000,0.000000e+00
0.405063,0.000000,0.000000e+00
0.417722,0.000000,0.000000e+00
0.430380,0.000000,0.000000e+00
0.443038,0.000000,0.000000e+00
0.455696,0.000000,0.000000e+00
0.468354,0.000000,0.000000e+00
0.481013,0.000000,0.000000e+00
0.493671,0.000000,0.000000e+00
0.506329,0.000000,0.000000e+00
0.518987,0.000000,0.000000e+00
0.531646,0.000000,0.000000e+00
0.544304,0.000000,0.000000e+00
0.556962,0.000000,0.000000e+00
0.569620,0.000000,0.000000e+00
0.582278,0.000000,0.000000e+00
0.594937,0.000000,0.000000e+00
0.607595,0.000000,0.000000e+00
0.620253,0.000000,0.000000e+00
0.632911,0.000000,0.000000e+00
0.645570,0.000000,0.000000e+00
0.658228,0.000000,0.000000e+00
0.670886,0.000000,0.000000e+00
0.683544,0.000000,0.000000e+00
0.696203,0.000000,0.000000e+00
0.708861,0.000000,0.000000e+00
0.721519,0.000000,0.000000e+00
0.734177,0.000000,0.000000e+00
0.746835,0.000000,0.000000e+00
0.759494,0.000000,0.000000e+00
0.772152,0.000000,0.000000e+00
0.784810,0.000000,0.000000e+00
0.797468,0.000000,0.000000e+00
0.810127,0.000000,0.000000e+00
0.822785,0.000000,0.000000e+00
0.835443,0.000000,0.000000e+00
0.848101,0.000000,0.000000e+00
0.860759,0.000000,0.000000e+00
0.873418,0.000000,0.000000e+00
0.886076,0.000000,0.000000e+00
0.898734,0.000000,0.000000e+00
0.911392,0.000000,0.000000e+00
0.924051,0.000000,0.000000e+00
0.936709,0.000000,0.000000e+00
0.949367,0.000000,0.000000e+00
0.962025,0.000000,0.000000e+00
0.974684,0.000000,0.000000e+00
0.987342,0.000000,0.000000e+00
1.000000,0.000000,0.000000e+00
0.000000,0.012658,0.000000e+00
0.012658,0.012658,1.047173e-04
0.025316,0.012658,2.147609e-04
0.037975,0.012658,3.301311e-04
0.050633,0.012658,4.508276e-04
0.063291,0.012658,5.768506e-04
0.075949,0.012658,7.082000e-04
0.088608,0.012658,8.448759e-04
0.101266,0.012658,9.868782e-04
0.113924,0.012658,1.135375e-03
0.126582,0.012658,1.292048e-03
0.139241,0.012658,1.456910e-03
0.151899,0.012658,1.629963e-03
0.164557,0.012658,1.811205e-03
0.177215,0.012658,2.000637e-03
0.189873,0.012658,2.198535e-03
0.202532,0.012658,2.407436e-03
0.215190,0.012658,2.627953e-03
0.227848,0.012658,2.860086e-03
0.240506,0.012658,3.103835e-03
0.253165,0.012658,3.359201e-03
0.265823,0.012658,3.627271e-03
0.278481,0.012658,3.910479e-03
0.291139,0.012658,4.208916e-03
0.303797,0.012658,4.522583e-03
0.316456,0.012658,4.851480e-03
0.329114,0.012658,5.195821e-03
0.341772,0.012658,5.557075e-03
0.354430,0.012658,5.935518e-03
0.367089,0.012658,6.331150e-03
0.379747,0.012658,6.743971e-03
0.392405,0.012658,7.173838e-03
0.405063,0.012658,7.618785e-03
0.417722,0.012658,8.078184e-03
0.430380,0.012658,8.552037e-03
0.443038,0.012658,9.040122e-03
0.455696,0.012658,9.537966e-03
0.468354,0.012658,1.004382e-02
0.481013,0.012658,1.055753e-02
0.493671,0.012658,1.107423e-02
0.506329,0.012658,1.159161e-02
0.518987,0.012658,1.210949e-02
0.531646,0.012658,1.262244e-02
0.544304,0.012658,1.312787e-02
0.556962,0.012658,1.362577e-02
0.569620,0.012658,1.411395e-02
0.582278,0.012658,1.458788e-02
0.594937,0.012658,1.504741e-02
0.607595,0.012658,1.549254e-02
0.620253,0.012658,1.592236e-02
0.632911,0.012658,1.633504e-02
0.645570,0.012658,1.673053e-02
0.658228,0.012658,1.710883e-02
0.670886,0.012658,1.747000e-02
0.683544,0.012658,1.781503e-02
0.696203,0.012658,1.814428e-02
0.708861,0.012658,1.845775e-02
0.721519,0.012658,1.875544e-02
0.734177,0.012658,1.903758e-02
0.746835,0.012658,1.930660e-02
0.759494,0.012658,1.956310e-02
0.772152,0.012658,1.980708e-02
0.784810,0.012658,2.003856e-02
0.797468,0.012658,2.025762e-02
0.810127,0.012658,2.046648e-02
0.822785,0.012658,2.066605e-02
0.835443,0.012658,2.085634e-02
0.848101,0.012658,2.103733e-02
0.860759,0.012658,2.120904e-02
0.873418,0.012658,2.137264e-02
0.886076,0.012658,2.152949e-02
0.898734,0.012658,2.167960e-02
0.911392,0.012658,2.182297e-02
0.924051,0.012658,2.195960e-02
0.936709,0.012658,2.208976e-02
0.949367,0.012658,2.221482e-02
0.962025,0.012658,2.233499e-02
0.974684,0.012658,2.245025e-02
0.987342,0.012658,2.256061e-02
1.000000,0.012658,2.266606e-02
0.000000,0.025316,0.000000e+00
0.012658,0.025316,2.147224e-04
0.025316,0.025316,4.403667e-04
0.037975,0.025316,6.769329e-04
0.050633,0.025316,9.244211e-04
0.063291,0.025316,1.182831e-03
0.075949,0.025316,1.452163e-03
0.088608,0.025316,1.732417e-03
0.101266,0.025316,2.023593e-03
0.113924,0.025316,2.328085e-03
0.126582,0.025316,2.649343e-03
0.139241,0.025316,2.987395e-03
0.151899,0.025316,3.342240e-03
0.164557,0.025316,3.713878e-03
0.177215,0.025316,4.102310e-03
0.189873,0.025316,4.508101e-03
0.202532,0.025316,4.936453e-03
0.215190,0.025316,5.388624e-03
0.227848,0.025316,5.864614e-03
0.240506,0.025316,6.364424e-03
0.253165,0.025316,6.888053e-03
0.265823,0.025316,7.437730e-03
0.278481,0.025316,8.018450e-03
0.291139,0.025316,8.630397e-03
0.303797,0.025316,9.273573e-03
0.316456,0.025316,9.947977e-03
0.329114,0.025316,1.065405e-02
0.341772,0.025316,1.139480e-02
0.354430,0.025316,1.217081e-02
0.367089,0.025316,1.298205e-02
0.379747,0.025316,1.382854e-02
0.392405,0.025316,1.470999e-02
0.405063,0.025316,1.562236e-02
0.417722,0.025316,1.656436e-02
0.430380,0.025316,1.753600e-02
0.443038,0.025316,1.853682e-02
0.455696,0.025316,1.955765e-02
0.468354,0.025316,2.059491e-02
0.481013,0.025316,2.164827e-02
0.493671,0.025316,2.270776e-02
0.506329,0.025316,2.376866e-02
0.518987,0.025316,2.483059e-02
0.531646,0.025316,2.588239e-02
0.544304,0.025316,2.691877e-02
0.556962,0.025316,2.793972e-02
0.569620,0.025316,2.894075e-02
0.582278,0.025316,2.991255e-02
0.594937,0.025316,3.085481e-02
0.607595,0.025316,3.176756e-02
0.620253,0.025316,3.264890e-02
0.632911,0.025316,3.349511e-02
0.645570,0.025316,3.430606e-02
0.658228,0.025316,3.508177e-02
0.670886,0.025316,3.582236e-02
0.683544,0.025316,3.652984e-02
0.696203,0.025316,3.720497e-02
0.708861,0.025316,3.784774e-02
0.721519,0.025316,3.845814e-02
0.734177,0.025316,3.903669e-02
0.746835,0.025316,3.958830e-02
0.759494,0.025316,4.011426e-02
0.772152,0.025316,4.061455e-02
0.784810,0.025316,4.108919e-02
0.797468,0.025316,4.153837e-02
0.810127,0.025316,4.196664e-02
0.822785,0.025316,4.237587e-02
0.835443,0.025316,4.276605e-02
0.848101,0.025316,4.313718e-02
0.860759,0.025316,4.348927e-02
0.873418,0.025316,4.382473e-02
0.886076,0.025316,4.414636e-02
0.898734,0.025316,4.445416e-02
0.911392,0.025316,4.474814e-02
0.924051,0.025316,4.502829e-02
0.936709,0.025316,4.529518e-02
0.949367,0.025316,4.555164e-02
0.962025,0.025316,4.579804e-02
0.974684,0.025316,4.603438e-02
0.987342,0.025316,4.626067e-02
1.000000,0.025316,4.647690e-02
0.000000,0.037975,0.000000e+00
0.012658,0.037975,3.300154e-04
0.025316,0.037975,6.768173e-04
0.037975,0.037975,1.040406e-03
0.050633,0.037975,1.420780e-03
0.063291,0.037975,1.817942e-03
0.075949,0.037975,2.231889e-03
0.088608,0.037975,2.662624e-03
0.101266,0.037975,3.110144e-03
0.113924,0.037975,3.578132e-03
0.126582,0.037975,4.071887e-03
0.139241,0.037975,4.591454e-03
0.151899,0.037975,5.136831e-03
0.164557,0.037975,5.708019e-03
0.177215,0.037975,6.305018e-03
0.189873,0.037975,6.928697e-03
0.202532,0.037975,7.587051e-03
0.215190,0.037975,8.282013e-03
0.227848,0.037975,9.013585e-03
0.240506,0.037975,9.781765e-03
0.253165,0.037975,1.058655e-02
0.265823,0.037975,1.143138e-02
0.278481,0.037975,1.232391e-02
0.291139,0.037975,1.326444e-02
0.303797,0.037975,1.425297e-02
0.316456,0.037975,1.528949e-02
0.329114,0.037975,1.637469e-02
0.341772,0.037975,1.751319e-02
0.354430,0.037975,1.870586e-02
0.367089,0.037975,1.995270e-02
0.379747,0.037975,2.125372e-02
0.392405,0.037975,2.260846e-02
0.405063,0.037975,2.401072e-02
0.417722,0.037975,2.545853e-02
0.430380,0.037975,2.695189e-02
0.443038,0.037975,2.849010e-02
0.455696,0.037975,3.005907e-02
0.468354,0.037975,3.165327e-02
0.481013,0.037975,3.327223e-02
0.493671,0.037975,3.490062e-02
0.506329,0.037975,3.653115e-02
0.518987,0.037975,3.816329e-02
0.531646,0.037975,3.977986e-02
0.544304,0.037975,4.137271e-02
0.556962,0.037975,4.294186e-02
0.569620,0.037975,4.448039e-02
0.582278,0.037975,4.597399e-02
0.594937,0.037975,4.742221e-02
0.607595,0.037975,4.882505e-02
0.620253,0.037975,5.017963e-02
0.632911,0.037975,5.148020e-02
0.645570,0.037975,5.272660e-02
0.658228,0.037975,5.391882e-02
0.670886,0.037975,5.505706e-02
0.683544,0.037975,5.614443e-02
0.696203,0.037975,5.718206e-02
0.708861,0.037975,5.816996e-02
0.721519,0.037975,5.910812e-02
0.734177,0.037975,5.999731e-02
0.746835,0.037975,6.084512e-02
0.759494,0.037975,6.165348e-02
0.772152,0.037975,6.242241e-02
0.784810,0.037975,6.315190e-02
0.797468,0.037975,6.384227e-02
0.810127,0.037975,6.450050e-02
0.822785,0.037975,6.512946e-02
0.835443,0.037975,6.572914e-02
0.848101,0.037975,6.629956e-02
0.860759,0.037975,6.684070e-02
0.873418,0.037975,6.735627e-02
0.886076,0.037975,6.785060e-02
0.898734,0.037975,6.832367e-02
0.911392,0.037975,6.877550e-02
0.924051,0.037975,6.920608e-02
0.936709,0.037975,6.961628e-02
0.949367,0.037975,7.001044e-02
0.962025,0.037975,7.038914e-02
0.974684,0.037975,7.075239e-02
0.987342,0.037975,7.110018e-02
1.000000,0.037975,7.143252e-02
0.000000,0.050633,0.000000e+00
0.012658,0.050633,4.505964e-04
0.025316,0.050633,9.241128e-04
0.037975,0.050633,1.420549e-03
0.050633,0.050633,1.939906e-03
0.063291,0.050633,2.482182e-03
0.075949,0.050633,3.047379e-03
0.088608,0.050633,3.635495e-03
0.101266,0.050633,4.246532e-03
0.113924,0.050633,4.885514e-03
0.126582,0.050633,5.559680e-03
0.139241,0.050633,6.269087e-03
0.151899,0.050633,7.013737e-03
0.164557,0.050633,7.793628e-03
0.177215,0.050633,8.608762e-03
0.189873,0.050633,9.460324e-03
0.202532,0.050633,1.035923e-02
0.215190,0.050633,1.130812e-02
0.227848,0.050633,1.230700e-02
0.240506,0.050633,1.335586e-02
0.253165,0.050633,1.445471e-02
0.265823,0.050633,1.560822e-02
0.278481,0.050633,1.682687e-02
0.291139,0.050633,1.811105e-02
0.303797,0.050633,1.946077e-02
0.316456,0.050633,2.087602e-02
0.329114,0.050633,2.235774e-02
0.341772,0.050633,2.391223e-02
0.354430,0.050633,2.554068e-02
0.367089,0.050633,2.724311e-02
0.379747,0.050633,2.901950e-02
0.392405,0.050633,3.086924e-02
0.405063,0.050633,3.278386e-02
0.417722,0.050633,3.476068e-02
0.430380,0.050633,3.679970e-02
0.443038,0.050633,3.889995e-02
0.455696,0.050633,4.104220e-02
0.468354,0.050633,4.321891e-02
0.481013,0.050633,4.542941e-02
0.493671,0.050633,4.765279e-02
0.506329,0.050633,4.987910e-02
0.518987,0.050633,5.210759e-02
0.531646,0.050633,5.431483e-02
