# loss=eq26 uniform_same_level eps=1e-12; h1_rel_val_median=median over FIXED val subset size=8 seed=0 vs immersed IGA self-reference (cache=/scratch/ecaru/repo_pro/references/reference_lshape.pkl)
iteration,train_loss,val_eta2,h1_rel_val_median
69,4.257762e-01,4.260723e-01,9.659588e-02
70,4.261814e-01,4.260565e-01,9.655094e-02
71,4.948106e-01,4.801952e-01,5.305134e-02
72,4.683094e-01,4.499393e-01,5.147182e-02
73,4.396267e-01,4.317398e-01,4.939880e-02
74,4.238557e-01,4.175349e-01,4.789720e-02
75,4.078241e-01,4.026752e-01,4.670698e-02
76,3.922512e-01,3.867211e-01,4.535058e-02
77,3.754754e-01,3.715749e-01,4.396639e-02
78,3.607773e-01,3.575580e-01,4.270283e-02
79,3.487112e-01,3.466045e-01,4.153075e-02
80,3.390345e-01,3.385681e-01,4.081204e-02
81,3.328851e-01,3.332619e-01,4.019443e-02
82,3.285868e-01,3.297143e-01,3.978930e-02
83,3.260397e-01,3.271711e-01,3.961774e-02
84,3.240353e-01,3.250304e-01,3.941290e-02
85,3.226297e-01,3.235041e-01,3.935641e-02
86,3.207849e-01,3.219846e-01,3.935087e-02
87,3.193954e-01,3.208238e-01,3.902321e-02
88,3.185154e-01,3.198229e-01,3.908394e-02
89,3.181327e-01,3.188829e-01,3.892561e-02
90,3.166408e-01,3.179614e-01,3.878267e-02
91,3.166205e-01,3.172395e-01,3.872195e-02
92,3.151018e-01,3.166090e-01,3.861356e-02
93,3.147596e-01,3.162345e-01,3.838739e-02
94,3.142491e-01,3.155346e-01,3.848785e-02
95,3.136521e-01,3.150532e-01,3.830233e-02
96,3.130401e-01,3.146916e-01,3.830498e-02
97,3.126745e-01,3.142732e-01,3.829894e-02
98,3.122763e-01,3.139849e-01,3.830610e-02
99,3.124457e-01,3.136373e-01,3.820977e-02
100,3.116879e-01,3.131868e-01,3.809667e-02
101,3.118590e-01,3.129995e-01,3.797808e-02
102,3.111144e-01,3.128003e-01,3.807338e-02
103,3.112471e-01,3.122488e-01,3.802248e-02
104,3.107471e-01,3.120916e-01,3.786109e-02
105,3.105210e-01,3.118601e-01,3.783545e-02
106,3.101020e-01,3.117158e-01,3.796402e-02
107,3.099865e-01,3.117125e-01,3.773903e-02
108,3.098621e-01,3.112038e-01,3.781752e-02
109,3.095727e-01,3.110095e-01,3.770752e-02
110,3.097042e-01,3.108176e-01,3.781095e-02
111,3.101343e-01,3.104793e-01,3.766839e-02
112,3.089626e-01,3.103877e-01,3.770584e-02
113,3.089536e-01,3.103005e-01,3.758210e-02
114,3.081452e-01,3.101048e-01,3.779866e-02
115,3.080596e-01,3.097724e-01,3.754524e-02
116,3.076740e-01,3.096680e-01,3.746060e-02
117,3.081880e-01,3.095105e-01,3.752806e-02
118,3.073572e-01,3.093059e-01,3.743245e-02
119,3.082909e-01,3.089917e-01,3.755837e-02
120,3.080157e-01,3.089362e-01,3.735227e-02
121,3.074482e-01,3.085900e-01,3.734584e-02
122,3.077409e-01,3.084708e-01,3.737400e-02
123,3.068595e-01,3.083026e-01,3.752339e-02
124,3.069055e-01,3.082322e-01,3.732646e-02
125,3.066143e-01,3.079690e-01,3.738237e-02
126,3.073055e-01,3.077675e-01,3.731627e-02
127,3.060194e-01,3.075655e-01,3.719947e-02
128,3.059982e-01,3.074447e-01,3.720651e-02
129,3.061795e-01,3.072219e-01,3.718943e-02
130,3.061274e-01,3.070845e-01,3.715945e-02
131,3.058845e-01,3.068775e-01,3.717523e-02
132,3.060748e-01,3.067886e-01,3.711550e-02
133,3.055521e-01,3.066231e-01,3.706078e-02
134,3.055519e-01,3.064088e-01,3.698803e-02
135,3.056882e-01,3.062705e-01,3.722018e-02
136,3.054206e-01,3.061580e-01,3.698439e-02
137,3.049827e-01,3.059039e-01,3.702501e-02
138,3.045094e-01,3.058190e-01,3.700959e-02
139,3.049495e-01,3.056435e-01,3.699032e-02
140,3.048047e-01,3.054758e-01,3.693206e-02
141,3.041443e-01,3.052972e-01,3.684283e-02
142,3.044310e-01,3.052092e-01,3.682540e-02
143,3.037831e-01,3.050235e-01,3.692503e-02
144,3.045205e-01,3.049075e-01,3.682344e-02
145,3.040096e-01,3.048051e-01,3.677188e-02
146,3.037776e-01,3.046447e-01,3.673247e-02
147,3.034050e-01,3.045278e-01,3.674066e-02
148,3.036775e-01,3.043986e-01,3.668968e-02
149,3.034583e-01,3.043460e-01,3.653688e-02
150,3.036268e-01,3.042383e-01,3.656073e-02
151,3.032285e-01,3.040578e-01,3.664384e-02
152,3.032524e-01,3.039010e-01,3.666886e-02
153,3.030658e-01,3.037885e-01,3.668207e-02
154,3.030058e-01,3.037271e-01,3.665900e-02
155,3.033556e-01,3.036507e-01,3.670508e-02
156,3.030928e-01,3.035454e-01,3.667144e-02
157,3.028707e-01,3.034421e-01,3.667249e-02
158,3.024510e-01,3.034571e-01,3.670217e-02
159,3.027219e-01,3.032805e-01,3.654070e-02
160,3.029861e-01,3.031574e-01,3.654144e-02
161,3.025992e-01,3.031145e-01,3.655891e-02
162,3.029944e-01,3.030609e-01,3.653287e-02
163,3.023849e-01,3.029656e-01,3.643127e-02
164,3.024792e-01,3.028572e-01,3.656593e-02
165,3.026903e-01,3.027749e-01,3.651417e-02
166,3.019428e-01,3.028897e-01,3.658965e-02
167,3.022465e-01,3.026652e-01,3.645786e-02
168,3.021676e-01,3.026258e-01,3.649407e-02
169,3.017390e-01,3.026066e-01,3.643188e-02
170,3.021573e-01,3.024983e-01,3.646412e-02
171,3.020264e-01,3.024543e-01,3.646080e-02
172,3.015614e-01,3.024297e-01,3.637221e-02
173,3.017043e-01,3.024458e-01,3.635145e-02
174,3.018881e-01,3.023030e-01,3.636647e-02
175,3.018392e-01,3.023047e-01,3.639938e-02
176,3.018144e-01,3.022723e-01,3.637486e-02
177,3.018428e-01,3.021685e-01,3.634841e-02
178,3.014010e-01,3.021712e-01,3.632970e-02
179,3.014283e-01,3.020806e-01,3.634093e-02
180,3.014967e-01,3.020453e-01,3.635008e-02
181,3.016784e-01,3.021092e-01,3.632416e-02
182,3.020347e-01,3.019510e-01,3.637723e-02
183,3.012362e-01,3.019122e-01,3.629099e-02
184,3.012515e-01,3.019160e-01,3.625374e-02
185,3.018514e-01,3.018414e-01,3.635348e-02
186,3.018011e-01,3.017914e-01,3.628397e-02
187,3.016128e-01,3.017868e-01,3.620766e-02
188,3.013970e-01,3.017243e-01,3.624445e-02
189,2.048288e-01,1.948752e-01,1.687229e-02
190,1.823666e-01,1.783673e-01,1.407605e-02
191,1.700298e-01,1.710425e-01,1.323129e-02
192,1.637263e-01,1.672211e-01,1.279786e-02
193,1.608809e-01,1.647711e-01,1.245945e-02
194,1.590499e-01,1.630255e-01,1.223571e-02
195,1.565428e-01,1.615408e-01,1.204976e-02
196,1.554753e-01,1.602789e-01,1.189850e-02
197,1.534926e-01,1.592141e-01,1.179661e-02
198,1.522299e-01,1.582869e-01,1.168371e-02
199,1.518157e-01,1.575283e-01,1.155243e-02
200,1.506759e-01,1.567681e-01,1.149842e-02
201,1.502216e-01,1.561753e-01,1.137424e-02
202,1.499787e-01,1.555585e-01,1.131962e-02
203,1.495904e-01,1.550388e-01,1.126998e-02
204,1.481548e-01,1.545758e-01,1.119506e-02
205,1.483128e-01,1.540983e-01,1.114189e-02
206,1.474114e-01,1.537748e-01,1.109226e-02
207,1.468460e-01,1.534083e-01,1.104023e-02
208,1.477107e-01,1.530555e-01,1.098879e-02
209,1.460314e-01,1.527450e-01,1.093327e-02
210,1.456673e-01,1.524646e-01,1.088645e-02
211,1.445748e-01,1.521682e-01,1.085515e-02
212,1.454822e-01,1.519270e-01,1.080895e-02
213,1.451756e-01,1.517739e-01,1.080763e-02
214,1.448694e-01,1.514999e-01,1.075205e-02
215,1.456182e-01,1.513786e-01,1.072918e-02
216,1.451590e-01,1.511544e-01,1.068344e-02
217,1.451084e-01,1.510119e-01,1.064123e-02
218,1.453540e-01,1.508172e-01,1.062577e-02
219,1.441608e-01,1.506656e-01,1.061894e-02
220,1.436509e-01,1.506357e-01,1.061394e-02
221,1.444280e-01,1.504386e-01,1.058985e-02
222,1.437937e-01,1.503037e-01,1.054435e-02
223,1.439618e-01,1.501495e-01,1.053334e-02
224,1.434679e-01,1.500324e-01,1.052713e-02
225,1.430264e-01,1.499416e-01,1.051439e-02
226,1.438120e-01,1.498473e-01,1.051250e-02
227,1.430812e-01,1.497686e-01,1.048662e-02
228,1.429876e-01,1.496635e-01,1.045952e-02
229,1.433853e-01,1.495513e-01,1.045575e-02
230,1.427705e-01,1.494917e-01,1.045882e-02
231,1.432980e-01,1.494691e-01,1.042770e-02
232,1.433404e-01,1.494059e-01,1.044090e-02
233,1.440023e-01,1.493038e-01,1.038825e-02
234,1.423778e-01,1.492026e-01,1.039875e-02
235,1.416831e-01,1.491687e-01,1.036796e-02
236,1.426068e-01,1.490548e-01,1.039499e-02
237,1.426869e-01,1.489983e-01,1.037539e-02
238,1.425630e-01,1.489620e-01,1.034710e-02
239,1.426479e-01,1.489060e-01,1.036233e-02
240,1.428121e-01,1.488424e-01,1.036069e-02
241,1.432623e-01,1.488069e-01,1.035234e-02
242,1.426052e-01,1.487497e-01,1.034310e-02
243,1.422062e-01,1.487172e-01,1.034436e-02
244,1.419538e-01,1.486738e-01,1.031879e-02
245,1.416355e-01,1.486478e-01,1.028931e-02
246,1.420316e-01,1.485889e-01,1.030129e-02
247,1.418663e-01,1.486028e-01,1.028284e-02
248,1.422524e-01,1.484926e-01,1.030511e-02
249,1.415130e-01,1.484461e-01,1.028008e-02
250,1.414670e-01,1.484849e-01,1.031252e-02
251,1.417532e-01,1.485047e-01,1.031085e-02
252,1.425278e-01,1.483786e-01,1.030020e-02
253,1.416499e-01,1.483171e-01,1.027020e-02
254,1.411622e-01,1.483246e-01,1.024309e-02
255,1.417082e-01,1.482248e-01,1.028435e-02
256,1.418219e-01,1.481834e-01,1.026918e-02
257,1.414174e-01,1.481948e-01,1.026899e-02
258,1.420789e-01,1.481375e-01,1.027930e-02
259,1.414846e-01,1.481375e-01,1.027490e-02
260,1.409454e-01,1.480864e-01,1.025044e-02
261,1.417728e-01,1.480444e-01,1.025584e-02
262,1.420138e-01,1.480139e-01,1.026236e-02
263,1.410977e-01,1.479835e-01,1.025366e-02
264,1.411950e-01,1.479435e-01,1.023961e-02
265,1.424424e-01,1.479572e-01,1.021532e-02
266,1.409757e-01,1.479301e-01,1.022880e-02
267,1.413927e-01,1.479236e-01,1.028313e-02
268,1.419312e-01,1.478832e-01,1.026478e-02
269,1.417109e-01,1.478649e-01,1.023801e-02
270,1.412996e-01,1.477907e-01,1.023409e-02
271,1.418234e-01,1.478157e-01,1.027092e-02
272,1.422707e-01,1.478309e-01,1.026361e-02
273,1.414486e-01,1.477393e-01,1.023256e-02
274,1.416460e-01,1.477012e-01,1.022596e-02
275,1.411891e-01,1.476940e-01,1.023732e-02
276,1.405484e-01,1.476638e-01,1.025516e-02
277,1.411388e-01,1.476097e-01,1.023042e-02
278,1.406764e-01,1.476425e-01,1.022456e-02
279,1.406655e-01,1.476155e-01,1.020989e-02
280,1.407702e-01,1.475778e-01,1.021005e-02
281,1.415418e-01,1.475736e-01,1.022490e-02
282,1.405342e-01,1.475403e-01,1.025468e-02
283,1.417878e-01,1.475151e-01,1.019755e-02
284,1.412800e-01,1.474957e-01,1.022405e-02
285,1.417000e-01,1.475132e-01,1.022808e-02
286,1.412156e-01,1.475207e-01,1.021501e-02
287,1.406001e-01,1.475126e-01,1.021777e-02
288,1.410116e-01,1.474336e-01,1.022559e-02
289,1.408883e-01,1.473978e-01,1.020683e-02
290,1.410590e-01,1.473793e-01,1.022282e-02
291,1.404338e-01,1.473748e-01,1.021604e-02
292,1.422940e-01,1.473784e-01,1.019552e-02
293,1.415344e-01,1.473551e-01,1.021204e-02
294,1.400647e-01,1.473337e-01,1.020142e-02
295,1.397092e-01,1.473583e-01,1.021557e-02
296,1.418782e-01,1.473281e-01,1.020342e-02
297,1.405078e-01,1.472886e-01,1.020875e-02
298,1.418220e-01,1.472672e-01,1.021495e-02
299,1.413979e-01,1.472663e-01,1.020345e-02
300,1.414565e-01,1.472447e-01,1.021062e-02
301,1.403153e-01,1.472472e-01,1.018015e-02
302,6.463978e-02,6.509522e-02,3.378769e-03
303,5.740222e-02,6.087870e-02,2.896059e-03
304,5.434454e-02,5.917413e-02,2.644265e-03
305,5.294093e-02,5.813913e-02,2.555810e-03
306,5.247481e-02,5.744258e-02,2.478322e-03
307,5.251378e-02,5.688765e-02,2.435924e-03
308,5.205339e-02,5.640010e-02,2.407201e-03
309,5.030785e-02,5.599636e-02,2.392907e-03
310,5.072477e-02,5.572966e-02,2.369183e-03
311,5.018939e-02,5.539321e-02,2.362955e-03
312,5.006250e-02,5.514331e-02,2.348082e-03
313,4.984462e-02,5.493193e-02,2.334387e-03
314,4.956387e-02,5.473463e-02,2.333749e-03
315,4.922320e-02,5.454582e-02,2.322614e-03
316,4.858059e-02,5.451327e-02,2.306709e-03
317,4.888981e-02,5.425360e-02,2.308653e-03
318,4.901411e-02,5.417709e-02,2.304671e-03
319,4.798703e-02,5.407208e-02,2.303730e-03
320,4.803315e-02,5.397051e-02,2.289309e-03
321,4.887572e-02,5.383976e-02,2.288743e-03
322,4.853455e-02,5.376515e-02,2.290718e-03
323,4.828771e-02,5.371035e-02,2.283767e-03
324,4.808622e-02,5.360287e-02,2.275302e-03
325,4.807596e-02,5.352108e-02,2.286728e-03
326,4.874074e-02,5.342700e-02,2.266523e-03
327,4.836165e-02,5.335459e-02,2.265567e-03
328,4.767859e-02,5.366244e-02,2.265934e-03
329,4.757223e-02,5.324434e-02,2.254830e-03
330,4.790365e-02,5.323883e-02,2.256804e-03
331,4.736926e-02,5.321585e-02,2.247384e-03
332,4.762819e-02,5.308768e-02,2.242837e-03
333,4.761675e-02,5.305593e-02,2.242436e-03
334,4.733941e-02,5.296289e-02,2.240197e-03
335,4.745710e-02,5.298764e-02,2.239398e-03
336,4.732383e-02,5.288691e-02,2.238108e-03
337,4.775975e-02,5.284218e-02,2.238171e-03
338,4.754847e-02,5.280687e-02,2.239959e-03
339,4.707480e-02,5.275793e-02,2.229021e-03
340,4.671140e-02,5.272001e-02,2.237367e-03
341,4.745448e-02,5.269280e-02,2.229818e-03
342,4.731429e-02,5.262483e-02,2.231351e-03
343,4.693161e-02,5.257515e-02,2.231829e-03
344,4.720070e-02,5.256087e-02,2.232193e-03
345,4.690738e-02,5.252916e-02,2.231574e-03
346,4.739352e-02,5.246051e-02,2.227451e-03
347,4.675828e-02,5.246101e-02,2.229863e-03
348,4.725188e-02,5.241268e-02,2.237164e-03
349,4.784378e-02,5.241133e-02,2.234012e-03
350,4.680041e-02,5.239823e-02,2.240681e-03
351,4.658596e-02,5.231842e-02,2.228354e-03
352,4.779431e-02,5.230557e-02,2.238779e-03
353,4.651750e-02,5.225798e-02,2.230218e-03
354,4.649975e-02,5.226122e-02,2.228063e-03
355,4.668106e-02,5.222995e-02,2.230513e-03
356,4.609968e-02,5.222571e-02,2.222497e-03
357,4.705409e-02,5.214949e-02,2.225853e-03
358,4.732376e-02,5.211002e-02,2.235347e-03
359,4.681347e-02,5.207728e-02,2.227575e-03
360,4.636876e-02,5.205689e-02,2.226807e-03
361,4.620858e-02,5.209016e-02,2.230221e-03
362,4.664198e-02,5.206931e-02,2.232162e-03
363,4.640904e-02,5.202958e-02,2.226967e-03
364,4.709645e-02,5.204028e-02,2.223380e-03
365,4.622569e-02,5.199526e-02,2.224676e-03
366,4.627788e-02,5.194331e-02,2.220024e-03
367,4.686058e-02,5.195029e-02,2.223376e-03
368,4.622645e-02,5.185985e-02,2.226203e-03
369,4.594380e-02,5.187948e-02,2.227682e-03
370,4.675967e-02,5.185330e-02,2.217304e-03
371,4.625130e-02,5.182330e-02,2.218647e-03
372,4.657236e-02,5.180272e-02,2.219514e-03
373,4.627222e-02,5.185138e-02,2.217321e-03
374,4.663120e-02,5.178782e-02,2.223367e-03
375,4.620983e-02,5.174458e-02,2.221957e-03
376,4.664968e-02,5.170018e-02,2.218275e-03
377,4.692790e-02,5.169574e-02,2.219204e-03
378,4.610397e-02,5.170880e-02,2.210718e-03
379,4.633516e-02,5.168179e-02,2.217202e-03
380,4.583560e-02,5.167980e-02,2.221346e-03
381,4.627394e-02,5.168093e-02,2.215390e-03
382,4.655287e-02,5.161219e-02,2.223624e-03
383,4.597215e-02,5.159690e-02,2.226478e-03
384,4.613700e-02,5.161865e-02,2.210847e-03
385,4.606824e-02,5.158583e-02,2.218025e-03
386,4.562561e-02,5.155677e-02,2.223313e-03
387,4.595491e-02,5.151678e-02,2.216975e-03
388,4.571682e-02,5.149198e-02,2.217979e-03
389,4.570038e-02,5.151432e-02,2.210573e-03
390,4.534985e-02,5.151070e-02,2.222842e-03
391,4.619269e-02,5.147894e-02,2.216039e-03
392,4.632122e-02,5.145602e-02,2.215096e-03
393,4.602086e-02,5.143984e-02,2.216643e-03
394,4.616129e-02,5.143478e-02,2.213984e-03
395,4.585427e-02,5.149519e-02,2.219458e-03
396,4.592437e-02,5.140710e-02,2.218821e-03
397,4.584931e-02,5.139944e-02,2.219319e-03
398,4.572208e-02,5.139515e-02,2.211592e-03
399,4.605272e-02,5.137837e-02,2.216395e-03
400,4.612883e-02,5.137930e-02,2.211797e-03
401,4.577181e-02,5.135010e-02,2.219110e-03
402,4.632441e-02,5.133658e-02,2.210828e-03
403,4.593138e-02,5.133997e-02,2.219534e-03
404,4.564401e-02,5.135289e-02,2.209265e-03
405,4.542631e-02,5.130608e-02,2.216762e-03
406,4.619146e-02,5.131139e-02,2.214140e-03
407,4.596149e-02,5.129164e-02,2.218686e-03
408,4.580961e-02,5.127390e-02,2.218053e-03
409,4.562621e-02,5.130257e-02,2.203531e-03
410,4.660756e-02,5.125161e-02,2.217713e-03
411,4.634899e-02,5.124782e-02,2.216733e-03
412,4.560822e-02,5.122194e-02,2.216706e-03
413,4.588027e-02,5.122064e-02,2.217813e-03
414,4.532815e-02,5.119624e-02,2.218529e-03
415,4.573006e-02,5.120879e-02,2.210234e-03
416,4.582882e-02,5.120110e-02,2.215222e-03
417,4.564867e-02,5.117525e-02,2.217950e-03
418,4.533788e-02,5.117769e-02,2.215134e-03
419,4.513276e-02,5.119646e-02,2.218514e-03
420,4.611964e-02,5.116921e-02,2.216960e-03
421,4.577149e-02,5.118496e-02,2.207682e-03
422,4.547952e-02,5.115316e-02,2.223732e-03
423,4.621469e-02,5.115834e-02,2.211545e-03
424,4.598115e-02,5.112037e-02,2.216349e-03
425,4.567229e-02,5.114343e-02,2.216987e-03
426,4.559120e-02,5.113685e-02,2.211560e-03
427,4.620094e-02,5.109292e-02,2.220264e-03
428,4.546600e-02,5.109915e-02,2.216700e-03
429,4.571158e-02,5.111245e-02,2.217913e-03
430,4.525791e-02,5.107161e-02,2.218650e-03
431,4.705929e-02,5.105893e-02,2.220951e-03
432,4.642822e-02,5.106830e-02,2.218628e-03
433,4.526839e-02,5.106605e-02,2.212011e-03
434,4.515205e-02,5.104937e-02,2.217592e-03
435,4.575160e-02,5.103751e-02,2.222752e-03
436,4.590175e-02,5.104351e-02,2.219153e-03
437,4.522345e-02,5.103142e-02,2.214756e-03
438,4.582722e-02,5.102383e-02,2.219683e-03
439,4.525213e-02,5.102748e-02,2.215858e-03
440,4.530473e-02,5.100866e-02,2.218260e-03
441,4.549848e-02,5.101559e-02,2.219221e-03
442,4.565253e-02,5.100536e-02,2.218719e-03
443,4.538064e-02,5.099941e-02,2.212546e-03
444,4.657213e-02,5.098394e-02,2.213208e-03
445,4.510052e-02,5.098343e-02,2.218405e-03
446,4.509478e-02,5.100172e-02,2.210387e-03
447,4.538173e-02,5.097507e-02,2.219121e-03
448,4.548238e-02,5.096874e-02,2.215106e-03
449,4.514326e-02,5.094661e-02,2.215956e-03
450,4.530872e-02,5.095452e-02,2.216296e-03
