# loss=eq26 uniform_same_level eps=1e-12; h1_rel_val_median=median over FIXED val subset size=8 seed=0 vs immersed IGA self-reference (cache=/scratch/ecaru/repo_pro/references/reference_lshape.pkl)
iteration,train_loss,val_eta2,h1_rel_val_median
125,3.115761e-01,3.125060e-01,3.778103e-02
126,3.108933e-01,3.123919e-01,3.756072e-02
127,3.105076e-01,3.121971e-01,3.771283e-02
128,3.106938e-01,3.120493e-01,3.763667e-02
129,3.102354e-01,3.118519e-01,3.761877e-02
130,3.105888e-01,3.116879e-01,3.751885e-02
131,3.100876e-01,3.114832e-01,3.749671e-02
132,3.097628e-01,3.113393e-01,3.752811e-02
133,3.091062e-01,3.111929e-01,3.746982e-02
134,3.092189e-01,3.110681e-01,3.750754e-02
135,3.096027e-01,3.109014e-01,3.742638e-02
136,3.089624e-01,3.107178e-01,3.741806e-02
137,3.087170e-01,3.106107e-01,3.747179e-02
138,3.085620e-01,3.105700e-01,3.744441e-02
139,3.089023e-01,3.104153e-01,3.758017e-02
140,3.086879e-01,3.102772e-01,3.737103e-02
141,3.081068e-01,3.100321e-01,3.751387e-02
142,3.081727e-01,3.099107e-01,3.740830e-02
143,3.074054e-01,3.099018e-01,3.751276e-02
144,3.076001e-01,3.097039e-01,3.738868e-02
145,3.081209e-01,3.095096e-01,3.741798e-02
146,3.074099e-01,3.094435e-01,3.738270e-02
147,3.073609e-01,3.092394e-01,3.738510e-02
148,3.077781e-01,3.091305e-01,3.738609e-02
149,3.076913e-01,3.091110e-01,3.738537e-02
150,3.074937e-01,3.088196e-01,3.736459e-02
151,3.067923e-01,3.087018e-01,3.731523e-02
152,3.069133e-01,3.085925e-01,3.729614e-02
153,3.069412e-01,3.084640e-01,3.737382e-02
154,3.068099e-01,3.083584e-01,3.736100e-02
155,3.065049e-01,3.081239e-01,3.730350e-02
156,3.067034e-01,3.080707e-01,3.717008e-02
157,3.059510e-01,3.078702e-01,3.726997e-02
158,3.061979e-01,3.077756e-01,3.734765e-02
159,3.061816e-01,3.075876e-01,3.728828e-02
160,3.061508e-01,3.074989e-01,3.714188e-02
161,3.055742e-01,3.074101e-01,3.713870e-02
162,3.055223e-01,3.072292e-01,3.721148e-02
163,3.058035e-01,3.070944e-01,3.720870e-02
164,3.054870e-01,3.069961e-01,3.706874e-02
165,3.053003e-01,3.070264e-01,3.709716e-02
166,3.058904e-01,3.067404e-01,3.714569e-02
167,3.057293e-01,3.066200e-01,3.703199e-02
168,3.047571e-01,3.064478e-01,3.720957e-02
169,3.053553e-01,3.063076e-01,3.707321e-02
170,3.048817e-01,3.062367e-01,3.708684e-02
171,3.047594e-01,3.061112e-01,3.709610e-02
172,3.049287e-01,3.058977e-01,3.697837e-02
173,3.044855e-01,3.058203e-01,3.698737e-02
174,3.045055e-01,3.056204e-01,3.699907e-02
175,3.049367e-01,3.055378e-01,3.702412e-02
176,3.049245e-01,3.055295e-01,3.696668e-02
177,3.045478e-01,3.053585e-01,3.696146e-02
178,3.042801e-01,3.051728e-01,3.689220e-02
179,3.044462e-01,3.051789e-01,3.696596e-02
180,3.036386e-01,3.049873e-01,3.685434e-02
181,3.041501e-01,3.048513e-01,3.694668e-02
182,3.037194e-01,3.047187e-01,3.682435e-02
183,3.038222e-01,3.045727e-01,3.686541e-02
184,3.039499e-01,3.046395e-01,3.685216e-02
185,3.036662e-01,3.043923e-01,3.693485e-02
186,3.036711e-01,3.042927e-01,3.683778e-02
187,3.036031e-01,3.041605e-01,3.678474e-02
188,3.032471e-01,3.042159e-01,3.685954e-02
189,3.033332e-01,3.040100e-01,3.682943e-02
190,3.035934e-01,3.039098e-01,3.671258e-02
191,3.032767e-01,3.038159e-01,3.671687e-02
192,3.034012e-01,3.037295e-01,3.687667e-02
193,3.036984e-01,3.036436e-01,3.673303e-02
194,3.036812e-01,3.035554e-01,3.667943e-02
195,3.031300e-01,3.034557e-01,3.668550e-02
196,3.034846e-01,3.033852e-01,3.672945e-02
197,3.028297e-01,3.033621e-01,3.679493e-02
198,3.033822e-01,3.032943e-01,3.682656e-02
199,3.032625e-01,3.032787e-01,3.671981e-02
200,3.026164e-01,3.031498e-01,3.667798e-02
201,3.026373e-01,3.030868e-01,3.667707e-02
202,3.026730e-01,3.030144e-01,3.663207e-02
203,3.026110e-01,3.029565e-01,3.669745e-02
204,3.021875e-01,3.028901e-01,3.664889e-02
205,3.027088e-01,3.028748e-01,3.656719e-02
206,3.030522e-01,3.028316e-01,3.662953e-02
207,3.028250e-01,3.027436e-01,3.659622e-02
208,3.020928e-01,3.026841e-01,3.660131e-02
209,3.023070e-01,3.026132e-01,3.658165e-02
210,3.022479e-01,3.025776e-01,3.658218e-02
211,3.025397e-01,3.025818e-01,3.660457e-02
212,3.024646e-01,3.024833e-01,3.660415e-02
213,3.023111e-01,3.024698e-01,3.656777e-02
214,3.025512e-01,3.023702e-01,3.649750e-02
215,3.021039e-01,3.023885e-01,3.655368e-02
216,3.023800e-01,3.023653e-01,3.660337e-02
217,3.022275e-01,3.022761e-01,3.643818e-02
218,3.021216e-01,3.022601e-01,3.654354e-02
219,2.057277e-01,1.981615e-01,1.686393e-02
220,1.845342e-01,1.806924e-01,1.428600e-02
221,1.725244e-01,1.736832e-01,1.330746e-02
222,1.657003e-01,1.702343e-01,1.268302e-02
223,1.637906e-01,1.677398e-01,1.239631e-02
224,1.609640e-01,1.658085e-01,1.214189e-02
225,1.596142e-01,1.642127e-01,1.198243e-02
226,1.573703e-01,1.628578e-01,1.182989e-02
227,1.552278e-01,1.618362e-01,1.168804e-02
228,1.544898e-01,1.606921e-01,1.156640e-02
229,1.541741e-01,1.597455e-01,1.144462e-02
230,1.529411e-01,1.589381e-01,1.139957e-02
231,1.516614e-01,1.580983e-01,1.128130e-02
232,1.511533e-01,1.572997e-01,1.118847e-02
233,1.511259e-01,1.566719e-01,1.115936e-02
234,1.501703e-01,1.560096e-01,1.104657e-02
235,1.506074e-01,1.554729e-01,1.096755e-02
236,1.490726e-01,1.549700e-01,1.095772e-02
237,1.484825e-01,1.544409e-01,1.090965e-02
238,1.487044e-01,1.540191e-01,1.085334e-02
239,1.477153e-01,1.536781e-01,1.078917e-02
240,1.469310e-01,1.533730e-01,1.076145e-02
241,1.468354e-01,1.529979e-01,1.067869e-02
242,1.460541e-01,1.527852e-01,1.068710e-02
243,1.467488e-01,1.524090e-01,1.062173e-02
244,1.458385e-01,1.522048e-01,1.061544e-02
245,1.459720e-01,1.519256e-01,1.061838e-02
246,1.453346e-01,1.517996e-01,1.054765e-02
247,1.458096e-01,1.514884e-01,1.053804e-02
248,1.464299e-01,1.513473e-01,1.050748e-02
249,1.454953e-01,1.511778e-01,1.052955e-02
250,1.449803e-01,1.510186e-01,1.047328e-02
251,1.446230e-01,1.509162e-01,1.043966e-02
252,1.444684e-01,1.506715e-01,1.043173e-02
253,1.440933e-01,1.505655e-01,1.039952e-02
254,1.448159e-01,1.504226e-01,1.037923e-02
255,1.444415e-01,1.503321e-01,1.034550e-02
256,1.435159e-01,1.502079e-01,1.032943e-02
257,1.439158e-01,1.500602e-01,1.034548e-02
258,1.439710e-01,1.499418e-01,1.034687e-02
259,1.433299e-01,1.498212e-01,1.031434e-02
260,1.444456e-01,1.497451e-01,1.029509e-02
261,1.439267e-01,1.496517e-01,1.026863e-02
262,1.431476e-01,1.495538e-01,1.026542e-02
263,1.432750e-01,1.494768e-01,1.025223e-02
264,1.438144e-01,1.493715e-01,1.025037e-02
265,1.429487e-01,1.492916e-01,1.025621e-02
266,1.440080e-01,1.492570e-01,1.023060e-02
267,1.434682e-01,1.491301e-01,1.024213e-02
268,1.432569e-01,1.491128e-01,1.020213e-02
269,1.428084e-01,1.490063e-01,1.018385e-02
270,1.433701e-01,1.489428e-01,1.019673e-02
271,1.422602e-01,1.488929e-01,1.019394e-02
272,1.426064e-01,1.487978e-01,1.017810e-02
273,1.423166e-01,1.487725e-01,1.019303e-02
274,1.421063e-01,1.488175e-01,1.011928e-02
275,1.430965e-01,1.486615e-01,1.014866e-02
276,1.424436e-01,1.486448e-01,1.013985e-02
277,1.422663e-01,1.487062e-01,1.011577e-02
278,1.431762e-01,1.485894e-01,1.013714e-02
279,1.419473e-01,1.485842e-01,1.017370e-02
280,1.422878e-01,1.484547e-01,1.012942e-02
281,1.420218e-01,1.483798e-01,1.013781e-02
282,1.419903e-01,1.484722e-01,1.009574e-02
283,1.426831e-01,1.483442e-01,1.015305e-02
284,1.426022e-01,1.483127e-01,1.013468e-02
285,1.428302e-01,1.482902e-01,1.013635e-02
286,1.421719e-01,1.482486e-01,1.011786e-02
287,1.424018e-01,1.482207e-01,1.008366e-02
288,1.411147e-01,1.481979e-01,1.007401e-02
289,1.409197e-01,1.481648e-01,1.009130e-02
290,1.420573e-01,1.482325e-01,1.006456e-02
291,1.423670e-01,1.480955e-01,1.011652e-02
292,1.428004e-01,1.481237e-01,1.004608e-02
293,1.414456e-01,1.480794e-01,1.007170e-02
294,1.420689e-01,1.480022e-01,1.008544e-02
295,1.421423e-01,1.480285e-01,1.008463e-02
296,1.421215e-01,1.479845e-01,1.006555e-02
297,1.417174e-01,1.479820e-01,1.007329e-02
298,1.408518e-01,1.481226e-01,1.008652e-02
299,1.420660e-01,1.479310e-01,1.007781e-02
300,1.417578e-01,1.479313e-01,1.008302e-02
301,1.415172e-01,1.479028e-01,1.006934e-02
302,1.411564e-01,1.478792e-01,1.009148e-02
303,1.409342e-01,1.478858e-01,1.007766e-02
304,1.416788e-01,1.478067e-01,1.007247e-02
305,1.415290e-01,1.478189e-01,1.007101e-02
306,1.418408e-01,1.477966e-01,1.009537e-02
307,1.411077e-01,1.480064e-01,1.003899e-02
308,1.411960e-01,1.477660e-01,1.005983e-02
309,1.421433e-01,1.477777e-01,1.006476e-02
310,1.409383e-01,1.477565e-01,1.006499e-02
311,1.408513e-01,1.477588e-01,1.007818e-02
312,1.411108e-01,1.477267e-01,1.009778e-02
313,6.672261e-02,6.740900e-02,3.389919e-03
314,5.966715e-02,6.257375e-02,2.849604e-03
315,5.552676e-02,6.053057e-02,2.613190e-03
316,5.452934e-02,5.962457e-02,2.558927e-03
317,5.354592e-02,5.890169e-02,2.510468e-03
318,5.317408e-02,5.832915e-02,2.482183e-03
319,5.279861e-02,5.790669e-02,2.460253e-03
320,5.222998e-02,5.754687e-02,2.451588e-03
321,5.235579e-02,5.725096e-02,2.444796e-03
322,5.147000e-02,5.696924e-02,2.434366e-03
323,5.134722e-02,5.666290e-02,2.435473e-03
324,5.056270e-02,5.642960e-02,2.427666e-03
325,5.048613e-02,5.621764e-02,2.413488e-03
326,5.054628e-02,5.591984e-02,2.416406e-03
327,5.080861e-02,5.586793e-02,2.436489e-03
328,5.070443e-02,5.555507e-02,2.407497e-03
329,4.974028e-02,5.539704e-02,2.422286e-03
330,5.035805e-02,5.521663e-02,2.416804e-03
331,5.005757e-02,5.513416e-02,2.412185e-03
332,4.954305e-02,5.493823e-02,2.404823e-03
333,4.948850e-02,5.479387e-02,2.405252e-03
334,4.895022e-02,5.471593e-02,2.404419e-03
335,4.895947e-02,5.472907e-02,2.401556e-03
336,4.934225e-02,5.446771e-02,2.392618e-03
337,4.859673e-02,5.437674e-02,2.380364e-03
338,4.878384e-02,5.425403e-02,2.375288e-03
339,4.891331e-02,5.413266e-02,2.375119e-03
340,4.845152e-02,5.404818e-02,2.361859e-03
341,4.910941e-02,5.395458e-02,2.337797e-03
342,4.864083e-02,5.387053e-02,2.350896e-03
343,4.891133e-02,5.379531e-02,2.329866e-03
344,4.818619e-02,5.372583e-02,2.347689e-03
345,4.861040e-02,5.358801e-02,2.344487e-03
346,4.844275e-02,5.355703e-02,2.326261e-03
347,4.835430e-02,5.350262e-02,2.342103e-03
348,4.775608e-02,5.339326e-02,2.325728e-03
349,4.826700e-02,5.337544e-02,2.306761e-03
350,4.758070e-02,5.328288e-02,2.311372e-03
351,4.812373e-02,5.321259e-02,2.301447e-03
352,4.794426e-02,5.316065e-02,2.317620e-03
353,4.782963e-02,5.309238e-02,2.317087e-03
354,4.764519e-02,5.304333e-02,2.296637e-03
355,4.719485e-02,5.306749e-02,2.294821e-03
356,4.730436e-02,5.293366e-02,2.302983e-03
357,4.696962e-02,5.290662e-02,2.298934e-03
358,4.730621e-02,5.283395e-02,2.282113e-03
359,4.724123e-02,5.278861e-02,2.285857e-03
360,4.718803e-02,5.275480e-02,2.286457e-03
361,4.733457e-02,5.271651e-02,2.279290e-03
362,4.770531e-02,5.268666e-02,2.280516e-03
363,4.724060e-02,5.263028e-02,2.279865e-03
364,4.773522e-02,5.259665e-02,2.279473e-03
365,4.683483e-02,5.269414e-02,2.274056e-03
366,4.690342e-02,5.252856e-02,2.279770e-03
367,4.722473e-02,5.249112e-02,2.276946e-03
368,4.717461e-02,5.248564e-02,2.260635e-03
369,4.648054e-02,5.249144e-02,2.272545e-03
370,4.671791e-02,5.240347e-02,2.266700e-03
371,4.703509e-02,5.240739e-02,2.272659e-03
372,4.684203e-02,5.234260e-02,2.262875e-03
373,4.702398e-02,5.233699e-02,2.271035e-03
374,4.737555e-02,5.229406e-02,2.260003e-03
375,4.698719e-02,5.228406e-02,2.268065e-03
376,4.717953e-02,5.223987e-02,2.264212e-03
377,4.671137e-02,5.220540e-02,2.264516e-03
378,4.753599e-02,5.220932e-02,2.265340e-03
379,4.655673e-02,5.216741e-02,2.252067e-03
380,4.615550e-02,5.216376e-02,2.253746e-03
381,4.661279e-02,5.213736e-02,2.257490e-03
382,4.700396e-02,5.221310e-02,2.255757e-03
383,4.656752e-02,5.210012e-02,2.256058e-03
384,4.691019e-02,5.205521e-02,2.250730e-03
385,4.622661e-02,5.209681e-02,2.249360e-03
386,4.637940e-02,5.202153e-02,2.246360e-03
387,4.689743e-02,5.202289e-02,2.251796e-03
388,4.684364e-02,5.199052e-02,2.248605e-03
389,4.611925e-02,5.204717e-02,2.247181e-03
390,4.643878e-02,5.196495e-02,2.251005e-03
391,4.621879e-02,5.193599e-02,2.246261e-03
392,4.651058e-02,5.191635e-02,2.246220e-03
393,4.647119e-02,5.190773e-02,2.246822e-03
394,4.675711e-02,5.187449e-02,2.242434e-03
395,4.707940e-02,5.191101e-02,2.247343e-03
396,4.635744e-02,5.187528e-02,2.245285e-03
397,4.689209e-02,5.184478e-02,2.246037e-03
398,4.644974e-02,5.184378e-02,2.245559e-03
399,4.662569e-02,5.183388e-02,2.240403e-03
400,4.661064e-02,5.183082e-02,2.246090e-03
401,4.685863e-02,5.178761e-02,2.239770e-03
402,4.643579e-02,5.182279e-02,2.244161e-03
403,4.624886e-02,5.177136e-02,2.245077e-03
404,4.676982e-02,5.181486e-02,2.257364e-03
405,4.648925e-02,5.176349e-02,2.242265e-03
406,4.640508e-02,5.175484e-02,2.240193e-03
407,4.648457e-02,5.171611e-02,2.241476e-03
408,4.605782e-02,5.172769e-02,2.244842e-03
409,4.638430e-02,5.171013e-02,2.245353e-03
410,4.692167e-02,5.168440e-02,2.250251e-03
411,4.598406e-02,5.171570e-02,2.238555e-03
412,4.682374e-02,5.165524e-02,2.243199e-03
413,4.593542e-02,5.165093e-02,2.245395e-03
414,4.589258e-02,5.164651e-02,2.251085e-03
415,4.628291e-02,5.170293e-02,2.237118e-03
416,4.657362e-02,5.160784e-02,2.246762e-03
417,4.623510e-02,5.160563e-02,2.248606e-03
418,4.645083e-02,5.174399e-02,2.248313e-03
419,4.627942e-02,5.163620e-02,2.255352e-03
420,4.613319e-02,5.163026e-02,2.237775e-03
421,4.662893e-02,5.162373e-02,2.249046e-03
422,4.568040e-02,5.157542e-02,2.245051e-03
423,4.587079e-02,5.159695e-02,2.248238e-03
424,4.631476e-02,5.154392e-02,2.247971e-03
425,4.627579e-02,5.158873e-02,2.246840e-03
426,4.646542e-02,5.155375e-02,2.242713e-03
427,4.688487e-02,5.154095e-02,2.242207e-03
428,4.594860e-02,5.153206e-02,2.248809e-03
429,4.621556e-02,5.150123e-02,2.247041e-03
430,4.590266e-02,5.149345e-02,2.241031e-03
431,4.594558e-02,5.149786e-02,2.244325e-03
432,4.623149e-02,5.153367e-02,2.228106e-03
433,4.574703e-02,5.153137e-02,2.231776e-03
434,4.562426e-02,5.147988e-02,2.246781e-03
435,4.617808e-02,5.144873e-02,2.246950e-03
436,4.590603e-02,5.145210e-02,2.232786e-03
437,4.600840e-02,5.144478e-02,2.239094e-03
438,4.567552e-02,5.145019e-02,2.243959e-03
439,4.554458e-02,5.143491e-02,2.246222e-03
440,4.579269e-02,5.143303e-02,2.234698e-03
441,4.643006e-02,5.143126e-02,2.241061e-03
442,4.551273e-02,5.140591e-02,2.242454e-03
443,4.605384e-02,5.142029e-02,2.238439e-03
444,4.614936e-02,5.139573e-02,2.233920e-03
445,4.590812e-02,5.138257e-02,2.231829e-03
446,4.548541e-02,5.139350e-02,2.244395e-03
447,4.629324e-02,5.136858e-02,2.239571e-03
448,4.564516e-02,5.139220e-02,2.231815e-03
449,4.668448e-02,5.136245e-02,2.245255e-03
450,4.562506e-02,5.136609e-02,2.225836e-03
451,4.592827e-02,5.135924e-02,2.240405e-03
452,4.592977e-02,5.134541e-02,2.238949e-03
453,4.645274e-02,5.132362e-02,2.233295e-03
454,4.571771e-02,5.134147e-02,2.245928e-03
455,4.646902e-02,5.132610e-02,2.220906e-03
456,4.532794e-02,5.130947e-02,2.224788e-03
