0.000000 0.000000
0.000000 1.000000

0.175563 0.000000
0.175563 1.000000

0.276743 0.000000
0.276743 1.000000

0.346843 0.000000
0.346843 1.000000

0.401302 0.000000
0.401302 1.000000

0.445026 0.000000
0.445026 1.000000

0.475890 0.000000
0.475890 1.000000

0.500295 0.000000
0.500295 1.000000

0.528259 0.000000
0.528259 1.000000

0.565079 0.000000
0.565079 1.000000

0.612286 0.000000
0.612286 1.000000

0.668100 0.000000
0.668100 1.000000

0.729546 0.000000
0.729546 1.000000

0.794309 0.000000
0.794309 1.000000

0.861163 0.000000
0.861163 1.000000

0.929700 0.000000
0.929700 1.000000

1.000000 0.000000
1.000000 1.000000

0.000000 0.000000
1.000000 0.000000

0.000000 0.165206
1.000000 0.165206

0.000000 0.264414
1.000000 0.264414

0.000000 0.335114
1.000000 0.335114

0.000000 0.391762
1.000000 0.391762

0.000000 0.438569
1.000000 0.438569

0.000000 0.473065
1.000000 0.473065

0.000000 0.498525
1.000000 0.498525

0.000000 0.524454
1.000000 0.524454

0.000000 0.557999
1.000000 0.557999

0.000000 0.602687
1.000000 0.602687

0.000000 0.657785
1.000000 0.657785

0.000000 0.720171
1.000000 0.720171

0.000000 0.786922
1.000000 0.786922

0.000000 0.856253
1.000000 0.856253

0.000000 0.927350
1.000000 0.927350

0.000000 1.000000
1.000000 1.000000

