0.000000 0.000000
0.000000 1.000000

0.255859 0.000000
0.255859 1.000000

0.356293 0.000000
0.356293 1.000000

0.410659 0.000000
0.410659 1.000000

0.446493 0.000000
0.446493 1.000000

0.471214 0.000000
0.471214 1.000000

0.487793 0.000000
0.487793 1.000000

0.503651 0.000000
0.503651 1.000000

0.525605 0.000000
0.525605 1.000000

0.558628 0.000000
0.558628 1.000000

0.604438 0.000000
0.604438 1.000000

0.660711 0.000000
0.660711 1.000000

0.723654 0.000000
0.723654 1.000000

0.790302 0.000000
0.790302 1.000000

0.858978 0.000000
0.858978 1.000000

0.928942 0.000000
0.928942 1.000000

1.000000 0.000000
1.000000 1.000000

0.000000 0.000000
1.000000 0.000000

0.000000 0.247866
1.000000 0.247866

0.000000 0.356089
1.000000 0.356089

0.000000 0.414818
1.000000 0.414818

0.000000 0.454135
1.000000 0.454135

0.000000 0.480680
1.000000 0.480680

0.000000 0.497690
1.000000 0.497690

0.000000 0.512732
1.000000 0.512732

0.000000 0.532701
1.000000 0.532701

0.000000 0.563148
1.000000 0.563148

0.000000 0.606722
1.000000 0.606722

0.000000 0.661631
1.000000 0.661631

0.000000 0.723994
1.000000 0.723994

0.000000 0.790525
1.000000 0.790525

0.000000 0.859247
1.000000 0.859247

0.000000 0.929193
1.000000 0.929193

0.000000 1.000000
1.000000 1.000000

