# loss=eq26 uniform_same_level eps=1e-12; h1_rel_val_median=median over FULL val set vs analytic u* (H1-seminorm, q=20)
level_N,iteration,train_loss,val_eta2,h1_rel_val_median
4,1,4.799307e-01,4.544401e-01,8.595959e-01
4,2,4.221275e-01,3.929607e-01,7.588461e-01
4,3,3.265154e-01,2.514939e-01,3.037933e-01
4,4,1.363874e-01,8.030965e-02,1.026873e-01
4,5,7.127664e-02,8.347223e-02,6.876113e-02
4,6,6.013651e-02,6.232478e-02,6.999148e-02
4,7,5.391222e-02,5.344116e-02,6.900415e-02
4,8,4.988178e-02,4.946379e-02,7.265384e-02
4,9,4.601715e-02,4.659095e-02,6.889823e-02
4,10,4.354124e-02,4.434739e-02,6.739859e-02
4,11,4.172810e-02,4.321638e-02,6.072005e-02
4,12,4.032172e-02,4.110002e-02,6.142228e-02
4,13,3.963862e-02,3.993843e-02,5.731945e-02
4,14,3.856177e-02,4.509013e-02,5.206472e-02
4,15,3.916535e-02,3.806617e-02,5.466764e-02
4,16,3.712581e-02,3.745280e-02,4.986493e-02
4,17,3.606101e-02,3.669909e-02,5.430458e-02
4,18,3.537570e-02,3.650425e-02,4.648499e-02
4,19,3.488086e-02,3.544367e-02,5.422856e-02
4,20,3.428059e-02,3.484276e-02,5.100485e-02
4,21,3.375360e-02,3.464141e-02,4.659601e-02
4,22,3.381695e-02,3.521392e-02,5.663176e-02
4,23,3.321403e-02,3.389285e-02,5.099430e-02
4,24,3.299202e-02,3.371932e-02,4.600726e-02
4,25,3.260481e-02,3.337116e-02,4.778997e-02
4,26,3.239182e-02,3.326721e-02,4.644380e-02
4,27,3.230189e-02,3.338803e-02,4.495153e-02
4,28,3.222842e-02,3.299018e-02,4.785619e-02
4,29,3.210674e-02,3.292875e-02,4.657832e-02
4,30,3.174619e-02,3.282910e-02,4.741572e-02
4,31,3.170696e-02,3.271564e-02,4.738766e-02
4,32,3.192746e-02,3.273950e-02,4.673334e-02
4,33,3.184535e-02,3.259902e-02,4.771333e-02
4,34,3.155030e-02,3.259525e-02,4.819638e-02
4,35,3.157281e-02,3.273511e-02,5.043839e-02
4,36,3.181797e-02,3.252175e-02,4.612299e-02
4,37,3.157117e-02,3.243699e-02,4.802445e-02
4,38,3.165915e-02,3.242819e-02,4.646277e-02
4,39,3.142767e-02,3.244664e-02,4.606142e-02
4,40,3.153667e-02,3.244904e-02,4.882266e-02
4,41,3.147073e-02,3.260761e-02,5.093425e-02
4,42,3.181287e-02,3.227164e-02,4.742535e-02
4,43,3.155869e-02,3.223410e-02,4.718219e-02
4,44,3.117592e-02,3.234444e-02,4.936964e-02
4,45,3.148841e-02,3.223722e-02,4.813654e-02
4,46,3.116690e-02,3.232817e-02,4.551380e-02
4,47,3.108608e-02,3.228971e-02,4.924214e-02
4,48,3.125146e-02,3.214928e-02,4.656365e-02
4,49,3.137264e-02,3.216675e-02,4.837399e-02
4,50,3.100031e-02,3.210869e-02,4.769339e-02
4,51,3.110378e-02,3.212983e-02,4.682136e-02
4,52,3.111794e-02,3.221010e-02,4.947314e-02
4,53,3.115244e-02,3.210042e-02,4.836162e-02
4,54,3.137772e-02,3.230391e-02,4.520702e-02
4,55,3.111304e-02,3.203485e-02,4.765780e-02
4,56,3.097778e-02,3.231215e-02,5.084863e-02
4,57,3.125437e-02,3.207154e-02,4.568922e-02
4,58,3.115613e-02,3.205623e-02,4.592898e-02
4,59,3.120578e-02,3.201689e-02,4.727352e-02
4,60,3.111791e-02,3.199767e-02,4.810871e-02
4,61,3.117977e-02,3.197333e-02,4.708533e-02
4,62,3.120662e-02,3.198511e-02,4.831489e-02
4,63,3.110914e-02,3.225225e-02,4.485688e-02
4,64,3.109914e-02,3.211981e-02,4.945340e-02
4,65,3.100983e-02,3.197327e-02,4.852248e-02
4,66,3.102608e-02,3.195376e-02,4.649429e-02
4,67,3.098368e-02,3.221565e-02,5.093419e-02
4,68,3.089484e-02,3.207858e-02,5.008037e-02
4,69,3.089908e-02,3.202383e-02,4.571968e-02
4,70,3.102502e-02,3.200609e-02,4.931050e-02
4,71,3.105280e-02,3.201024e-02,4.590113e-02
4,72,3.094713e-02,3.190910e-02,4.699380e-02
4,73,3.102772e-02,3.198557e-02,4.594229e-02
4,74,3.086988e-02,3.190125e-02,4.794699e-02
4,75,3.093060e-02,3.189265e-02,4.740330e-02
4,76,3.120143e-02,3.195397e-02,4.606587e-02
4,77,3.101735e-02,3.191059e-02,4.872020e-02
4,78,3.102951e-02,3.192403e-02,4.631148e-02
4,79,3.100126e-02,3.200575e-02,4.605487e-02
4,80,3.086486e-02,3.188167e-02,4.817948e-02
4,81,3.112805e-02,3.187948e-02,4.697991e-02
4,82,3.099697e-02,3.189276e-02,4.857032e-02
4,83,3.089148e-02,3.186845e-02,4.829024e-02
4,84,3.088603e-02,3.188567e-02,4.865646e-02
4,85,3.094942e-02,3.185825e-02,4.744982e-02
4,86,3.086051e-02,3.188950e-02,4.828006e-02
4,87,3.096370e-02,3.188635e-02,4.738317e-02
4,88,3.095427e-02,3.188500e-02,4.652743e-02
4,89,3.093461e-02,3.197360e-02,4.961243e-02
4,90,3.099787e-02,3.186220e-02,4.789697e-02
4,91,3.088347e-02,3.186630e-02,4.798461e-02
4,92,3.087305e-02,3.192602e-02,5.017496e-02
4,93,3.100279e-02,3.195218e-02,4.632125e-02
4,94,3.095166e-02,3.187746e-02,4.948668e-02
4,95,3.088372e-02,3.190209e-02,4.688963e-02
4,96,3.082873e-02,3.183588e-02,4.780881e-02
4,97,3.075546e-02,3.189169e-02,4.640562e-02
4,98,3.083143e-02,3.197660e-02,5.023100e-02
4,99,3.082988e-02,3.188133e-02,4.697537e-02
4,100,3.097475e-02,3.196309e-02,5.103694e-02
4,101,3.110664e-02,3.184836e-02,4.908155e-02
4,102,3.112561e-02,3.182920e-02,4.810040e-02
4,103,3.084697e-02,3.185389e-02,4.699256e-02
4,104,3.097998e-02,3.183482e-02,4.846914e-02
4,105,3.085139e-02,3.183051e-02,4.769124e-02
4,106,3.104107e-02,3.218594e-02,5.179971e-02
4,107,3.088635e-02,3.184901e-02,4.770357e-02
4,108,3.109352e-02,3.183448e-02,4.724324e-02
4,109,3.079439e-02,3.182161e-02,4.813738e-02
4,110,3.081326e-02,3.182144e-02,4.807510e-02
4,111,3.085816e-02,3.183865e-02,4.838325e-02
4,112,3.087192e-02,3.182426e-02,4.799011e-02
8,113,7.350683e-03,5.668728e-03,1.156470e-02
8,114,5.663352e-03,5.306502e-03,1.283788e-02
8,115,5.255534e-03,5.065919e-03,1.675244e-02
8,116,5.052971e-03,4.990093e-03,1.575492e-02
8,117,4.989734e-03,4.959694e-03,1.691977e-02
8,118,4.951691e-03,4.933348e-03,1.691103e-02
8,119,4.950525e-03,4.906734e-03,1.637043e-02
8,120,4.889479e-03,4.878178e-03,1.631553e-02
8,121,4.848489e-03,4.847508e-03,1.554331e-02
8,122,4.813827e-03,4.817262e-03,1.539823e-02
8,123,4.785226e-03,4.775321e-03,1.547848e-02
8,124,4.745518e-03,4.749833e-03,1.430635e-02
8,125,4.731654e-03,4.666016e-03,1.449794e-02
8,126,4.623024e-03,4.591692e-03,1.421458e-02
8,127,4.545681e-03,4.504674e-03,1.380090e-02
8,128,4.467233e-03,4.424784e-03,1.359209e-02
8,129,4.468373e-03,4.366635e-03,1.303177e-02
8,130,4.382755e-03,4.311138e-03,1.332815e-02
8,131,4.329898e-03,4.305630e-03,1.422711e-02
8,132,4.362669e-03,4.260307e-03,1.356493e-02
8,133,4.294387e-03,4.239716e-03,1.313436e-02
8,134,4.264342e-03,4.219968e-03,1.343729e-02
8,135,4.250430e-03,4.212124e-03,1.331737e-02
8,136,4.236015e-03,4.195751e-03,1.382145e-02
8,137,4.269474e-03,4.195229e-03,1.312370e-02
8,138,4.217701e-03,4.181029e-03,1.363397e-02
8,139,4.237906e-03,4.205159e-03,1.264967e-02
8,140,4.265158e-03,4.170473e-03,1.363630e-02
8,141,4.238017e-03,4.172957e-03,1.442781e-02
8,142,4.204725e-03,4.162445e-03,1.424754e-02
8,143,4.195474e-03,4.153478e-03,1.378533e-02
8,144,4.196319e-03,4.157118e-03,1.440697e-02
8,145,4.207293e-03,4.188102e-03,1.266501e-02
8,146,4.204184e-03,4.145946e-03,1.421229e-02
8,147,4.187272e-03,4.147431e-03,1.414372e-02
